,RecordedAtTime,DirectionRef,PublishedLineName,OriginName,OriginLat,OriginLong,DestinationName,DestinationLat,DestinationLong,VehicleRef,VehicleLocation.Latitude,VehicleLocation.Longitude,NextStopPointName,ArrivalProximityText,DistanceFromStop,ExpectedArrivalTime,ScheduledArrivalTime
44531,28200,1,M72,E 72 ST/YORK AV,40.766949,-73.95411700000001,WEST SIDE FREEDOM PL XTOWN,40.776489,-73.988724,NYCT_5222,337.0,-43.0,W 66 ST/FREEDOM PL,at stop,0.0,,07:36:00
47625,28800,0,M72,WEST 66 ST/FREEDOM PL,40.776501,-73.988632,EAST SIDE YORK AV CROSSTOWN,40.76696,-73.95414,NYCT_5222,336.0,2.0,W 72 ST/CENTRAL PK W,at stop,21.0,,08:02:00
50694,29400,0,M72,WEST 66 ST/FREEDOM PL,40.776501,-73.988632,EAST SIDE YORK AV CROSSTOWN,40.76696,-73.95414,NYCT_5222,313.0,42.0,E 72 ST/MADISON AV,at stop,23.0,2017-08-01 08:11:49,08:16:02
53754,30000,0,M72,WEST 66 ST/FREEDOM PL,40.776501,-73.988632,EAST SIDE YORK AV CROSSTOWN,40.76696,-73.95414,NYCT_5222,290.0,82.0,E 72 ST/YORK AV,at stop,0.0,,08:22:00
56784,30600,0,M72,WEST 66 ST/FREEDOM PL,40.776501,-73.988632,EAST SIDE YORK AV CROSSTOWN,40.76696,-73.95414,NYCT_5222,290.0,82.0,E 72 ST/YORK AV,at stop,0.0,,08:22:00
59754,31200,1,M72,E 72 ST/YORK AV,40.766949,-73.95411700000001,WEST SIDE FREEDOM PL XTOWN,40.776489,-73.988724,NYCT_5222,299.0,67.0,E 72 ST/2 AV,approaching,40.0,2017-08-01 08:42:35,08:39:56
59755,31200,1,M72,E 72 ST/YORK AV,40.766949,-73.95411700000001,WEST SIDE FREEDOM PL XTOWN,40.776489,-73.988724,NYCT_5222,299.0,67.0,E 72 ST/2 AV,approaching,40.0,2017-08-01 08:42:35,08:39:43
62662,31800,1,M72,E 72 ST/YORK AV,40.766949,-73.95411700000001,WEST SIDE FREEDOM PL XTOWN,40.776489,-73.988724,NYCT_5222,306.0,30.0,5 AV/W 67 ST,< 1 stop away,162.0,2017-08-01 08:52:26,08:48:57
62663,31800,1,M72,E 72 ST/YORK AV,40.766949,-73.95411700000001,WEST SIDE FREEDOM PL XTOWN,40.776489,-73.988724,NYCT_5222,306.0,30.0,5 AV/W 67 ST,< 1 stop away,162.0,2017-08-01 08:52:26,08:47:57
65472,32400,1,M72,E 72 ST/YORK AV,40.766949,-73.95411700000001,WEST SIDE FREEDOM PL XTOWN,40.776489,-73.988724,NYCT_5222,352.0,-27.0,WEST END AV/W 72 ST,approaching,65.0,2017-08-01 09:03:05,09:02:26
65473,32400,1,M72,E 72 ST/YORK AV,40.766949,-73.95411700000001,WEST SIDE FREEDOM PL XTOWN,40.776489,-73.988724,NYCT_5222,352.0,-27.0,WEST END AV/W 72 ST,approaching,65.0,2017-08-01 09:03:05,09:00:11
82138,36600,0,M21,SPRING ST/GREENWICH ST,40.725906,-74.00874300000001,LOWER E SIDE GRAND-FDR CROSSTOWN,40.713347999999996,-73.977745,NYCT_5222,28.0,-2.0,GRAND ST/FDR DR,approaching,43.0,,10:02:00
84229,37200,1,M21,GRAND ST/FDR DRIVE,40.713359999999994,-73.977791,SOHO SPRING ST CROSSTOWN,40.728775,-74.009476,NYCT_5222,47.0,-12.0,COLUMBIA ST/RIVINGTON ST,approaching,60.0,,10:21:29
86298,37800,1,M21,GRAND ST/FDR DRIVE,40.713359999999994,-73.977791,SOHO SPRING ST CROSSTOWN,40.728775,-74.009476,NYCT_5222,85.0,-65.0,E HOUSTON ST/CROSBY ST,approaching,112.0,,10:35:00
90334,39000,0,M21,SPRING ST/GREENWICH ST,40.725906,-74.00874300000001,LOWER E SIDE GRAND-FDR CROSSTOWN,40.713347999999996,-73.977745,NYCT_5222,89.0,-116.0,SPRING ST/GREENWICH ST,at stop,0.0,,11:10:00
92305,39600,0,M21,SPRING ST/GREENWICH ST,40.725906,-74.00874300000001,LOWER E SIDE GRAND-FDR CROSSTOWN,40.713347999999996,-73.977745,NYCT_5222,89.0,-116.0,SPRING ST/GREENWICH ST,at stop,0.0,,11:10:00
94299,40200,0,M21,SPRING ST/GREENWICH ST,40.725906,-74.00874300000001,LOWER E SIDE GRAND-FDR CROSSTOWN,40.713347999999996,-73.977745,NYCT_5222,88.0,-103.0,AV OF THE AMERICAS/SPRING ST,approaching,110.0,2017-08-01 11:12:54,11:12:12
96295,40800,0,M21,SPRING ST/GREENWICH ST,40.725906,-74.00874300000001,LOWER E SIDE GRAND-FDR CROSSTOWN,40.713347999999996,-73.977745,NYCT_5222,86.0,-72.0,E HOUSTON ST/BROADWAY,at stop,25.0,2017-08-01 11:22:46,11:19:00
98287,41400,0,M21,SPRING ST/GREENWICH ST,40.725906,-74.00874300000001,LOWER E SIDE GRAND-FDR CROSSTOWN,40.713347999999996,-73.977745,NYCT_5222,66.0,-23.0,E HOUSTON ST/RIDGE ST,approaching,136.0,2017-08-01 11:32:35,11:30:00
100261,42000,0,M21,SPRING ST/GREENWICH ST,40.725906,-74.00874300000001,LOWER E SIDE GRAND-FDR CROSSTOWN,40.713347999999996,-73.977745,NYCT_5222,36.0,1.0,GRAND ST/FDR DR,< 1 stop away,223.0,2017-08-01 11:42:55,11:34:00
102232,42600,1,M21,GRAND ST/FDR DRIVE,40.713359999999994,-73.977791,SOHO SPRING ST CROSSTOWN,40.728775,-74.009476,NYCT_5222,56.0,-8.0,COLUMBIA ST/HOUSTON ST,approaching,53.0,2017-08-01 11:52:45,11:52:31
104231,43200,1,M21,GRAND ST/FDR DRIVE,40.713359999999994,-73.977791,SOHO SPRING ST CROSSTOWN,40.728775,-74.009476,NYCT_5222,79.0,-54.0,E HOUSTON ST/BOWERY,approaching,121.0,2017-08-01 12:04:05,12:02:03
106239,43800,1,M21,GRAND ST/FDR DRIVE,40.713359999999994,-73.977791,SOHO SPRING ST CROSSTOWN,40.728775,-74.009476,NYCT_5222,103.0,-109.0,W HOUSTON ST/HUDSON ST,approaching,42.0,2017-08-01 12:12:40,12:12:21
108260,44400,0,M21,SPRING ST/GREENWICH ST,40.725906,-74.00874300000001,LOWER E SIDE GRAND-FDR CROSSTOWN,40.713347999999996,-73.977745,NYCT_5222,89.0,-116.0,SPRING ST/GREENWICH ST,at stop,0.0,,12:40:00
110293,45000,0,M21,SPRING ST/GREENWICH ST,40.725906,-74.00874300000001,LOWER E SIDE GRAND-FDR CROSSTOWN,40.713347999999996,-73.977745,NYCT_5222,89.0,-116.0,SPRING ST/GREENWICH ST,at stop,0.0,,12:40:00
112318,45600,0,M21,SPRING ST/GREENWICH ST,40.725906,-74.00874300000001,LOWER E SIDE GRAND-FDR CROSSTOWN,40.713347999999996,-73.977745,NYCT_5222,88.0,-102.0,AV OF THE AMERICAS/SPRING ST,approaching,100.0,2017-08-01 12:42:23,12:42:12
114374,46200,0,M21,SPRING ST/GREENWICH ST,40.725906,-74.00874300000001,LOWER E SIDE GRAND-FDR CROSSTOWN,40.713347999999996,-73.977745,NYCT_5222,77.0,-50.0,E HOUSTON ST/FORSYTH ST,at stop,7.0,2017-08-01 12:52:23,12:55:00
116421,46800,0,M21,SPRING ST/GREENWICH ST,40.725906,-74.00874300000001,LOWER E SIDE GRAND-FDR CROSSTOWN,40.713347999999996,-73.977745,NYCT_5222,36.0,1.0,GRAND ST/FDR DR,< 1 stop away,245.0,2017-08-01 13:03:25,13:04:00
118500,47400,0,M21,SPRING ST/GREENWICH ST,40.725906,-74.00874300000001,LOWER E SIDE GRAND-FDR CROSSTOWN,40.713347999999996,-73.977745,NYCT_5222,36.0,1.0,GRAND ST/FDR DR,< 1 stop away,245.0,2017-08-01 13:12:25,13:04:00
120621,48000,1,M21,GRAND ST/FDR DRIVE,40.713359999999994,-73.977791,SOHO SPRING ST CROSSTOWN,40.728775,-74.009476,NYCT_5222,47.0,-12.0,COLUMBIA ST/RIVINGTON ST,approaching,50.0,2017-08-01 13:23:05,13:21:29
122735,48600,1,M21,GRAND ST/FDR DRIVE,40.713359999999994,-73.977791,SOHO SPRING ST CROSSTOWN,40.728775,-74.009476,NYCT_5222,74.0,-41.0,E HOUSTON ST/1 AV,at stop,20.0,2017-08-01 13:33:15,13:28:00
124838,49200,1,M21,GRAND ST/FDR DRIVE,40.713359999999994,-73.977791,SOHO SPRING ST CROSSTOWN,40.728775,-74.009476,NYCT_5222,99.0,-91.0,W HOUSTON ST/AV OF THE AMERICAS,approaching,70.0,2017-08-01 13:43:20,13:39:00
140460,53400,0,M8,WEST ST/CHRISTOPHER ST,40.732845000000005,-74.01007800000001,"AVENUE ""D"" CROSSTOWN",40.724689,-73.974548,NYCT_5222,126.0,-82.0,W 8 ST/AV OF THE AMERICAS,at stop,29.0,,14:48:00
142858,54000,0,M8,WEST ST/CHRISTOPHER ST,40.732845000000005,-74.01007800000001,"AVENUE ""D"" CROSSTOWN",40.724689,-73.974548,NYCT_5222,98.0,-32.0,ST MARKS PL/1 AV,approaching,66.0,,14:59:49
142859,54000,0,M8,WEST ST/CHRISTOPHER ST,40.732845000000005,-74.01007800000001,"AVENUE ""D"" CROSSTOWN",40.724689,-73.974548,NYCT_5222,98.0,-32.0,ST MARKS PL/1 AV,approaching,66.0,,14:58:01
145291,54600,0,M8,WEST ST/CHRISTOPHER ST,40.732845000000005,-74.01007800000001,"AVENUE ""D"" CROSSTOWN",40.724689,-73.974548,NYCT_5222,83.0,8.0,E 10 ST/AV D,approaching,98.0,,
147745,55200,1,M8,E 10 ST/AV D,40.725082,-73.97545600000001,WEST ST CROSSTOWN,40.732494,-74.010132,NYCT_5222,98.0,-19.0,E 9 ST/AV A,approaching,113.0,,15:21:00
147746,55200,1,M8,E 10 ST/AV D,40.725082,-73.97545600000001,WEST ST CROSSTOWN,40.732494,-74.010132,NYCT_5222,98.0,-19.0,E 9 ST/AV A,approaching,113.0,,15:22:00
150274,55800,1,M8,E 10 ST/AV D,40.725082,-73.97545600000001,WEST ST CROSSTOWN,40.732494,-74.010132,NYCT_5222,123.0,-70.0,W 9 ST/5 AV,at stop,20.0,,15:30:13
150275,55800,1,M8,E 10 ST/AV D,40.725082,-73.97545600000001,WEST ST CROSSTOWN,40.732494,-74.010132,NYCT_5222,123.0,-70.0,W 9 ST/5 AV,at stop,20.0,,15:28:49
152841,56400,1,M8,E 10 ST/AV D,40.725082,-73.97545600000001,WEST ST CROSSTOWN,40.732494,-74.010132,NYCT_5222,122.0,-116.0,CHRISTOPHER ST/WASHINGTON ST,at stop,11.0,2017-08-01 15:42:50,15:36:42
152842,56400,1,M8,E 10 ST/AV D,40.725082,-73.97545600000001,WEST ST CROSSTOWN,40.732494,-74.010132,NYCT_5222,122.0,-116.0,CHRISTOPHER ST/WASHINGTON ST,at stop,11.0,2017-08-01 15:42:50,15:35:23
155439,57000,1,M8,E 10 ST/AV D,40.725082,-73.97545600000001,WEST ST CROSSTOWN,40.732494,-74.010132,NYCT_5222,122.0,-116.0,CHRISTOPHER ST/WASHINGTON ST,at stop,11.0,2017-08-01 15:53:04,15:36:42
155440,57000,1,M8,E 10 ST/AV D,40.725082,-73.97545600000001,WEST ST CROSSTOWN,40.732494,-74.010132,NYCT_5222,122.0,-116.0,CHRISTOPHER ST/WASHINGTON ST,at stop,11.0,2017-08-01 15:53:04,15:35:23
158078,57600,1,M8,E 10 ST/AV D,40.725082,-73.97545600000001,WEST ST CROSSTOWN,40.732494,-74.010132,NYCT_5222,121.0,-121.0,WEST ST/CHRISTOPHER ST,at stop,24.0,2017-08-01 16:02:33,15:37:00
158079,57600,1,M8,E 10 ST/AV D,40.725082,-73.97545600000001,WEST ST CROSSTOWN,40.732494,-74.010132,NYCT_5222,121.0,-121.0,WEST ST/CHRISTOPHER ST,at stop,24.0,2017-08-01 16:02:33,15:36:00
160782,58200,0,M8,WEST ST/CHRISTOPHER ST,40.732845000000005,-74.01007800000001,"AVENUE ""D"" CROSSTOWN",40.724689,-73.974548,NYCT_5222,130.0,-83.0,GREENWICH AV/CHRISTOPHER ST,at stop,11.0,,16:07:05
160783,58200,0,M8,WEST ST/CHRISTOPHER ST,40.732845000000005,-74.01007800000001,"AVENUE ""D"" CROSSTOWN",40.724689,-73.974548,NYCT_5222,130.0,-83.0,GREENWICH AV/CHRISTOPHER ST,at stop,11.0,,16:07:15
163528,58800,0,M8,WEST ST/CHRISTOPHER ST,40.732845000000005,-74.01007800000001,"AVENUE ""D"" CROSSTOWN",40.724689,-73.974548,NYCT_5222,93.0,-23.0,E 10 ST/AV A,< 1 stop away,199.0,2017-08-01 16:24:33,16:20:48
163529,58800,0,M8,WEST ST/CHRISTOPHER ST,40.732845000000005,-74.01007800000001,"AVENUE ""D"" CROSSTOWN",40.724689,-73.974548,NYCT_5222,93.0,-23.0,E 10 ST/AV A,< 1 stop away,199.0,2017-08-01 16:24:33,16:19:48
166307,59400,0,M8,WEST ST/CHRISTOPHER ST,40.732845000000005,-74.01007800000001,"AVENUE ""D"" CROSSTOWN",40.724689,-73.974548,NYCT_5222,83.0,8.0,E 10 ST/AV D,approaching,88.0,,
169118,60000,1,M8,E 10 ST/AV D,40.725082,-73.97545600000001,WEST ST CROSSTOWN,40.732494,-74.010132,NYCT_5222,93.0,-9.0,E 10 ST/AV B,approaching,84.0,,16:39:25
169119,60000,1,M8,E 10 ST/AV D,40.725082,-73.97545600000001,WEST ST CROSSTOWN,40.732494,-74.010132,NYCT_5222,93.0,-9.0,E 10 ST/AV B,approaching,84.0,,16:40:01
171959,60600,1,M8,E 10 ST/AV D,40.725082,-73.97545600000001,WEST ST CROSSTOWN,40.732494,-74.010132,NYCT_5222,112.0,-49.0,E 9 ST/BROADWAY,< 1 stop away,193.0,2017-08-01 16:54:49,16:48:13
171960,60600,1,M8,E 10 ST/AV D,40.725082,-73.97545600000001,WEST ST CROSSTOWN,40.732494,-74.010132,NYCT_5222,112.0,-49.0,E 9 ST/BROADWAY,< 1 stop away,193.0,2017-08-01 16:54:49,16:47:27
171961,60600,1,M8,E 10 ST/AV D,40.725082,-73.97545600000001,WEST ST CROSSTOWN,40.732494,-74.010132,NYCT_5222,112.0,-49.0,E 9 ST/BROADWAY,< 1 stop away,193.0,2017-08-01 16:54:49,16:46:58
174820,61200,1,M8,E 10 ST/AV D,40.725082,-73.97545600000001,WEST ST CROSSTOWN,40.732494,-74.010132,NYCT_5222,125.0,-101.0,CHRISTOPHER ST/HUDSON ST,approaching,120.0,2017-08-01 17:03:42,16:56:00
174821,61200,1,M8,E 10 ST/AV D,40.725082,-73.97545600000001,WEST ST CROSSTOWN,40.732494,-74.010132,NYCT_5222,125.0,-101.0,CHRISTOPHER ST/HUDSON ST,approaching,120.0,2017-08-01 17:03:42,16:54:00
177697,61800,1,M8,E 10 ST/AV D,40.725082,-73.97545600000001,WEST ST CROSSTOWN,40.732494,-74.010132,NYCT_5222,122.0,-117.0,CHRISTOPHER ST/WASHINGTON ST,at stop,5.0,2017-08-01 17:12:37,16:57:23
177698,61800,1,M8,E 10 ST/AV D,40.725082,-73.97545600000001,WEST ST CROSSTOWN,40.732494,-74.010132,NYCT_5222,122.0,-117.0,CHRISTOPHER ST/WASHINGTON ST,at stop,5.0,2017-08-01 17:12:37,16:56:42
177699,61800,1,M8,E 10 ST/AV D,40.725082,-73.97545600000001,WEST ST CROSSTOWN,40.732494,-74.010132,NYCT_5222,122.0,-117.0,CHRISTOPHER ST/WASHINGTON ST,at stop,5.0,2017-08-01 17:12:37,16:55:23
180574,62400,0,M8,WEST ST/CHRISTOPHER ST,40.732845000000005,-74.01007800000001,"AVENUE ""D"" CROSSTOWN",40.724689,-73.974548,NYCT_5222,126.0,-112.0,W 10 ST/GREENWICH ST,at stop,13.0,2017-08-01 17:23:14,17:11:18
180575,62400,0,M8,WEST ST/CHRISTOPHER ST,40.732845000000005,-74.01007800000001,"AVENUE ""D"" CROSSTOWN",40.724689,-73.974548,NYCT_5222,126.0,-112.0,W 10 ST/GREENWICH ST,at stop,13.0,2017-08-01 17:23:14,17:11:58
183457,63000,0,M8,WEST ST/CHRISTOPHER ST,40.732845000000005,-74.01007800000001,"AVENUE ""D"" CROSSTOWN",40.724689,-73.974548,NYCT_5222,114.0,-60.0,E 8 ST/MERCER ST,approaching,40.0,2017-08-01 17:33:17,17:22:49
186355,63600,0,M8,WEST ST/CHRISTOPHER ST,40.732845000000005,-74.01007800000001,"AVENUE ""D"" CROSSTOWN",40.724689,-73.974548,NYCT_5222,93.0,-23.0,E 10 ST/AV A,< 1 stop away,199.0,2017-08-01 17:43:43,17:30:48
186356,63600,0,M8,WEST ST/CHRISTOPHER ST,40.732845000000005,-74.01007800000001,"AVENUE ""D"" CROSSTOWN",40.724689,-73.974548,NYCT_5222,93.0,-23.0,E 10 ST/AV A,< 1 stop away,199.0,2017-08-01 17:43:43,17:29:48
189196,64200,1,M8,E 10 ST/AV D,40.725082,-73.97545600000001,WEST ST CROSSTOWN,40.732494,-74.010132,NYCT_5222,92.0,-9.0,E 10 ST/AV B,approaching,94.0,2017-08-01 17:53:29,17:49:25
189197,64200,1,M8,E 10 ST/AV D,40.725082,-73.97545600000001,WEST ST CROSSTOWN,40.732494,-74.010132,NYCT_5222,92.0,-9.0,E 10 ST/AV B,approaching,94.0,2017-08-01 17:53:29,17:50:01
192008,64800,1,M8,E 10 ST/AV D,40.725082,-73.97545600000001,WEST ST CROSSTOWN,40.732494,-74.010132,NYCT_5222,109.0,-45.0,E 9 ST/3 AV,at stop,0.0,2017-08-01 18:02:30,17:55:16
192009,64800,1,M8,E 10 ST/AV D,40.725082,-73.97545600000001,WEST ST CROSSTOWN,40.732494,-74.010132,NYCT_5222,109.0,-45.0,E 9 ST/3 AV,at stop,0.0,2017-08-01 18:02:30,17:55:25
194790,65400,1,M8,E 10 ST/AV D,40.725082,-73.97545600000001,WEST ST CROSSTOWN,40.732494,-74.010132,NYCT_5222,126.0,-96.0,CHRISTOPHER ST/7 AV S,at stop,5.0,,18:04:26
194791,65400,1,M8,E 10 ST/AV D,40.725082,-73.97545600000001,WEST ST CROSSTOWN,40.732494,-74.010132,NYCT_5222,126.0,-96.0,CHRISTOPHER ST/7 AV S,at stop,5.0,,18:02:26
197548,66000,0,M8,WEST ST/CHRISTOPHER ST,40.732845000000005,-74.01007800000001,"AVENUE ""D"" CROSSTOWN",40.724689,-73.974548,NYCT_5222,123.0,-121.0,WEST ST/CHRISTOPHER ST,at stop,0.0,,18:25:00
200223,66600,0,M8,WEST ST/CHRISTOPHER ST,40.732845000000005,-74.01007800000001,"AVENUE ""D"" CROSSTOWN",40.724689,-73.974548,NYCT_5222,127.0,-108.0,W 10 ST/HUDSON ST,approaching,63.0,2017-08-01 18:33:52,18:27:00
200224,66600,0,M8,WEST ST/CHRISTOPHER ST,40.732845000000005,-74.01007800000001,"AVENUE ""D"" CROSSTOWN",40.724689,-73.974548,NYCT_5222,127.0,-108.0,W 10 ST/HUDSON ST,approaching,63.0,2017-08-01 18:33:52,18:28:00
202813,67200,0,M8,WEST ST/CHRISTOPHER ST,40.732845000000005,-74.01007800000001,"AVENUE ""D"" CROSSTOWN",40.724689,-73.974548,NYCT_5222,120.0,-71.0,W 8 ST/5 AV,at stop,2.0,2017-08-01 18:42:44,18:35:03
202814,67200,0,M8,WEST ST/CHRISTOPHER ST,40.732845000000005,-74.01007800000001,"AVENUE ""D"" CROSSTOWN",40.724689,-73.974548,NYCT_5222,120.0,-71.0,W 8 ST/5 AV,at stop,2.0,2017-08-01 18:42:44,18:35:42
205347,67800,0,M8,WEST ST/CHRISTOPHER ST,40.732845000000005,-74.01007800000001,"AVENUE ""D"" CROSSTOWN",40.724689,-73.974548,NYCT_5222,105.0,-45.0,ST MARKS PL/2 AV,approaching,141.0,2017-08-01 18:53:03,18:41:37
205348,67800,0,M8,WEST ST/CHRISTOPHER ST,40.732845000000005,-74.01007800000001,"AVENUE ""D"" CROSSTOWN",40.724689,-73.974548,NYCT_5222,105.0,-45.0,ST MARKS PL/2 AV,approaching,141.0,2017-08-01 18:53:03,18:41:11
207793,68400,0,M8,WEST ST/CHRISTOPHER ST,40.732845000000005,-74.01007800000001,"AVENUE ""D"" CROSSTOWN",40.724689,-73.974548,NYCT_5222,84.0,5.0,E 10 ST/AV D,at stop,8.0,,18:48:15
207794,68400,0,M8,WEST ST/CHRISTOPHER ST,40.732845000000005,-74.01007800000001,"AVENUE ""D"" CROSSTOWN",40.724689,-73.974548,NYCT_5222,84.0,5.0,E 10 ST/AV D,at stop,8.0,,18:47:15
210165,69000,1,M8,E 10 ST/AV D,40.725082,-73.97545600000001,WEST ST CROSSTOWN,40.732494,-74.010132,NYCT_5222,96.0,-16.0,E 10 ST/AV A,approaching,92.0,2017-08-01 19:12:57,19:05:21
210166,69000,1,M8,E 10 ST/AV D,40.725082,-73.97545600000001,WEST ST CROSSTOWN,40.732494,-74.010132,NYCT_5222,96.0,-16.0,E 10 ST/AV A,approaching,92.0,2017-08-01 19:12:57,19:06:11
212432,69600,1,M8,E 10 ST/AV D,40.725082,-73.97545600000001,WEST ST CROSSTOWN,40.732494,-74.010132,NYCT_5222,111.0,-48.0,E 9 ST/4 AV,at stop,21.0,,19:11:00
214628,70200,1,M8,E 10 ST/AV D,40.725082,-73.97545600000001,WEST ST CROSSTOWN,40.732494,-74.010132,NYCT_5222,127.0,-94.0,CHRISTOPHER ST/7 AV S,approaching,43.0,2017-08-01 19:33:23,19:19:26
214629,70200,1,M8,E 10 ST/AV D,40.725082,-73.97545600000001,WEST ST CROSSTOWN,40.732494,-74.010132,NYCT_5222,127.0,-94.0,CHRISTOPHER ST/7 AV S,approaching,43.0,2017-08-01 19:33:23,19:17:26
