,RecordedAtTime,DirectionRef,PublishedLineName,OriginName,OriginLat,OriginLong,DestinationName,DestinationLat,DestinationLong,VehicleRef,VehicleLocation.Latitude,VehicleLocation.Longitude,NextStopPointName,ArrivalProximityText,DistanceFromStop,ExpectedArrivalTime,ScheduledArrivalTime
30289,25200,0,B46-SBS,KINGS PLAZA,40.609566,-73.921814,SELECT BUS De KALB AV via UTICA,40.693672,-73.931168,NYCT_7318,-437.0,182.0,UTICA AV/AV N,< 1 stop away,194.0,2017-08-01 07:02:43,07:02:00
32804,25800,0,B46-SBS,UTICA AV/AV N,40.619896000000004,-73.926826,SELECT BUS De KALB AV via UTICA,40.693672,-73.931168,NYCT_7318,-378.0,177.0,UTICA AV/AV H,< 1 stop away,266.0,2017-08-01 07:12:22,07:11:46
35495,26400,0,B46-SBS,UTICA AV/AV N,40.619896000000004,-73.926826,SELECT BUS De KALB AV via UTICA,40.693672,-73.931168,NYCT_7318,-271.0,168.0,UTICA AV/WINTHROP ST,< 1 stop away,714.0,2017-08-01 07:24:50,07:25:21
38316,27000,0,B46-SBS,UTICA AV/AV N,40.619896000000004,-73.926826,SELECT BUS De KALB AV via UTICA,40.693672,-73.931168,NYCT_7318,-167.0,168.0,UTICA AV/FULTON ST,< 1 stop away,671.0,2017-08-01 07:34:36,07:36:17
41235,27600,0,B46-SBS,UTICA AV/AV N,40.619896000000004,-73.926826,SELECT BUS De KALB AV via UTICA,40.693672,-73.931168,NYCT_7318,-69.0,166.0,MALCOLM X BL/DE KALB AV,approaching,61.0,,
44267,28200,1,B46-SBS,MALCOLM X BL/DE KALB AV,40.693111,-73.931175,SELECT BUS  KINGS PLAZA via UTICA,40.609142,-73.92144,NYCT_7318,-72.0,166.0,MALCOLM X BL/QUINCY ST,< 1 stop away,460.0,2017-08-01 07:53:29,07:56:01
47368,28800,1,B46-SBS,MALCOLM X BL/DE KALB AV,40.693111,-73.931175,SELECT BUS  KINGS PLAZA via UTICA,40.609142,-73.92144,NYCT_7318,-113.0,172.0,MALCOLM X BL/HALSEY ST,approaching,77.0,2017-08-01 08:02:40,07:58:29
50436,29400,1,B46-SBS,MALCOLM X BL/DE KALB AV,40.693111,-73.931175,SELECT BUS  KINGS PLAZA via UTICA,40.609142,-73.92144,NYCT_7318,-188.0,166.0,UTICA AV/EASTERN PY,approaching,139.0,2017-08-01 08:12:11,08:06:20
53508,30000,1,B46-SBS,MALCOLM X BL/DE KALB AV,40.693111,-73.931175,SELECT BUS  KINGS PLAZA via UTICA,40.609142,-73.92144,NYCT_7318,-286.0,170.0,UTICA AV/AV D,0.5 miles away,821.0,2017-08-01 08:25:23,08:18:54
56537,30600,1,B46-SBS,MALCOLM X BL/DE KALB AV,40.693111,-73.931175,SELECT BUS  KINGS PLAZA via UTICA,40.609142,-73.92144,NYCT_7318,-389.0,178.0,UTICA AV/FLATLANDS AV,< 1 stop away,198.0,2017-08-01 08:32:10,08:26:17
