,RecordedAtTime,DirectionRef,PublishedLineName,OriginName,OriginLat,OriginLong,DestinationName,DestinationLat,DestinationLong,VehicleRef,VehicleLocation.Latitude,VehicleLocation.Longitude,NextStopPointName,ArrivalProximityText,DistanceFromStop,ExpectedArrivalTime,ScheduledArrivalTime
112622,46200,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,LTD BERGEN BCH VETERANS AV via FLATBUSH,40.620052,-73.908203,NYCT_5038,-114.0,-3.0,FLATBUSH AV/ATLANTIC AV,at stop,14.0,2017-08-01 12:52:23,12:50:00
114673,46800,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,LTD BERGEN BCH VETERANS AV via FLATBUSH,40.620052,-73.908203,NYCT_5038,-203.0,45.0,FLATBUSH AV/OCEAN AV,< 1 stop away,447.0,2017-08-01 13:04:10,13:00:00
116724,47400,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,LTD BERGEN BCH VETERANS AV via FLATBUSH,40.620052,-73.908203,NYCT_5038,-277.0,65.0,FLATBUSH AV/CHURCH AV,approaching,142.0,2017-08-01 13:12:40,13:08:00
118799,48000,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,LTD BERGEN BCH VETERANS AV via FLATBUSH,40.620052,-73.908203,NYCT_5038,-358.0,100.0,FLATBUSH AV/GLENWOOD RD,at stop,9.0,2017-08-01 13:22:54,13:18:20
120924,48600,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,LTD BERGEN BCH VETERANS AV via FLATBUSH,40.620052,-73.908203,NYCT_5038,-432.0,158.0,FLATBUSH AV/AV P,approaching,67.0,2017-08-01 13:32:54,13:27:00
123038,49200,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,LTD BERGEN BCH VETERANS AV via FLATBUSH,40.620052,-73.908203,NYCT_5038,-431.0,215.0,AV N/RALPH AV,at stop,17.0,2017-08-01 13:42:54,13:33:15
125137,49800,0,B41,E 70 ST/VETERANS AV,40.619934,-73.90870699999999,DNTWN BKLYN CADMAN PLZ via FLATBSH,40.695408,-73.99078399999999,NYCT_5038,-429.0,241.0,VETERANS AV/AV T,approaching,32.0,2017-08-01 13:52:55,13:50:00
127288,50400,0,B41,E 70 ST/VETERANS AV,40.619934,-73.90870699999999,DNTWN BKLYN CADMAN PLZ via FLATBSH,40.695408,-73.99078399999999,NYCT_5038,-423.0,151.0,FLATBUSH AV/FLATLANDS AV,approaching,69.0,2017-08-01 14:03:24,14:01:42
129467,51000,0,B41,E 70 ST/VETERANS AV,40.619934,-73.90870699999999,DNTWN BKLYN CADMAN PLZ via FLATBSH,40.695408,-73.99078399999999,NYCT_5038,-368.0,108.0,FLATBUSH AV/NOSTRAND AV,approaching,54.0,2017-08-01 14:13:04,14:11:00
131678,51600,0,B41,E 70 ST/VETERANS AV,40.619934,-73.90870699999999,DNTWN BKLYN CADMAN PLZ via FLATBSH,40.695408,-73.99078399999999,NYCT_5038,-316.0,69.0,FLATBUSH AV/CLARENDON RD,at stop,7.0,2017-08-01 14:22:57,14:20:18
133905,52200,0,B41,E 70 ST/VETERANS AV,40.619934,-73.90870699999999,DNTWN BKLYN CADMAN PLZ via FLATBSH,40.695408,-73.99078399999999,NYCT_5038,-255.0,62.0,FLATBUSH AV/HAWTHORNE ST,< 1 stop away,242.0,2017-08-01 14:34:06,14:30:52
136168,52800,0,B41,E 70 ST/VETERANS AV,40.619934,-73.90870699999999,DNTWN BKLYN CADMAN PLZ via FLATBSH,40.695408,-73.99078399999999,NYCT_5038,-172.0,28.0,FLATBUSH AV/GRAND ARMY PLZ,at stop,11.0,2017-08-01 14:42:19,14:41:56
138473,53400,0,B41,E 70 ST/VETERANS AV,40.619934,-73.90870699999999,DNTWN BKLYN CADMAN PLZ via FLATBSH,40.695408,-73.99078399999999,NYCT_5038,-108.0,-6.0,LIVINGSTON ST/NEVINS ST,< 1 stop away,366.0,2017-08-01 14:55:01,14:55:05
140813,54000,0,B41,E 70 ST/VETERANS AV,40.619934,-73.90870699999999,DNTWN BKLYN CADMAN PLZ via FLATBSH,40.695408,-73.99078399999999,NYCT_5038,-83.0,-42.0,JORALEMON ST/COURT ST,< 1 stop away,373.0,2017-08-01 15:07:14,15:04:03
143207,54600,0,B41,E 70 ST/VETERANS AV,40.619934,-73.90870699999999,DNTWN BKLYN CADMAN PLZ via FLATBSH,40.695408,-73.99078399999999,NYCT_5038,-62.0,-51.0,TILLARY ST/CADMAN PZ W,approaching,36.0,2017-08-01 15:13:01,15:07:00
145637,55200,0,B41,E 70 ST/VETERANS AV,40.619934,-73.90870699999999,DNTWN BKLYN CADMAN PLZ via FLATBSH,40.695408,-73.99078399999999,NYCT_5038,-61.0,-51.0,TILLARY ST/CADMAN PZ W,at stop,19.0,2017-08-01 15:22:31,15:07:00
148101,55800,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,BERGEN BCH VETERANS AV via FLATBSH,40.620052,-73.908203,NYCT_5038,-82.0,-44.0,LIVINGSTON ST/SMITH ST,approaching,131.0,2017-08-01 15:33:25,15:34:05
150635,56400,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,BERGEN BCH VETERANS AV via FLATBSH,40.620052,-73.908203,NYCT_5038,-115.0,-2.0,FLATBUSH AV/DEAN ST,< 1 stop away,244.0,2017-08-01 15:44:05,15:44:07
153219,57000,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,BERGEN BCH VETERANS AV via FLATBSH,40.620052,-73.908203,NYCT_5038,-170.0,27.0,FLATBUSH AV/GRAND ARMY PZ,approaching,73.0,2017-08-01 15:53:15,15:49:46
155821,57600,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,BERGEN BCH VETERANS AV via FLATBSH,40.620052,-73.908203,NYCT_5038,-277.0,65.0,FLATBUSH AV/CHURCH AV,< 1 stop away,155.0,2017-08-01 16:03:20,16:06:00
158462,58200,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,BERGEN BCH VETERANS AV via FLATBSH,40.620052,-73.908203,NYCT_5038,-327.0,76.0,FLATBUSH AV/DITMAS AV,approaching,69.0,2017-08-01 16:12:26,16:13:44
161177,58800,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,BERGEN BCH VETERANS AV via FLATBSH,40.620052,-73.908203,NYCT_5038,-375.0,113.0,FLATBUSH AV/AURELIA CT,approaching,143.0,2017-08-01 16:24:04,16:23:36
163936,59400,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,BERGEN BCH VETERANS AV via FLATBSH,40.620052,-73.908203,NYCT_5038,-432.0,158.0,FLATBUSH AV/AV P,approaching,68.0,2017-08-01 16:32:41,16:32:00
166716,60000,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,BERGEN BCH VETERANS AV via FLATBSH,40.620052,-73.908203,NYCT_5038,-431.0,212.0,AV N/RALPH AV,approaching,81.0,2017-08-01 16:43:17,16:38:52
169527,60600,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,BERGEN BCH VETERANS AV via FLATBSH,40.620052,-73.908203,NYCT_5038,-428.0,249.0,VETERANS AV/E 71 ST,at stop,3.0,2017-08-01 16:53:07,16:43:00
172372,61200,0,B41,E 70 ST/VETERANS AV,40.619934,-73.90870699999999,LTD DNTWN BKLYN CADMAN PLZ via FLATBUSH,40.695408,-73.99078399999999,NYCT_5038,-430.0,218.0,VETERANS AV/RALPH AV,at stop,16.0,2017-08-01 17:03:08,17:00:40
175226,61800,0,B41,E 70 ST/VETERANS AV,40.619934,-73.90870699999999,LTD DNTWN BKLYN CADMAN PLZ via FLATBUSH,40.695408,-73.99078399999999,NYCT_5038,-432.0,158.0,FLATBUSH AV/TROY AV,approaching,32.0,2017-08-01 17:12:12,17:08:00
178113,62400,0,B41,E 70 ST/VETERANS AV,40.619934,-73.90870699999999,LTD DNTWN BKLYN CADMAN PLZ via FLATBUSH,40.695408,-73.99078399999999,NYCT_5038,-361.0,103.0,FLATBUSH AV/E 29 ST,approaching,80.0,2017-08-01 17:23:48,17:18:02
180979,63000,0,B41,E 70 ST/VETERANS AV,40.619934,-73.90870699999999,LTD DNTWN BKLYN CADMAN PLZ via FLATBUSH,40.695408,-73.99078399999999,NYCT_5038,-282.0,66.0,FLATBUSH AV/CHURCH AV,approaching,108.0,2017-08-01 17:33:28,17:28:00
183867,63600,0,B41,E 70 ST/VETERANS AV,40.619934,-73.90870699999999,LTD DNTWN BKLYN CADMAN PLZ via FLATBUSH,40.695408,-73.99078399999999,NYCT_5038,-219.0,53.0,FLATBUSH AV/EMPIRE BL,at stop,2.0,,17:36:00
186761,64200,0,B41,E 70 ST/VETERANS AV,40.619934,-73.90870699999999,LTD DNTWN BKLYN CADMAN PLZ via FLATBUSH,40.695408,-73.99078399999999,NYCT_5038,-115.0,-3.0,FLATBUSH AV/ATLANTIC AV,approaching,60.0,2017-08-01 17:53:17,17:49:00
189597,64800,0,B41,E 70 ST/VETERANS AV,40.619934,-73.90870699999999,LTD DNTWN BKLYN CADMAN PLZ via FLATBUSH,40.695408,-73.99078399999999,NYCT_5038,-86.0,-36.0,LIVINGSTON ST/SMITH ST,approaching,82.0,2017-08-01 18:02:50,17:57:12
192416,65400,0,B41,E 70 ST/VETERANS AV,40.619934,-73.90870699999999,LTD DNTWN BKLYN CADMAN PLZ via FLATBUSH,40.695408,-73.99078399999999,NYCT_5038,-60.0,-51.0,CADMAN PLAZA WEST/JOHNSON ST,at stop,14.0,,
195195,66000,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,LTD BERGEN BCH VETERANS AV via FLATBUSH,40.620052,-73.908203,NYCT_5038,-74.0,-44.0,LIVINGSTON ST/SMITH ST,< 1 stop away,348.0,2017-08-01 18:26:03,18:23:37
195196,66000,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,LTD BERGEN BCH VETERANS AV via FLATBUSH,40.620052,-73.908203,NYCT_5038,-74.0,-44.0,LIVINGSTON ST/SMITH ST,< 1 stop away,348.0,2017-08-01 18:26:03,18:24:05
197930,66600,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,LTD BERGEN BCH VETERANS AV via FLATBUSH,40.620052,-73.908203,NYCT_5038,-106.0,-7.0,FLATBUSH AV/ATLANTIC AV,< 1 stop away,225.0,2017-08-01 18:35:03,18:32:00
197931,66600,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,LTD BERGEN BCH VETERANS AV via FLATBUSH,40.620052,-73.908203,NYCT_5038,-106.0,-7.0,FLATBUSH AV/ATLANTIC AV,< 1 stop away,225.0,2017-08-01 18:35:03,18:33:00
200592,67200,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,LTD BERGEN BCH VETERANS AV via FLATBUSH,40.620052,-73.908203,NYCT_5038,-170.0,27.0,FLATBUSH AV/GRAND ARMY PZ,approaching,81.0,,18:38:10
200593,67200,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,LTD BERGEN BCH VETERANS AV via FLATBUSH,40.620052,-73.908203,NYCT_5038,-170.0,27.0,FLATBUSH AV/GRAND ARMY PZ,approaching,81.0,,18:38:03
203174,67800,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,LTD BERGEN BCH VETERANS AV via FLATBUSH,40.620052,-73.908203,NYCT_5038,-279.0,66.0,FLATBUSH AV/CHURCH AV,approaching,101.0,2017-08-01 18:53:18,18:52:00
203175,67800,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,LTD BERGEN BCH VETERANS AV via FLATBUSH,40.620052,-73.908203,NYCT_5038,-279.0,66.0,FLATBUSH AV/CHURCH AV,approaching,101.0,2017-08-01 18:53:18,18:51:00
205699,68400,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,LTD BERGEN BCH VETERANS AV via FLATBUSH,40.620052,-73.908203,NYCT_5038,-339.0,85.0,FLATBUSH AV/FOSTER AV,at stop,3.0,2017-08-01 19:02:51,18:59:56
205700,68400,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,LTD BERGEN BCH VETERANS AV via FLATBUSH,40.620052,-73.908203,NYCT_5038,-339.0,85.0,FLATBUSH AV/FOSTER AV,at stop,3.0,2017-08-01 19:02:51,18:57:42
208126,69000,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,LTD BERGEN BCH VETERANS AV via FLATBUSH,40.620052,-73.908203,NYCT_5038,-421.0,149.0,FLATBUSH AV/AV P,< 1 stop away,389.0,2017-08-01 19:14:19,19:13:00
208127,69000,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,LTD BERGEN BCH VETERANS AV via FLATBUSH,40.620052,-73.908203,NYCT_5038,-421.0,149.0,FLATBUSH AV/AV P,< 1 stop away,389.0,2017-08-01 19:14:19,19:10:00
210475,69600,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,LTD BERGEN BCH VETERANS AV via FLATBUSH,40.620052,-73.908203,NYCT_5038,-428.0,247.0,VETERANS AV/E 71 ST,approaching,48.0,2017-08-01 19:22:27,19:23:00
210476,69600,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,LTD BERGEN BCH VETERANS AV via FLATBUSH,40.620052,-73.908203,NYCT_5038,-428.0,247.0,VETERANS AV/E 71 ST,approaching,48.0,2017-08-01 19:22:27,19:20:00
212740,70200,0,B41,E 70 ST/VETERANS AV,40.619934,-73.90870699999999,DNTWN BKLYN CADMAN PLZ via FLATBSH,40.695408,-73.99078399999999,NYCT_5038,-431.0,209.0,AV N/E 57 ST,approaching,106.0,2017-08-01 19:33:34,19:32:14
214929,70800,0,B41,E 70 ST/VETERANS AV,40.619934,-73.90870699999999,DNTWN BKLYN CADMAN PLZ via FLATBSH,40.695408,-73.99078399999999,NYCT_5038,-405.0,137.0,FLATBUSH AV/AV K,approaching,85.0,2017-08-01 19:43:06,19:41:28
217007,71400,0,B41,E 70 ST/VETERANS AV,40.619934,-73.90870699999999,DNTWN BKLYN CADMAN PLZ via FLATBSH,40.695408,-73.99078399999999,NYCT_5038,-327.0,76.0,FLATBUSH AV/AV D,at stop,0.0,2017-08-01 19:53:22,19:53:21
219003,72000,0,B41,E 70 ST/VETERANS AV,40.619934,-73.90870699999999,DNTWN BKLYN CADMAN PLZ via FLATBSH,40.695408,-73.99078399999999,NYCT_5038,-269.0,64.0,FLATBUSH AV/CATON AV,approaching,66.0,2017-08-01 20:03:17,20:01:45
220933,72600,0,B41,E 70 ST/VETERANS AV,40.619934,-73.90870699999999,DNTWN BKLYN CADMAN PLZ via FLATBSH,40.695408,-73.99078399999999,NYCT_5038,-171.0,28.0,FLATBUSH AV/PLAZA ST E,< 1 stop away,341.0,2017-08-01 20:14:40,20:16:19
222801,73200,0,B41,E 70 ST/VETERANS AV,40.619934,-73.90870699999999,DNTWN BKLYN CADMAN PLZ via FLATBSH,40.695408,-73.99078399999999,NYCT_5038,-102.0,-10.0,LIVINGSTON ST/NEVINS ST,< 1 stop away,201.0,2017-08-01 20:24:12,20:24:48
224594,73800,0,B41,E 70 ST/VETERANS AV,40.619934,-73.90870699999999,DNTWN BKLYN CADMAN PLZ via FLATBSH,40.695408,-73.99078399999999,NYCT_5038,-60.0,-51.0,CADMAN PLAZA WEST/JOHNSON ST,at stop,14.0,,
226318,74400,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,LTD KINGS PLAZA via FLATBUSH,40.609211,-73.921516,NYCT_5038,-59.0,-51.0,CADMAN PLAZA WEST/JOHNSON ST,at stop,0.0,,20:42:00
227972,75000,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,LTD KINGS PLAZA via FLATBUSH,40.609211,-73.921516,NYCT_5038,-83.0,-42.0,LIVINGSTON ST/SMITH ST,approaching,101.0,2017-08-01 20:53:56,20:48:40
229559,75600,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,LTD KINGS PLAZA via FLATBUSH,40.609211,-73.921516,NYCT_5038,-111.0,-4.0,FLATBUSH AV/ATLANTIC AV,approaching,83.0,2017-08-01 21:03:19,20:56:00
231103,76200,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,LTD KINGS PLAZA via FLATBUSH,40.609211,-73.921516,NYCT_5038,-207.0,47.0,FLATBUSH AV/OCEAN AV,< 1 stop away,342.0,2017-08-01 21:13:18,21:05:00
232577,76800,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,LTD KINGS PLAZA via FLATBUSH,40.609211,-73.921516,NYCT_5038,-303.0,68.0,FLATBUSH AV/FOSTER AV,0.6 miles away,945.0,2017-08-01 21:28:19,21:18:42
234017,77400,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,LTD KINGS PLAZA via FLATBUSH,40.609211,-73.921516,NYCT_5038,-370.0,109.0,FLATBUSH AV/NOSTRAND AV,at stop,0.0,2017-08-01 21:33:28,21:23:00
