,RecordedAtTime,DirectionRef,PublishedLineName,OriginName,OriginLat,OriginLong,DestinationName,DestinationLat,DestinationLong,VehicleRef,VehicleLocation.Latitude,VehicleLocation.Longitude,NextStopPointName,ArrivalProximityText,DistanceFromStop,ExpectedArrivalTime,ScheduledArrivalTime
28118,25200,1,Q20B,15 AV/COLLEGE PT BL,40.784209999999995,-73.84536,JAMAICA MERRICK BL via 14 AV via MAIN ST,40.704933000000004,-73.79332,NYCT_7424,261.0,530.0,MAIN ST/39 AV,approaching,85.0,2017-08-01 07:03:16,06:59:00
30529,25800,1,Q20B,15 AV/COLLEGE PT BL,40.784209999999995,-73.84536,JAMAICA MERRICK BL via 14 AV via MAIN ST,40.704933000000004,-73.79332,NYCT_7424,188.0,547.0,MAIN ST/58 AV,approaching,125.0,2017-08-01 07:12:13,07:13:25
33051,26400,1,Q20B,15 AV/COLLEGE PT BL,40.784209999999995,-73.84536,JAMAICA MERRICK BL via 14 AV via MAIN ST,40.704933000000004,-73.79332,NYCT_7424,84.0,566.0,MAIN ST/73 AV,at stop,19.0,2017-08-01 07:22:27,07:24:23
35777,27000,1,Q20B,15 AV/COLLEGE PT BL,40.784209999999995,-73.84536,JAMAICA MERRICK BL via 14 AV via MAIN ST,40.704933000000004,-73.79332,NYCT_7424,-1.0,578.0,QUEENS BL/86 AV,at stop,18.0,2017-08-01 07:32:28,07:34:04
38599,27600,1,Q20B,15 AV/COLLEGE PT BL,40.784209999999995,-73.84536,JAMAICA MERRICK BL via 14 AV via MAIN ST,40.704933000000004,-73.79332,NYCT_7424,-29.0,633.0,ARCHER AV/158 ST,approaching,49.0,2017-08-01 07:42:36,07:43:31
41543,28200,1,Q20B,15 AV/COLLEGE PT BL,40.784209999999995,-73.84536,JAMAICA MERRICK BL via 14 AV via MAIN ST,40.704933000000004,-73.79332,NYCT_7424,-12.0,666.0,MERRICK BL/ARCHER AV,approaching,33.0,2017-08-01 07:52:03,07:51:00
44589,28800,0,Q20A,MERRICK BL/ARCHER AV,40.704906,-73.793304,COLLEGE PT via MAIN ST via 20 AV,40.784149,-73.845505,NYCT_7424,-17.0,665.0,ARCHER AV/165 ST,approaching,151.0,2017-08-01 08:02:31,08:01:39
47680,29400,0,Q20A,MERRICK BL/ARCHER AV,40.704906,-73.793304,COLLEGE PT via MAIN ST via 20 AV,40.784149,-73.845505,NYCT_7424,-27.0,613.0,SUTPHIN BL/89 AV,< 1 stop away,178.0,2017-08-01 08:12:25,08:10:17
50750,30000,0,Q20A,MERRICK BL/ARCHER AV,40.704906,-73.793304,COLLEGE PT via MAIN ST via 20 AV,40.784149,-73.845505,NYCT_7424,38.0,583.0,MAIN ST/UNION TPKE,< 1 stop away,299.0,2017-08-01 08:24:24,08:25:00
53808,30600,0,Q20A,MERRICK BL/ARCHER AV,40.704906,-73.793304,COLLEGE PT via MAIN ST via 20 AV,40.784149,-73.845505,NYCT_7424,118.0,554.0,MAIN ST/68 DR,approaching,54.0,2017-08-01 08:31:51,08:32:15
56836,31200,0,Q20A,MERRICK BL/ARCHER AV,40.704906,-73.793304,COLLEGE PT via MAIN ST via 20 AV,40.784149,-73.845505,NYCT_7424,195.0,547.0,MAIN ST/ELDER AV,< 1 stop away,415.0,2017-08-01 08:44:19,08:46:03
59808,31800,0,Q20A,MERRICK BL/ARCHER AV,40.704906,-73.793304,COLLEGE PT via MAIN ST via 20 AV,40.784149,-73.845505,NYCT_7424,249.0,534.0,MAIN ST/39 AV,< 1 stop away,190.0,2017-08-01 08:53:53,08:54:00
62714,32400,0,Q20A,MERRICK BL/ARCHER AV,40.704906,-73.793304,COLLEGE PT via MAIN ST via 20 AV,40.784149,-73.845505,NYCT_7424,272.0,533.0,UNION ST/35 AV,< 1 stop away,324.0,2017-08-01 09:04:04,09:01:03
65523,33000,0,Q20A,MERRICK BL/ARCHER AV,40.704906,-73.793304,COLLEGE PT via MAIN ST via 20 AV,40.784149,-73.845505,NYCT_7424,334.0,549.0,WILLETS PT BL/PARSONS BL,approaching,104.0,2017-08-01 09:11:52,09:07:09
68188,33600,0,Q20A,MERRICK BL/ARCHER AV,40.704906,-73.793304,COLLEGE PT via MAIN ST via 20 AV,40.784149,-73.845505,NYCT_7424,361.0,503.0,20 AV/127 ST,< 1 stop away,250.0,2017-08-01 09:22:29,09:16:51
70739,34200,1,Q20B,15 AV/COLLEGE PT BL,40.784209999999995,-73.84536,JAMAICA MERRICK BL via 14 AV via MAIN ST,40.704933000000004,-73.79332,NYCT_7424,374.0,477.0,15 AV/COLLEGE PT BL,at stop,0.0,,09:31:00
73181,34800,1,Q20B,15 AV/COLLEGE PT BL,40.784209999999995,-73.84536,JAMAICA MERRICK BL via 14 AV via MAIN ST,40.704933000000004,-73.79332,NYCT_7424,371.0,565.0,PARSONS BL/20 AV,< 1 stop away,178.0,2017-08-01 09:43:04,09:42:09
75540,35400,1,Q20B,15 AV/COLLEGE PT BL,40.784209999999995,-73.84536,JAMAICA MERRICK BL via 14 AV via MAIN ST,40.704933000000004,-73.79332,NYCT_7424,283.0,541.0,UNION ST/35 AV,at stop,11.0,2017-08-01 09:52:37,09:51:10
77827,36000,1,Q20B,15 AV/COLLEGE PT BL,40.784209999999995,-73.84536,JAMAICA MERRICK BL via 14 AV via MAIN ST,40.704933000000004,-73.79332,NYCT_7424,257.0,531.0,MAIN ST/41 AV,< 1 stop away,289.0,2017-08-01 10:03:48,10:01:47
80034,36600,1,Q20B,15 AV/COLLEGE PT BL,40.784209999999995,-73.84536,JAMAICA MERRICK BL via 14 AV via MAIN ST,40.704933000000004,-73.79332,NYCT_7424,209.0,548.0,MAIN ST/56 AV,< 1 stop away,278.0,2017-08-01 10:13:37,10:09:16
82171,37200,1,Q20B,15 AV/COLLEGE PT BL,40.784209999999995,-73.84536,JAMAICA MERRICK BL via 14 AV via MAIN ST,40.704933000000004,-73.79332,NYCT_7424,103.0,559.0,MAIN ST/70 RD,at stop,11.0,2017-08-01 10:21:57,10:20:19
84262,37800,1,Q20B,15 AV/COLLEGE PT BL,40.784209999999995,-73.84536,JAMAICA MERRICK BL via 14 AV via MAIN ST,40.704933000000004,-73.79332,NYCT_7424,-0.0,578.0,QUEENS BL/86 AV,approaching,41.0,2017-08-01 10:32:40,10:32:04
86328,38400,1,Q20B,15 AV/COLLEGE PT BL,40.784209999999995,-73.84536,JAMAICA MERRICK BL via 14 AV via MAIN ST,40.704933000000004,-73.79332,NYCT_7424,-33.0,619.0,ARCHER AV/149 ST,approaching,124.0,2017-08-01 10:42:31,10:40:10
88348,39000,1,Q20B,15 AV/COLLEGE PT BL,40.784209999999995,-73.84536,JAMAICA MERRICK BL via 14 AV via MAIN ST,40.704933000000004,-73.79332,NYCT_7424,-11.0,665.0,MERRICK BL/ARCHER AV,approaching,67.0,2017-08-01 10:52:59,10:49:00
90360,39600,1,Q20B,15 AV/COLLEGE PT BL,40.784209999999995,-73.84536,JAMAICA MERRICK BL via 14 AV via MAIN ST,40.704933000000004,-73.79332,NYCT_7424,-11.0,665.0,MERRICK BL/ARCHER AV,approaching,64.0,2017-08-01 11:02:42,10:49:00
92333,40200,1,Q20B,15 AV/COLLEGE PT BL,40.784209999999995,-73.84536,JAMAICA MERRICK BL via 14 AV via MAIN ST,40.704933000000004,-73.79332,NYCT_7424,-11.0,665.0,MERRICK BL/ARCHER AV,approaching,64.0,2017-08-01 11:12:42,10:49:00
94330,40800,0,Q20A,MERRICK BL/ARCHER AV,40.704906,-73.793304,COLLEGE PT via MAIN ST via 20 AV,40.784149,-73.845505,NYCT_7424,-33.0,614.0,SUTPHIN BL/JAMAICA AV,approaching,134.0,2017-08-01 11:24:06,11:19:02
96324,41400,0,Q20A,MERRICK BL/ARCHER AV,40.704906,-73.793304,COLLEGE PT via MAIN ST via 20 AV,40.784149,-73.845505,NYCT_7424,9.0,573.0,MAIN ST/MANTON ST,approaching,40.0,2017-08-01 11:32:00,11:27:54
98315,42000,0,Q20A,MERRICK BL/ARCHER AV,40.704906,-73.793304,COLLEGE PT via MAIN ST via 20 AV,40.784149,-73.845505,NYCT_7424,108.0,558.0,MAIN ST/JEWEL AV,at stop,15.0,2017-08-01 11:42:12,11:39:03
100286,42600,0,Q20A,MERRICK BL/ARCHER AV,40.704906,-73.793304,COLLEGE PT via MAIN ST via 20 AV,40.784149,-73.845505,NYCT_7424,194.0,547.0,MAIN ST/ELDER AV,< 1 stop away,452.0,2017-08-01 11:55:26,11:55:00
102258,43200,0,Q20A,MERRICK BL/ARCHER AV,40.704906,-73.793304,COLLEGE PT via MAIN ST via 20 AV,40.784149,-73.845505,NYCT_7424,238.0,538.0,MAIN ST/SANFORD AV,approaching,77.0,2017-08-01 12:03:18,12:00:42
104260,43800,0,Q20A,MERRICK BL/ARCHER AV,40.704906,-73.793304,COLLEGE PT via MAIN ST via 20 AV,40.784149,-73.845505,NYCT_7424,252.0,533.0,MAIN ST/39 AV,approaching,107.0,2017-08-01 12:14:40,12:04:00
106268,44400,0,Q20A,MERRICK BL/ARCHER AV,40.704906,-73.793304,COLLEGE PT via MAIN ST via 20 AV,40.784149,-73.845505,NYCT_7424,302.0,545.0,UNION ST/BAYSIDE AV,approaching,45.0,2017-08-01 12:22:48,12:15:00
108289,45000,0,Q20A,MERRICK BL/ARCHER AV,40.704906,-73.793304,COLLEGE PT via MAIN ST via 20 AV,40.784149,-73.845505,NYCT_7424,361.0,538.0,20 AV/TARGET SUPERMARKET,< 1 stop away,344.0,2017-08-01 12:33:18,12:24:30
110320,45600,0,Q20A,MERRICK BL/ARCHER AV,40.704906,-73.793304,COLLEGE PT via MAIN ST via 20 AV,40.784149,-73.845505,NYCT_7424,369.0,476.0,COLLEGE PT BL/18 AV,at stop,22.0,,12:30:33
112345,46200,1,Q20B,15 AV/COLLEGE PT BL,40.784209999999995,-73.84536,JAMAICA MERRICK BL via 14 AV via MAIN ST,40.704933000000004,-73.79332,NYCT_7424,383.0,526.0,14 AV/137 ST,approaching,49.0,2017-08-01 12:52:23,12:48:23
114401,46800,1,Q20B,15 AV/COLLEGE PT BL,40.784209999999995,-73.84536,JAMAICA MERRICK BL via 14 AV via MAIN ST,40.704933000000004,-73.79332,NYCT_7424,304.0,546.0,UNION ST/33 AV,< 1 stop away,261.0,2017-08-01 13:04:06,13:01:44
116448,47400,1,Q20B,15 AV/COLLEGE PT BL,40.784209999999995,-73.84536,JAMAICA MERRICK BL via 14 AV via MAIN ST,40.704933000000004,-73.79332,NYCT_7424,263.0,529.0,MAIN ST/39 AV,approaching,138.0,2017-08-01 13:13:54,13:08:00
118528,48000,1,Q20B,15 AV/COLLEGE PT BL,40.784209999999995,-73.84536,JAMAICA MERRICK BL via 14 AV via MAIN ST,40.704933000000004,-73.79332,NYCT_7424,229.0,540.0,MAIN ST/BLOSSOM AV,< 1 stop away,195.0,2017-08-01 13:23:45,13:18:43
120651,48600,1,Q20B,15 AV/COLLEGE PT BL,40.784209999999995,-73.84536,JAMAICA MERRICK BL via 14 AV via MAIN ST,40.704933000000004,-73.79332,NYCT_7424,143.0,551.0,MAIN ST/63 AV,at stop,3.0,2017-08-01 13:32:54,13:31:15
122770,49200,1,Q20B,15 AV/COLLEGE PT BL,40.784209999999995,-73.84536,JAMAICA MERRICK BL via 14 AV via MAIN ST,40.704933000000004,-73.79332,NYCT_7424,38.0,582.0,MAIN ST/GRAND CENTRAL PKY,at stop,30.0,2017-08-01 13:42:54,13:43:36
124870,49800,1,Q20B,15 AV/COLLEGE PT BL,40.784209999999995,-73.84536,JAMAICA MERRICK BL via 14 AV via MAIN ST,40.704933000000004,-73.79332,NYCT_7424,-12.0,608.0,SUTPHIN BL/90 AV,< 1 stop away,239.0,2017-08-01 13:53:45,13:56:10
127015,50400,1,Q20B,15 AV/COLLEGE PT BL,40.784209999999995,-73.84536,JAMAICA MERRICK BL via 14 AV via MAIN ST,40.704933000000004,-73.79332,NYCT_7424,-21.0,658.0,ARCHER AV/GUY R BREWER BL,at stop,5.0,2017-08-01 14:02:55,14:04:11
129192,51000,1,Q20B,15 AV/COLLEGE PT BL,40.784209999999995,-73.84536,JAMAICA MERRICK BL via 14 AV via MAIN ST,40.704933000000004,-73.79332,NYCT_7424,-13.0,666.0,MERRICK BL/ARCHER AV,at stop,3.0,,
131396,51600,0,Q20B,MERRICK BL/ARCHER AV,40.704906,-73.793304,COLLEGE PT via MAIN ST via 14 AV,40.784149,-73.845505,NYCT_7424,-22.0,654.0,ARCHER AV/153 ST,< 1 stop away,495.0,2017-08-01 14:24:54,14:25:18
133621,52200,0,Q20B,MERRICK BL/ARCHER AV,40.704906,-73.793304,COLLEGE PT via MAIN ST via 14 AV,40.784149,-73.845505,NYCT_7424,-11.0,608.0,SUTPHIN BL/HILLSIDE AV,at stop,26.0,2017-08-01 14:32:58,14:31:24
