,RecordedAtTime,DirectionRef,PublishedLineName,OriginName,OriginLat,OriginLong,DestinationName,DestinationLat,DestinationLong,VehicleRef,VehicleLocation.Latitude,VehicleLocation.Longitude,NextStopPointName,ArrivalProximityText,DistanceFromStop,ExpectedArrivalTime,ScheduledArrivalTime
28457,25200,0,M15-SBS,SOUTH FERRY/TERMINAL,40.702171,-74.013535,SELECT BUS SERVICE 125ST via 1 AV,40.80315,-73.932266,NYCT_1276,125.0,-16.0,1 AV/E 25 ST,< 1 stop away,610.0,2017-08-01 07:04:27,07:03:21
30888,25800,0,M15-SBS,SOUTH FERRY/TERMINAL,40.702171,-74.013535,SELECT BUS SERVICE 125ST via 1 AV,40.80315,-73.932266,NYCT_1276,211.0,31.0,1 AV/MITCHELL PL,< 1 stop away,357.0,2017-08-01 07:12:44,07:12:15
33436,26400,0,M15-SBS,SOUTH FERRY/TERMINAL,40.702171,-74.013535,SELECT BUS SERVICE 125ST via 1 AV,40.80315,-73.932266,NYCT_1276,324.0,92.0,1 AV/E 86 ST,< 1 stop away,411.0,2017-08-01 07:24:02,07:25:42
36183,27000,0,M15-SBS,SOUTH FERRY/TERMINAL,40.702171,-74.013535,SELECT BUS SERVICE 125ST via 1 AV,40.80315,-73.932266,NYCT_1276,431.0,150.0,1 AV/E 116 ST,approaching,53.0,2017-08-01 07:32:28,07:35:30
39013,27600,0,M15-SBS,SOUTH FERRY/TERMINAL,40.702171,-74.013535,SELECT BUS SERVICE 125ST via 1 AV,40.80315,-73.932266,NYCT_1276,465.0,164.0,E 126 ST/2 AV,approaching,59.0,2017-08-01 07:42:53,07:40:00
41984,28200,0,M15-SBS,SOUTH FERRY/TERMINAL,40.702171,-74.013535,SELECT BUS SERVICE 125ST via 1 AV,40.80315,-73.932266,NYCT_1276,465.0,163.0,E 126 ST/2 AV,approaching,32.0,2017-08-01 07:52:03,07:40:00
45039,28800,1,M15-SBS,E 126 ST/2 AV,40.80323,-73.932449,SELECT BUS SERVICE SOUTH FERRY via 2 AV,40.702121999999996,-74.013664,NYCT_1276,381.0,112.0,2 AV/E 96 ST,< 1 stop away,250.0,2017-08-01 08:03:26,08:04:00
48118,29400,1,M15-SBS,E 126 ST/2 AV,40.80323,-73.932449,SELECT BUS SERVICE SOUTH FERRY via 2 AV,40.702121999999996,-74.013664,NYCT_1276,309.0,73.0,2 AV/E 68 ST,< 1 stop away,638.0,2017-08-01 08:16:20,08:17:50
48119,29400,1,M15-SBS,E 126 ST/2 AV,40.80323,-73.932449,SELECT BUS SERVICE SOUTH FERRY via 2 AV,40.702121999999996,-74.013664,NYCT_1276,309.0,73.0,2 AV/E 68 ST,< 1 stop away,638.0,2017-08-01 08:16:20,08:17:09
51179,30000,1,M15-SBS,E 126 ST/2 AV,40.80323,-73.932449,SELECT BUS SERVICE SOUTH FERRY via 2 AV,40.702121999999996,-74.013664,NYCT_1276,263.0,48.0,2 AV/E 57 ST,< 1 stop away,334.0,2017-08-01 08:24:01,08:23:08
51180,30000,1,M15-SBS,E 126 ST/2 AV,40.80323,-73.932449,SELECT BUS SERVICE SOUTH FERRY via 2 AV,40.702121999999996,-74.013664,NYCT_1276,263.0,48.0,2 AV/E 57 ST,< 1 stop away,334.0,2017-08-01 08:24:01,08:22:20
54224,30600,1,M15-SBS,E 126 ST/2 AV,40.80323,-73.932449,SELECT BUS SERVICE SOUTH FERRY via 2 AV,40.702121999999996,-74.013664,NYCT_1276,229.0,29.0,2 AV/E 42 ST,< 1 stop away,647.0,2017-08-01 08:34:52,08:30:20
54225,30600,1,M15-SBS,E 126 ST/2 AV,40.80323,-73.932449,SELECT BUS SERVICE SOUTH FERRY via 2 AV,40.702121999999996,-74.013664,NYCT_1276,229.0,29.0,2 AV/E 42 ST,< 1 stop away,647.0,2017-08-01 08:34:52,08:29:20
57238,31200,1,M15-SBS,E 126 ST/2 AV,40.80323,-73.932449,SELECT BUS SERVICE SOUTH FERRY via 2 AV,40.702121999999996,-74.013664,NYCT_1276,165.0,-5.0,2 AV/E 28 ST,approaching,62.0,2017-08-01 08:42:36,08:36:48
57239,31200,1,M15-SBS,E 126 ST/2 AV,40.80323,-73.932449,SELECT BUS SERVICE SOUTH FERRY via 2 AV,40.702121999999996,-74.013664,NYCT_1276,165.0,-5.0,2 AV/E 28 ST,approaching,62.0,2017-08-01 08:42:36,08:35:39
60216,31800,1,M15-SBS,E 126 ST/2 AV,40.80323,-73.932449,SELECT BUS SERVICE SOUTH FERRY via 2 AV,40.702121999999996,-74.013664,NYCT_1276,153.0,-12.0,2 AV/E 23 ST,< 1 stop away,194.0,2017-08-01 08:53:32,08:39:24
60217,31800,1,M15-SBS,E 126 ST/2 AV,40.80323,-73.932449,SELECT BUS SERVICE SOUTH FERRY via 2 AV,40.702121999999996,-74.013664,NYCT_1276,153.0,-12.0,2 AV/E 23 ST,< 1 stop away,194.0,2017-08-01 08:53:32,08:38:11
63098,32400,1,M15-SBS,E 126 ST/2 AV,40.80323,-73.932449,SELECT BUS SERVICE SOUTH FERRY via 2 AV,40.702121999999996,-74.013664,NYCT_1276,74.0,-44.0,ALLEN ST/E HOUSTON ST,approaching,60.0,2017-08-01 09:02:34,08:50:00
65896,33000,1,M15-SBS,E 126 ST/2 AV,40.80323,-73.932449,SELECT BUS SERVICE SOUTH FERRY via 2 AV,40.702121999999996,-74.013664,NYCT_1276,20.0,-80.0,PEARL ST/FULTON ST,< 1 stop away,662.0,2017-08-01 09:15:21,09:02:49
65897,33000,1,M15-SBS,E 126 ST/2 AV,40.80323,-73.932449,SELECT BUS SERVICE SOUTH FERRY via 2 AV,40.702121999999996,-74.013664,NYCT_1276,20.0,-80.0,PEARL ST/FULTON ST,< 1 stop away,662.0,2017-08-01 09:15:21,09:02:26
68542,33600,1,M15-SBS,E 126 ST/2 AV,40.80323,-73.932449,SELECT BUS SERVICE SOUTH FERRY via 2 AV,40.702121999999996,-74.013664,NYCT_1276,-23.0,-124.0,SOUTH FERRY/TERMINAL,< 1 stop away,270.0,2017-08-01 09:23:07,09:08:00
71087,34200,0,M15-SBS,SOUTH FERRY/TERMINAL,40.702171,-74.013535,SELECT BUS SERVICE 125ST via 1 AV,40.80315,-73.932266,NYCT_1276,-11.0,-109.0,PEARL ST/FULTON ST,< 1 stop away,349.0,2017-08-01 09:33:40,09:29:26
73514,34800,0,M15-SBS,SOUTH FERRY/TERMINAL,40.702171,-74.013535,SELECT BUS SERVICE 125ST via 1 AV,40.80315,-73.932266,NYCT_1276,22.0,-70.0,ALLEN ST/GRAND ST,0.5 miles away,871.0,2017-08-01 09:47:31,09:40:05
75870,35400,0,M15-SBS,SOUTH FERRY/TERMINAL,40.702171,-74.013535,SELECT BUS SERVICE 125ST via 1 AV,40.80315,-73.932266,NYCT_1276,78.0,-41.0,1 AV/E 1 ST,approaching,49.0,2017-08-01 09:52:54,09:45:00
78146,36000,0,M15-SBS,SOUTH FERRY/TERMINAL,40.702171,-74.013535,SELECT BUS SERVICE 125ST via 1 AV,40.80315,-73.932266,NYCT_1276,144.0,-6.0,1 AV/E 25 ST,approaching,121.0,2017-08-01 10:02:47,09:51:35
80348,36600,0,M15-SBS,SOUTH FERRY/TERMINAL,40.702171,-74.013535,SELECT BUS SERVICE 125ST via 1 AV,40.80315,-73.932266,NYCT_1276,244.0,49.0,1 AV/E 57 ST,< 1 stop away,156.0,2017-08-01 10:13:31,10:04:16
82478,37200,0,M15-SBS,SOUTH FERRY/TERMINAL,40.702171,-74.013535,SELECT BUS SERVICE 125ST via 1 AV,40.80315,-73.932266,NYCT_1276,290.0,74.0,1 AV/E 79 ST,< 1 stop away,716.0,2017-08-01 10:25:16,10:12:40
84561,37800,0,M15-SBS,SOUTH FERRY/TERMINAL,40.702171,-74.013535,SELECT BUS SERVICE 125ST via 1 AV,40.80315,-73.932266,NYCT_1276,405.0,136.0,1 AV/E 116 ST,< 1 stop away,727.0,2017-08-01 10:34:47,10:24:08
88638,39000,1,M15-SBS,E 126 ST/2 AV,40.80323,-73.932449,SELECT BUS SERVICE SOUTH FERRY via 2 AV,40.702121999999996,-74.013664,NYCT_1276,468.0,159.0,2 AV/E 125 ST,approaching,124.0,2017-08-01 10:52:41,10:51:40
88639,39000,1,M15-SBS,E 126 ST/2 AV,40.80323,-73.932449,SELECT BUS SERVICE SOUTH FERRY via 2 AV,40.702121999999996,-74.013664,NYCT_1276,468.0,159.0,2 AV/E 125 ST,approaching,124.0,2017-08-01 10:52:41,10:51:42
90652,39600,1,M15-SBS,E 126 ST/2 AV,40.80323,-73.932449,SELECT BUS SERVICE SOUTH FERRY via 2 AV,40.702121999999996,-74.013664,NYCT_1276,372.0,107.0,2 AV/E 96 ST,at stop,4.0,2017-08-01 11:02:42,11:01:00
