,RecordedAtTime,DirectionRef,PublishedLineName,OriginName,OriginLat,OriginLong,DestinationName,DestinationLat,DestinationLong,VehicleRef,VehicleLocation.Latitude,VehicleLocation.Longitude,NextStopPointName,ArrivalProximityText,DistanceFromStop,ExpectedArrivalTime,ScheduledArrivalTime
76629,35400,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-369.0,108.0,GLENWOOD RD/FLATBUSH AV,< 1 stop away,344.0,2017-08-01 09:53:34,10:04:16
78897,36000,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-369.0,108.0,GLENWOOD RD/FLATBUSH AV,< 1 stop away,333.0,2017-08-01 10:02:38,10:04:16
81077,36600,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-403.0,58.0,AV J/E 15 ST,approaching,41.0,2017-08-01 10:12:41,10:16:05
83177,37200,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-399.0,3.0,AV I/MC DONALD AV,at stop,5.0,2017-08-01 10:21:57,10:25:05
85256,37800,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-370.0,-37.0,49 ST/15 AV,approaching,98.0,,10:34:31
87306,38400,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-337.0,-78.0,49 ST/10 AV,approaching,80.0,2017-08-01 10:42:23,10:42:08
89326,39000,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-300.0,-155.0,55 ST/2 AV,at stop,3.0,2017-08-01 10:52:41,10:55:42
91324,39600,0,B11,58 ST/1 Av,40.64542,-74.023201,MIDWOOD FLATBUSH AV,40.632011,-73.947723,NYCT_420,-304.0,-168.0,58 ST/1 Av,at stop,0.0,,11:08:00
93301,40200,0,B11,58 ST/1 Av,40.64542,-74.023201,MIDWOOD FLATBUSH AV,40.632011,-73.947723,NYCT_420,-296.0,-153.0,52 ST/2 AV,approaching,151.0,2017-08-01 11:13:24,11:11:56
95293,40800,0,B11,58 ST/1 Av,40.64542,-74.023201,MIDWOOD FLATBUSH AV,40.632011,-73.947723,NYCT_420,-313.0,-112.0,50 ST/7 AV,< 1 stop away,236.0,2017-08-01 11:23:47,11:19:41
97290,41400,0,B11,58 ST/1 Av,40.64542,-74.023201,MIDWOOD FLATBUSH AV,40.632011,-73.947723,NYCT_420,-358.0,-58.0,50 ST/13 AV,approaching,49.0,2017-08-01 11:32:00,11:29:39
99273,42000,0,B11,58 ST/1 Av,40.64542,-74.023201,MIDWOOD FLATBUSH AV,40.632011,-73.947723,NYCT_420,-399.0,3.0,AV I/MC DONALD AV,at stop,21.0,2017-08-01 11:42:12,11:41:44
101237,42600,0,B11,58 ST/1 Av,40.64542,-74.023201,MIDWOOD FLATBUSH AV,40.632011,-73.947723,NYCT_420,-400.0,74.0,AV J/OCEAN AV,at stop,24.0,2017-08-01 11:52:49,11:52:45
103220,43200,0,B11,58 ST/1 Av,40.64542,-74.023201,MIDWOOD FLATBUSH AV,40.632011,-73.947723,NYCT_420,-358.0,99.0,GLENWOOD RD/FLATBUSH AV,at stop,9.0,2017-08-01 12:02:51,12:01:00
105235,43800,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-368.0,108.0,GLENWOOD RD/FLATBUSH AV,< 1 stop away,331.0,2017-08-01 12:13:23,12:19:33
107239,44400,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-363.0,88.0,BEDFORD AV/GLENWOOD RD,approaching,73.0,2017-08-01 12:23:04,12:22:00
109264,45000,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-403.0,54.0,AV J/CONEY ISLAND AV,< 1 stop away,269.0,2017-08-01 12:34:51,12:35:00
111294,45600,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-399.0,3.0,AV I/MC DONALD AV,at stop,2.0,2017-08-01 12:42:05,12:42:05
113332,46200,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-361.0,-48.0,49 ST/14 AV,at stop,21.0,2017-08-01 12:52:23,12:53:00
115386,46800,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-322.0,-96.0,49 ST/8 AV,approaching,32.0,2017-08-01 13:02:52,13:02:16
117445,47400,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-306.0,-149.0,55 ST/3 AV,at stop,19.0,,13:11:47
119526,48000,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-295.0,-166.0,1 AV / 56 ST,at stop,26.0,2017-08-01 13:22:59,13:16:00
121646,48600,0,B11,58 ST/1 Av,40.64542,-74.023201,MIDWOOD FLATBUSH AV,40.632011,-73.947723,NYCT_420,-297.0,-143.0,52 ST/3 AV,approaching,112.0,2017-08-01 13:33:48,13:33:30
123747,49200,0,B11,58 ST/1 Av,40.64542,-74.023201,MIDWOOD FLATBUSH AV,40.632011,-73.947723,NYCT_420,-324.0,-99.0,50 ST/8 AV,approaching,68.0,2017-08-01 13:43:01,13:41:00
125863,49800,0,B11,58 ST/1 Av,40.64542,-74.023201,MIDWOOD FLATBUSH AV,40.632011,-73.947723,NYCT_420,-372.0,-40.0,50 ST/16 AV,< 1 stop away,231.0,2017-08-01 13:53:57,13:55:34
128025,50400,0,B11,58 ST/1 Av,40.64542,-74.023201,MIDWOOD FLATBUSH AV,40.632011,-73.947723,NYCT_420,-397.0,15.0,AV I/OCEAN PY,approaching,126.0,2017-08-01 14:02:59,14:05:33
130215,51000,0,B11,58 ST/1 Av,40.64542,-74.023201,MIDWOOD FLATBUSH AV,40.632011,-73.947723,NYCT_420,-401.0,69.0,AV J/OCEAN AV,approaching,137.0,2017-08-01 14:13:31,14:14:45
132431,51600,0,B11,58 ST/1 Av,40.64542,-74.023201,MIDWOOD FLATBUSH AV,40.632011,-73.947723,NYCT_420,-359.0,98.0,GLENWOOD RD/FLATBUSH AV,approaching,36.0,2017-08-01 14:23:06,14:23:00
134679,52200,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-369.0,109.0,GLENWOOD RD/FLATBUSH AV,< 1 stop away,360.0,2017-08-01 14:33:41,14:44:33
136941,52800,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-369.0,108.0,GLENWOOD RD/FLATBUSH AV,< 1 stop away,336.0,2017-08-01 14:43:14,14:44:33
139263,53400,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-400.0,77.0,AV J/OCEAN AV,approaching,68.0,2017-08-01 14:53:08,14:55:06
141635,54000,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-396.0,24.0,AV I/OCEAN PY,approaching,112.0,2017-08-01 15:03:50,15:06:00
144036,54600,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-384.0,-8.0,18 AV/47 ST,approaching,115.0,2017-08-01 15:13:33,15:13:47
146470,55200,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-355.0,-55.0,49 ST/13 AV,approaching,59.0,2017-08-01 15:22:31,15:24:11
148966,55800,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-329.0,-87.0,49 ST/9 AV,approaching,50.0,2017-08-01 15:32:35,15:31:34
151518,56400,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-298.0,-126.0,49 ST/4 AV,at stop,29.0,2017-08-01 15:42:28,15:39:58
154093,57000,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-303.0,-169.0,58 ST/1 AV,at stop,3.0,2017-08-01 15:53:04,15:49:00
156713,57600,0,B11,58 ST/1 Av,40.64542,-74.023201,MIDWOOD FLATBUSH AV,40.632011,-73.947723,NYCT_420,-296.0,-145.0,52 ST/3 AV,< 1 stop away,155.0,2017-08-01 16:03:08,16:03:30
159383,58200,0,B11,58 ST/1 Av,40.64542,-74.023201,MIDWOOD FLATBUSH AV,40.632011,-73.947723,NYCT_420,-326.0,-96.0,50 ST/9 AV,< 1 stop away,226.0,2017-08-01 16:12:44,16:12:58
162112,58800,0,B11,58 ST/1 Av,40.64542,-74.023201,MIDWOOD FLATBUSH AV,40.632011,-73.947723,NYCT_420,-372.0,-41.0,50 ST/15 AV,at stop,6.0,,16:24:25
164882,59400,0,B11,58 ST/1 Av,40.64542,-74.023201,MIDWOOD FLATBUSH AV,40.632011,-73.947723,NYCT_420,-398.0,9.0,AV I/E 3 ST,approaching,42.0,2017-08-01 16:32:36,16:37:48
167684,60000,0,B11,58 ST/1 Av,40.64542,-74.023201,MIDWOOD FLATBUSH AV,40.632011,-73.947723,NYCT_420,-404.0,42.0,AV J/CONEY ISLAND AV,approaching,105.0,2017-08-01 16:44:01,16:48:00
170496,60600,0,B11,58 ST/1 Av,40.64542,-74.023201,MIDWOOD FLATBUSH AV,40.632011,-73.947723,NYCT_420,-396.0,91.0,BEDFORD AV/AV J,at stop,0.0,2017-08-01 16:53:07,16:55:34
173373,61200,0,B11,58 ST/1 Av,40.64542,-74.023201,MIDWOOD FLATBUSH AV,40.632011,-73.947723,NYCT_420,-360.0,96.0,GLENWOOD RD/FLATBUSH AV,approaching,80.0,2017-08-01 17:03:17,17:03:00
176238,61800,0,B11,58 ST/1 Av,40.64542,-74.023201,MIDWOOD FLATBUSH AV,40.632011,-73.947723,NYCT_420,-369.0,106.0,NOSTRAND AV / AV H,at stop,23.0,2017-08-01 17:12:34,17:05:00
179116,62400,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-359.0,98.0,GLENWOOD RD/AMERSFORT PL,approaching,138.0,2017-08-01 17:23:57,17:22:43
181976,63000,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-403.0,58.0,AV J/E 15 ST,approaching,38.0,2017-08-01 17:33:18,17:34:51
184876,63600,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-396.0,23.0,AV I/OCEAN PY,approaching,90.0,2017-08-01 17:43:10,17:42:12
187747,64200,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-374.0,-32.0,49 ST/16 AV,at stop,8.0,2017-08-01 17:53:12,17:53:00
190571,64800,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-339.0,-75.0,49 ST/10 AV,< 1 stop away,170.0,2017-08-01 18:03:43,18:02:08
193374,65400,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-301.0,-122.0,49 ST/4 AV,< 1 stop away,158.0,2017-08-01 18:13:15,18:10:58
196138,66000,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-303.0,-169.0,58 ST/1 AV,at stop,3.0,2017-08-01 18:23:15,18:20:00
198851,66600,0,B11,58 ST/1 Av,40.64542,-74.023201,MIDWOOD FLATBUSH AV,40.632011,-73.947723,NYCT_420,-306.0,-161.0,2 AV/56 ST,approaching,120.0,2017-08-01 18:33:38,18:34:06
201488,67200,0,B11,58 ST/1 Av,40.64542,-74.023201,MIDWOOD FLATBUSH AV,40.632011,-73.947723,NYCT_420,-305.0,-123.0,50 ST/5 AV,approaching,80.0,2017-08-01 18:42:48,18:41:00
204074,67800,0,B11,58 ST/1 Av,40.64542,-74.023201,MIDWOOD FLATBUSH AV,40.632011,-73.947723,NYCT_420,-340.0,-79.0,50 ST/FT HAMILTON PY,approaching,62.0,2017-08-01 18:53:24,18:49:11
206570,68400,0,B11,58 ST/1 Av,40.64542,-74.023201,MIDWOOD FLATBUSH AV,40.632011,-73.947723,NYCT_420,-403.0,-2.0,50 ST/20 AV,at stop,16.0,2017-08-01 19:02:52,19:03:36
208967,69000,0,B11,58 ST/1 Av,40.64542,-74.023201,MIDWOOD FLATBUSH AV,40.632011,-73.947723,NYCT_420,-402.0,62.0,AV J/E 18 ST,approaching,130.0,2017-08-01 19:13:06,19:14:50
211300,69600,0,B11,58 ST/1 Av,40.64542,-74.023201,MIDWOOD FLATBUSH AV,40.632011,-73.947723,NYCT_420,-361.0,102.0,NOSTRAND AV / AV H,< 1 stop away,224.0,2017-08-01 19:22:54,19:26:00
213523,70200,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-370.0,109.0,GLENWOOD RD/FLATBUSH AV,< 1 stop away,366.0,2017-08-01 19:34:14,19:45:16
215670,70800,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-369.0,109.0,GLENWOOD RD/FLATBUSH AV,< 1 stop away,355.0,2017-08-01 19:43:51,19:45:16
217726,71400,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-400.0,76.0,AV J/OCEAN AV,approaching,44.0,2017-08-01 19:53:22,19:54:38
219700,72000,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-398.0,9.0,AV I/E 3 ST,at stop,21.0,2017-08-01 20:02:48,20:04:47
221605,72600,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-362.0,-47.0,49 ST/14 AV,approaching,50.0,2017-08-01 20:13:13,20:16:00
223442,73200,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-310.0,-111.0,49 ST/6 AV,approaching,49.0,2017-08-01 20:23:23,20:26:39
225220,73800,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-291.0,-156.0,53 ST/1 AV,approaching,103.0,2017-08-01 20:33:24,20:34:11
226908,74400,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-291.0,-156.0,53 ST/1 AV,approaching,103.0,2017-08-01 20:43:38,20:34:11
228519,75000,0,B11,58 ST/1 Av,40.64542,-74.023201,MIDWOOD FLATBUSH AV,40.632011,-73.947723,NYCT_420,-295.0,-146.0,52 ST/3 AV,< 1 stop away,190.0,,20:49:17
230085,75600,0,B11,58 ST/1 Av,40.64542,-74.023201,MIDWOOD FLATBUSH AV,40.632011,-73.947723,NYCT_420,-351.0,-65.0,50 ST/NEW UTRECHT AV,approaching,41.0,2017-08-01 21:03:08,21:01:00
231603,76200,0,B11,58 ST/1 Av,40.64542,-74.023201,MIDWOOD FLATBUSH AV,40.632011,-73.947723,NYCT_420,-402.0,0.0,AV I/MC DONALD AV,approaching,118.0,2017-08-01 21:13:22,21:12:03
233054,76800,0,B11,58 ST/1 Av,40.64542,-74.023201,MIDWOOD FLATBUSH AV,40.632011,-73.947723,NYCT_420,-398.0,91.0,BEDFORD AV/AV J,approaching,33.0,2017-08-01 21:23:27,21:23:33
234474,77400,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-369.0,108.0,GLENWOOD RD/FLATBUSH AV,< 1 stop away,342.0,2017-08-01 21:34:11,21:41:42
235842,78000,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-369.0,108.0,GLENWOOD RD/FLATBUSH AV,< 1 stop away,342.0,2017-08-01 21:44:14,21:41:42
237166,78600,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-403.0,60.0,AV J/E 15 ST,approaching,76.0,2017-08-01 21:53:01,21:50:34
238427,79200,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-387.0,-14.0,49 ST/18 AV,approaching,69.0,2017-08-01 22:03:12,22:02:00
239618,79800,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645618,-74.023521,NYCT_420,-329.0,-87.0,49 ST/9 AV,approaching,55.0,,22:12:25
