,RecordedAtTime,DirectionRef,PublishedLineName,OriginName,OriginLat,OriginLong,DestinationName,DestinationLat,DestinationLong,VehicleRef,VehicleLocation.Latitude,VehicleLocation.Longitude,NextStopPointName,ArrivalProximityText,DistanceFromStop,ExpectedArrivalTime,ScheduledArrivalTime
131216,51000,1,M3,FT GEORGE AV/66 FORT GEORGE AV,40.85833,-73.92538499999999,EAST VILLAGE 8 ST via 5 AV,40.730038,-73.99131,NYCT_6757,110.0,-52.0,E 8 ST/LAFAYETTE ST,at stop,0.0,2017-08-01 14:12:56,14:06:00
133436,51600,0,M3,4 AV/E 10 ST,40.731342,-73.990288,FT GEORGE 193 ST via MADSON via ST. NICH,40.858093,-73.925537,NYCT_6757,137.0,-47.0,PARK AV S/E 18 ST,approaching,147.0,2017-08-01 14:23:41,14:23:54
135692,52200,0,M3,4 AV/E 10 ST,40.731342,-73.990288,FT GEORGE 193 ST via MADSON via ST. NICH,40.858093,-73.925537,NYCT_6757,182.0,-30.0,MADISON AV/E 30 ST,approaching,81.0,2017-08-01 14:33:26,14:34:24
137980,52800,0,M3,4 AV/E 10 ST,40.731342,-73.990288,FT GEORGE 193 ST via MADSON via ST. NICH,40.858093,-73.925537,NYCT_6757,225.0,-7.0,MADISON AV/E 45 ST,< 1 stop away,201.0,2017-08-01 14:43:37,14:44:50
140299,53400,0,M3,4 AV/E 10 ST,40.731342,-73.990288,FT GEORGE 193 ST via MADSON via ST. NICH,40.858093,-73.925537,NYCT_6757,265.0,15.0,MADISON AV/E 57 ST,approaching,121.0,2017-08-01 14:53:25,14:53:00
142693,54000,0,M3,4 AV/E 10 ST,40.731342,-73.990288,FT GEORGE 193 ST via MADSON via ST. NICH,40.858093,-73.925537,NYCT_6757,301.0,35.0,MADISON AV/E 69 ST,approaching,115.0,2017-08-01 15:03:02,15:00:48
145129,54600,0,M3,4 AV/E 10 ST,40.731342,-73.990288,FT GEORGE 193 ST via MADSON via ST. NICH,40.858093,-73.925537,NYCT_6757,365.0,70.0,MADISON AV/E 89 ST,at stop,29.0,2017-08-01 15:13:18,15:14:24
147580,55200,0,M3,4 AV/E 10 ST,40.731342,-73.990288,FT GEORGE 193 ST via MADSON via ST. NICH,40.858093,-73.925537,NYCT_6757,394.0,85.0,MADISON AV/E 98 ST,at stop,19.0,2017-08-01 15:22:32,15:20:23
150105,55800,0,M3,4 AV/E 10 ST,40.731342,-73.990288,FT GEORGE 193 ST via MADSON via ST. NICH,40.858093,-73.925537,NYCT_6757,435.0,102.0,CENTRAL PK N/5 AV,approaching,66.0,2017-08-01 15:32:57,15:29:00
152674,56400,0,M3,4 AV/E 10 ST,40.731342,-73.990288,FT GEORGE 193 ST via MADSON via ST. NICH,40.858093,-73.925537,NYCT_6757,467.0,68.0,MANHATTAN AV/W 113 ST,at stop,21.0,,15:38:40
152675,56400,0,M3,4 AV/E 10 ST,40.731342,-73.990288,FT GEORGE 193 ST via MADSON via ST. NICH,40.858093,-73.925537,NYCT_6757,467.0,68.0,MANHATTAN AV/W 113 ST,at stop,21.0,,15:38:30
155273,57000,0,M3,4 AV/E 10 ST,40.731342,-73.990288,FT GEORGE 193 ST via MADSON via ST. NICH,40.858093,-73.925537,NYCT_6757,502.0,87.0,ST NICHOLAS AV/W 127 ST,< 1 stop away,240.0,2017-08-01 15:54:50,15:46:43
157909,57600,0,M3,4 AV/E 10 ST,40.731342,-73.990288,FT GEORGE 193 ST via MADSON via ST. NICH,40.858093,-73.925537,NYCT_6757,566.0,116.0,ST NICHOLAS AV/W 145 ST,approaching,99.0,2017-08-01 16:03:36,15:56:52
160604,58200,0,M3,4 AV/E 10 ST,40.731342,-73.990288,FT GEORGE 193 ST via MADSON via ST. NICH,40.858093,-73.925537,NYCT_6757,622.0,132.0,AMSTERDAM AV/W 161 ST,approaching,40.0,2017-08-01 16:12:50,16:06:33
166116,59400,0,M3,4 AV/E 10 ST,40.731342,-73.990288,FT GEORGE 193 ST via MADSON via ST. NICH,40.858093,-73.925537,NYCT_6757,709.0,166.0,ST NICHOLAS AV/W 187 ST,approaching,69.0,,16:21:56
168935,60000,1,M3,FT GEORGE AV/66 FORT GEORGE AV,40.85833,-73.92538499999999,EAST VILLAGE 8 ST via 5 AV,40.730038,-73.99131,NYCT_6757,735.0,185.0,ST NICOLAS AV/FORT GEORGE HILL,< 1 stop away,218.0,2017-08-01 16:43:48,16:43:02
171772,60600,1,M3,FT GEORGE AV/66 FORT GEORGE AV,40.85833,-73.92538499999999,EAST VILLAGE 8 ST via 5 AV,40.730038,-73.99131,NYCT_6757,695.0,158.0,ST NICHOLAS AV/W 181 ST,approaching,136.0,2017-08-01 16:53:27,16:51:06
174642,61200,1,M3,FT GEORGE AV/66 FORT GEORGE AV,40.85833,-73.92538499999999,EAST VILLAGE 8 ST via 5 AV,40.730038,-73.99131,NYCT_6757,652.0,135.0,BROADWAY/W 168 ST,at stop,29.0,2017-08-01 17:03:12,16:59:00
177509,61800,1,M3,FT GEORGE AV/66 FORT GEORGE AV,40.85833,-73.92538499999999,EAST VILLAGE 8 ST via 5 AV,40.730038,-73.99131,NYCT_6757,604.0,125.0,W 155 ST/ST NICHOLAS AV,approaching,83.0,2017-08-01 17:12:31,17:07:57
180390,62400,1,M3,FT GEORGE AV/66 FORT GEORGE AV,40.85833,-73.92538499999999,EAST VILLAGE 8 ST via 5 AV,40.730038,-73.99131,NYCT_6757,539.0,106.0,ST NICHOLAS AV/W 135 ST,approaching,101.0,2017-08-01 17:23:23,17:19:10
183268,63000,1,M3,FT GEORGE AV/66 FORT GEORGE AV,40.85833,-73.92538499999999,EAST VILLAGE 8 ST via 5 AV,40.730038,-73.99131,NYCT_6757,495.0,83.0,MANHATTAN AV/W 122 ST,approaching,51.0,2017-08-01 17:33:32,17:26:36
186164,63600,1,M3,FT GEORGE AV/66 FORT GEORGE AV,40.85833,-73.92538499999999,EAST VILLAGE 8 ST via 5 AV,40.730038,-73.99131,NYCT_6757,449.0,77.0,CENTRAL PK N/ADAM C POWELL BL,approaching,81.0,2017-08-01 17:43:12,17:36:19
189009,64200,1,M3,FT GEORGE AV/66 FORT GEORGE AV,40.85833,-73.92538499999999,EAST VILLAGE 8 ST via 5 AV,40.730038,-73.99131,NYCT_6757,397.0,79.0,5 AV/EAST 96 ST,approaching,107.0,2017-08-01 17:54:06,17:47:39
191832,64800,1,M3,FT GEORGE AV/66 FORT GEORGE AV,40.85833,-73.92538499999999,EAST VILLAGE 8 ST via 5 AV,40.730038,-73.99131,NYCT_6757,317.0,36.0,5 AV/E 72 ST,approaching,107.0,2017-08-01 18:02:56,18:02:00
194605,65400,1,M3,FT GEORGE AV/66 FORT GEORGE AV,40.85833,-73.92538499999999,EAST VILLAGE 8 ST via 5 AV,40.730038,-73.99131,NYCT_6757,258.0,4.0,5 AV/W 53 ST,approaching,65.0,2017-08-01 18:12:53,18:16:36
197367,66000,1,M3,FT GEORGE AV/66 FORT GEORGE AV,40.85833,-73.92538499999999,EAST VILLAGE 8 ST via 5 AV,40.730038,-73.99131,NYCT_6757,222.0,-16.0,5 AV/W 42 ST,approaching,43.0,2017-08-01 18:23:43,18:25:00
200046,66600,1,M3,FT GEORGE AV/66 FORT GEORGE AV,40.85833,-73.92538499999999,EAST VILLAGE 8 ST via 5 AV,40.730038,-73.99131,NYCT_6757,179.0,-39.0,5 AV/W 26 ST,approaching,151.0,2017-08-01 18:34:00,18:32:57
202638,67200,1,M3,FT GEORGE AV/66 FORT GEORGE AV,40.85833,-73.92538499999999,EAST VILLAGE 8 ST via 5 AV,40.730038,-73.99131,NYCT_6757,121.0,-70.0,E 8 ST/5 AV,approaching,71.0,2017-08-01 18:42:36,18:42:08
205174,67800,1,M3,FT GEORGE AV/66 FORT GEORGE AV,40.85833,-73.92538499999999,EAST VILLAGE 8 ST via 5 AV,40.730038,-73.99131,NYCT_6757,110.0,-52.0,4 AV/E 10 ST,approaching,112.0,,
207628,68400,0,M3,4 AV/E 10 ST,40.731342,-73.990288,FT GEORGE 193 ST via MADSON via ST. NICH,40.858093,-73.925537,NYCT_6757,143.0,-43.0,PARK AV S/E 21 ST,< 1 stop away,262.0,2017-08-01 19:03:47,19:02:43
210006,69000,0,M3,4 AV/E 10 ST,40.731342,-73.990288,FT GEORGE 193 ST via MADSON via ST. NICH,40.858093,-73.925537,NYCT_6757,198.0,-21.0,MADISON AV/E 34 ST,at stop,30.0,2017-08-01 19:12:53,19:11:46
212290,69600,0,M3,4 AV/E 10 ST,40.731342,-73.990288,FT GEORGE 193 ST via MADSON via ST. NICH,40.858093,-73.925537,NYCT_6757,248.0,6.0,MADISON AV/E 52 ST,< 1 stop away,155.0,2017-08-01 19:23:13,19:22:04
214491,70200,0,M3,4 AV/E 10 ST,40.731342,-73.990288,FT GEORGE 193 ST via MADSON via ST. NICH,40.858093,-73.925537,NYCT_6757,316.0,43.0,MADISON AV/E 75 ST,< 1 stop away,186.0,2017-08-01 19:33:42,19:33:12
216594,70800,0,M3,4 AV/E 10 ST,40.731342,-73.990288,FT GEORGE 193 ST via MADSON via ST. NICH,40.858093,-73.925537,NYCT_6757,376.0,75.0,MADISON AV/E 93 ST,approaching,137.0,2017-08-01 19:43:08,19:42:02
218607,71400,0,M3,4 AV/E 10 ST,40.731342,-73.990288,FT GEORGE 193 ST via MADSON via ST. NICH,40.858093,-73.925537,NYCT_6757,437.0,97.0,CENTRAL PK N/MALCOLM X BL,< 1 stop away,250.0,2017-08-01 19:53:59,19:50:50
220551,72000,0,M3,4 AV/E 10 ST,40.731342,-73.990288,FT GEORGE 193 ST via MADSON via ST. NICH,40.858093,-73.925537,NYCT_6757,472.0,70.0,MANHATTAN AV/W 116 ST,approaching,88.0,2017-08-01 20:02:55,19:57:40
220552,72000,0,M3,4 AV/E 10 ST,40.731342,-73.990288,FT GEORGE 193 ST via MADSON via ST. NICH,40.858093,-73.925537,NYCT_6757,472.0,70.0,MANHATTAN AV/W 116 ST,approaching,88.0,2017-08-01 20:02:55,19:57:23
222436,72600,0,M3,4 AV/E 10 ST,40.731342,-73.990288,FT GEORGE 193 ST via MADSON via ST. NICH,40.858093,-73.925537,NYCT_6757,534.0,104.0,ST NICHOLAS AV/W 135 ST,approaching,45.0,2017-08-01 20:13:09,20:06:54
224234,73200,0,M3,4 AV/E 10 ST,40.731342,-73.990288,FT GEORGE 193 ST via MADSON via ST. NICH,40.858093,-73.925537,NYCT_6757,590.0,125.0,ST NICHOLAS AV/W 153 ST,approaching,141.0,2017-08-01 20:24:05,20:15:07
225977,73800,0,M3,4 AV/E 10 ST,40.731342,-73.990288,FT GEORGE 193 ST via MADSON via ST. NICH,40.858093,-73.925537,NYCT_6757,638.0,134.0,ST NICHOLAS AV/W 165 ST,at stop,17.0,2017-08-01 20:33:24,20:21:24
227625,74400,0,M3,4 AV/E 10 ST,40.731342,-73.990288,FT GEORGE 193 ST via MADSON via ST. NICH,40.858093,-73.925537,NYCT_6757,694.0,158.0,ST NICHOLAS AV/W 184 ST,< 1 stop away,207.0,2017-08-01 20:44:33,20:30:27
229214,75000,0,M3,4 AV/E 10 ST,40.731342,-73.990288,FT GEORGE 193 ST via MADSON via ST. NICH,40.858093,-73.925537,NYCT_6757,722.0,173.0,ST NICHOLAS AV/W 193 ST,< 1 stop away,158.0,2017-08-01 20:54:34,20:34:15
230755,75600,1,M3,FT GEORGE AV/66 FORT GEORGE AV,40.85833,-73.92538499999999,EAST VILLAGE 8 ST via 5 AV,40.730038,-73.99131,NYCT_6757,683.0,152.0,ST NICHOLAS AV/W 178 ST,at stop,13.0,2017-08-01 21:03:08,21:08:01
232250,76200,1,M3,FT GEORGE AV/66 FORT GEORGE AV,40.85833,-73.92538499999999,EAST VILLAGE 8 ST via 5 AV,40.730038,-73.99131,NYCT_6757,652.0,135.0,BROADWAY/W 168 ST,at stop,30.0,2017-08-01 21:13:05,21:13:00
233694,76800,1,M3,FT GEORGE AV/66 FORT GEORGE AV,40.85833,-73.92538499999999,EAST VILLAGE 8 ST via 5 AV,40.730038,-73.99131,NYCT_6757,607.0,124.0,W 155 ST/ST NICHOLAS AV,< 1 stop away,195.0,2017-08-01 21:24:43,21:18:51
235084,77400,1,M3,FT GEORGE AV/66 FORT GEORGE AV,40.85833,-73.92538499999999,EAST VILLAGE 8 ST via 5 AV,40.730038,-73.99131,NYCT_6757,518.0,97.0,ST NICHOLAS AV/W 130 ST,at stop,26.0,2017-08-01 21:33:33,21:28:12
236440,78000,1,M3,FT GEORGE AV/66 FORT GEORGE AV,40.85833,-73.92538499999999,EAST VILLAGE 8 ST via 5 AV,40.730038,-73.99131,NYCT_6757,452.0,71.0,CENTRAL PK N/ADAM C POWELL BL,< 1 stop away,237.0,2017-08-01 21:43:38,21:38:18
237730,78600,1,M3,FT GEORGE AV/66 FORT GEORGE AV,40.85833,-73.92538499999999,EAST VILLAGE 8 ST via 5 AV,40.730038,-73.99131,NYCT_6757,331.0,43.0,5 AV/EAST 75 ST,approaching,136.0,2017-08-01 21:52:57,21:51:02
238969,79200,1,M3,FT GEORGE AV/66 FORT GEORGE AV,40.85833,-73.92538499999999,EAST VILLAGE 8 ST via 5 AV,40.730038,-73.99131,NYCT_6757,250.0,-1.0,5 AV/W 47 ST,< 1 stop away,336.0,2017-08-01 22:04:25,22:01:57
240162,79800,1,M3,FT GEORGE AV/66 FORT GEORGE AV,40.85833,-73.92538499999999,EAST VILLAGE 8 ST via 5 AV,40.730038,-73.99131,NYCT_6757,204.0,-26.0,5 AV/W 35 ST,at stop,20.0,2017-08-01 22:13:30,22:05:55
241300,80400,1,M3,FT GEORGE AV/66 FORT GEORGE AV,40.85833,-73.92538499999999,EAST VILLAGE 8 ST via 5 AV,40.730038,-73.99131,NYCT_6757,119.0,-69.0,E 8 ST/MERCER ST,< 1 stop away,285.0,2017-08-01 22:24:30,22:16:23
242397,81000,1,M3,FT GEORGE AV/66 FORT GEORGE AV,40.85833,-73.92538499999999,EAST VILLAGE 8 ST via 5 AV,40.730038,-73.99131,NYCT_6757,110.0,-52.0,4 AV/E 10 ST,approaching,108.0,,
243460,81600,1,M3,FT GEORGE AV/66 FORT GEORGE AV,40.85833,-73.92538499999999,EAST VILLAGE 8 ST via 5 AV,40.730038,-73.99131,NYCT_6757,110.0,-52.0,4 AV/E 10 ST,approaching,108.0,,
244472,82200,0,M3,4 AV/E 10 ST,40.731342,-73.990288,FT GEORGE 193 ST via MADSON via ST. NICH,40.858093,-73.925537,NYCT_6757,168.0,-37.0,MADISON AV/E 28 ST,< 1 stop away,270.0,2017-08-01 22:54:18,22:54:00
245451,82800,0,M3,4 AV/E 10 ST,40.731342,-73.990288,FT GEORGE 193 ST via MADSON via ST. NICH,40.858093,-73.925537,NYCT_6757,243.0,3.0,MADISON AV/E 49 ST,approaching,48.0,2017-08-01 23:02:59,23:03:27
