,RecordedAtTime,DirectionRef,PublishedLineName,OriginName,OriginLat,OriginLong,DestinationName,DestinationLat,DestinationLong,VehicleRef,VehicleLocation.Latitude,VehicleLocation.Longitude,NextStopPointName,ArrivalProximityText,DistanceFromStop,ExpectedArrivalTime,ScheduledArrivalTime
65087,32400,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,753.0,241.0,W FORDHAM RD/ SEDGWICK AV,approaching,132.0,2017-08-01 09:02:54,08:54:51
67783,33000,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,755.0,293.0,E FORDHAM RD/VALENTINE AV,at stop,8.0,,08:59:29
70348,33600,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,728.0,385.0,PELHAM PKWY/WHITE PLAINS RD,< 1 stop away,281.0,2017-08-01 09:22:18,09:10:06
72813,34200,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,725.0,519.0,AMENDOLA PL/WESTCHESTER AV,0.5 miles away,851.0,2017-08-01 09:33:30,09:25:00
75188,34800,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,774.0,543.0,BAY PLAZA/CO-OP CITY BL,approaching,102.0,,09:39:32
77481,35400,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,711.0,543.0,AMENDOLA PL/WILKINSON AV,< 1 stop away,165.0,2017-08-01 09:53:07,09:49:00
79703,36000,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,735.0,465.0,PELHAM PKWY/WILLIAMSBRIDGE RD,< 1 stop away,702.0,2017-08-01 10:03:42,10:00:41
81867,36600,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,731.0,350.0,E FORDHAM RD/SOUTHERN BL,at stop,5.0,,10:07:06
83956,37200,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,758.0,263.0,W FORDHAM RD/UNIVERSITY AV,approaching,52.0,2017-08-01 10:21:57,10:14:23
86014,37800,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,782.0,202.0,BROADWAY/W 207th ST,approaching,46.0,2017-08-01 10:32:52,10:20:00
88055,38400,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,783.0,204.0,BROADWAY/ISHAM ST,at stop,0.0,,
90063,39000,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,758.0,259.0,W FORDHAM RD/UNIVERSITY AV,approaching,105.0,2017-08-01 10:53:00,10:49:49
92047,39600,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,748.0,316.0,E FORDHAM RD/SOUTHERN BL,0.6 miles away,955.0,2017-08-01 11:06:34,10:59:03
94035,40200,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,731.0,484.0,AMENDOLA PL/WESTCHESTER AV,1.1 miles away,1694.0,2017-08-01 11:18:07,11:19:00
96020,40800,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,766.0,538.0,Parking Ramp/Access RD,< 1 stop away,159.0,2017-08-01 11:23:06,11:24:00
98020,41400,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,772.0,542.0,Parking Ramp/Access RD,at stop,0.0,,11:24:00
99992,42000,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,717.0,546.0,AMENDOLA PL/WILKINSON AV,< 1 stop away,331.0,2017-08-01 11:42:42,11:43:00
101960,42600,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,732.0,439.0,PELHAM PKWY/WILLIAMSBRIDGE RD,approaching,86.0,2017-08-01 11:52:47,11:56:56
103966,43200,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,747.0,318.0,E FORDHAM RD/WEBSTERAV,< 1 stop away,173.0,2017-08-01 12:03:08,12:08:29
105975,43800,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,758.0,263.0,W FORDHAM RD/UNIVERSITY AV,approaching,73.0,2017-08-01 12:12:48,12:13:18
108004,44400,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,782.0,202.0,BROADWAY/W 207th ST,approaching,43.0,2017-08-01 12:22:54,12:20:00
110035,45000,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,783.0,204.0,BROADWAY/ISHAM ST,at stop,0.0,,
112051,45600,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,753.0,235.0,W FORDHAM RD/CEDAR AV,approaching,55.0,2017-08-01 12:42:15,12:39:32
114099,46200,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,754.0,299.0,E FORDHAM RD/3 AV,< 1 stop away,371.0,2017-08-01 12:56:04,12:47:51
116139,46800,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,728.0,396.0,PELHAM PKWY/WHITE PLAINS RD,approaching,40.0,2017-08-01 13:02:52,12:57:27
118221,47400,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,726.0,516.0,AMENDOLA PL/WESTCHESTER AV,0.6 miles away,939.0,2017-08-01 13:13:50,13:14:00
120323,48000,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,770.0,540.0,Parking Ramp/Access RD,approaching,58.0,2017-08-01 13:22:54,13:19:00
122442,48600,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,774.0,543.0,BAY PLAZA/CO-OP CITY BL,approaching,118.0,,13:33:32
124547,49200,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,712.0,545.0,AMENDOLA PL/WILKINSON AV,< 1 stop away,231.0,2017-08-01 13:43:22,13:44:00
126692,49800,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,732.0,436.0,PELHAM PKWY/WILLIAMSBRIDGE RD,at stop,11.0,2017-08-01 13:52:57,13:59:49
128864,50400,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,746.0,319.0,E FORDHAM RD/WEBSTERAV,< 1 stop away,183.0,2017-08-01 14:03:34,14:12:55
131058,51000,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,757.0,275.0,E FORDHAM RD/ JEROME AV,at stop,23.0,2017-08-01 14:12:59,14:16:57
133276,51600,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,780.0,203.0,BROADWAY/W 207th ST,approaching,87.0,2017-08-01 14:23:17,14:26:00
135531,52200,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,783.0,204.0,BROADWAY/ISHAM ST,at stop,0.0,,
137810,52800,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,763.0,215.0,W FORDHAM RD/CEDAR AV,< 1 stop away,579.0,2017-08-01 14:45:21,14:43:57
140125,53400,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,757.0,277.0,E FORDHAM RD/WALTON AV,at stop,3.0,,14:48:39
142519,54000,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,744.0,321.0,E FORDHAM RD/SOUTHERN BL,0.5 miles away,805.0,2017-08-01 15:05:32,14:57:48
144945,54600,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,730.0,436.0,PELHAM PKWY/WILLIAMSBRIDGE RD,approaching,31.0,2017-08-01 15:13:14,15:07:41
147390,55200,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,707.0,543.0,AMENDOLA PL/WESTCHESTER AV,at stop,20.0,2017-08-01 15:22:31,15:21:00
149917,55800,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,772.0,542.0,Parking Ramp/Access RD,at stop,0.0,,15:26:00
152499,56400,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,791.0,539.0,BARTOW AV/CO-OP CITY BL,at stop,22.0,,15:39:05
155085,57000,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,705.0,543.0,AMENDOLA PL/WILKINSON AV,at stop,16.0,2017-08-01 15:53:04,15:47:00
157717,57600,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,733.0,446.0,PELHAM PKWY/WILLIAMSBRIDGE RD,< 1 stop away,262.0,2017-08-01 16:03:33,16:03:34
160417,58200,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,727.0,380.0,E FORDHAM RD/SOUTHERN BL,< 1 stop away,786.0,2017-08-01 16:13:46,16:12:41
163141,58800,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,752.0,309.0,E FORDHAM RD/VALENTINE AV,< 1 stop away,380.0,2017-08-01 16:26:32,16:19:25
165915,59400,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,758.0,261.0,W FORDHAM RD/UNIVERSITY AV,at stop,25.0,,16:23:02
171563,60600,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,755.0,293.0,E FORDHAM RD/VALENTINE AV,at stop,15.0,2017-08-01 16:53:24,16:52:41
174430,61200,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,732.0,344.0,E FORDHAM RD/SOUTHERN BL,< 1 stop away,206.0,2017-08-01 17:03:38,17:00:39
177300,61800,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,730.0,437.0,PELHAM PKWY/WILLIAMSBRIDGE RD,at stop,3.0,,17:11:26
180182,62400,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,708.0,543.0,AMENDOLA PL/WESTCHESTER AV,approaching,34.0,2017-08-01 17:23:20,17:26:00
183055,63000,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,771.0,541.0,Parking Ramp/Access RD,approaching,33.0,2017-08-01 17:33:16,17:31:00
185952,63600,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,774.0,543.0,PARKING RAMP/ACCESS RD,at stop,0.0,,17:43:00
188804,64200,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,713.0,546.0,AMENDOLA PL/WILKINSON AV,< 1 stop away,259.0,2017-08-01 17:53:50,17:54:00
191626,64800,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,732.0,486.0,PELHAM PKWY/EASTCHESTER RD,approaching,112.0,2017-08-01 18:02:31,18:05:21
194407,65400,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,732.0,348.0,E FORDHAM RD/WEBSTERAV,0.6 miles away,971.0,2017-08-01 18:15:57,18:23:37
197171,66000,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,758.0,260.0,W FORDHAM RD/SEDGWICK AV,< 1 stop away,270.0,2017-08-01 18:24:54,18:30:27
199849,66600,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,766.0,211.0,BROADWAY/W 207th ST,< 1 stop away,478.0,2017-08-01 18:35:39,18:37:00
202456,67200,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,783.0,204.0,BROADWAY/W 207th ST,at stop,3.0,2017-08-01 18:42:39,18:37:00
204994,67800,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,771.0,207.0,W 207 ST/10 AV,< 1 stop away,192.0,2017-08-01 18:53:35,18:52:28
207447,68400,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,756.0,291.0,E FORDHAM RD/VALENTINE AV,approaching,46.0,2017-08-01 19:03:07,19:01:04
209829,69000,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,728.0,399.0,PELHAM PKWY/WILLIAMSBRIDGE RD,0.6 miles away,899.0,2017-08-01 19:15:29,19:16:14
212119,69600,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,712.0,539.0,AMENDOLA PL/WESTCHESTER AV,< 1 stop away,207.0,2017-08-01 19:23:02,19:28:00
214320,70200,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,772.0,541.0,Parking Ramp/Access RD,at stop,8.0,2017-08-01 19:33:20,19:33:00
216437,70800,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,772.0,542.0,Parking Ramp/Access RD,at stop,0.0,,19:33:00
218466,71400,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,740.0,543.0,AMENDOLA PL/WILKINSON AV,0.5 miles away,874.0,2017-08-01 19:54:59,19:54:00
220406,72000,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,732.0,439.0,PELHAM PKWY/WILLIAMSBRIDGE RD,approaching,88.0,2017-08-01 20:03:00,20:08:19
222287,72600,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,748.0,316.0,E FORDHAM RD/WEBSTERAV,approaching,109.0,2017-08-01 20:13:19,20:20:10
224096,73200,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,757.0,268.0,W FORDHAM RD/UNIVERSITY AV,< 1 stop away,176.0,2017-08-01 20:24:28,20:25:07
225848,73800,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,781.0,202.0,BROADWAY/W 207th ST,approaching,80.0,2017-08-01 20:33:32,20:32:00
227505,74400,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,783.0,204.0,BROADWAY/ISHAM ST,at stop,0.0,,
229099,75000,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,758.0,259.0,W FORDHAM RD/UNIVERSITY AV,approaching,93.0,2017-08-01 20:53:38,20:52:49
230635,75600,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,748.0,316.0,E FORDHAM RD/SOUTHERN BL,0.6 miles away,947.0,2017-08-01 21:07:06,21:02:03
232141,76200,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,729.0,492.0,AMENDOLA PL/WESTCHESTER AV,0.9 miles away,1496.0,2017-08-01 21:17:00,21:22:00
233586,76800,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,770.0,540.0,Parking Ramp/Access RD,approaching,58.0,2017-08-01 21:23:37,21:27:00
234975,77400,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,771.0,541.0,Parking Ramp/Access RD,approaching,33.0,2017-08-01 21:33:28,21:27:00
236338,78000,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,790.0,533.0,EDSON AV/BARTOW AV,< 1 stop away,319.0,2017-08-01 21:44:40,21:43:00
237632,78600,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,727.0,512.0,PELHAM PKWY/EASTCHESTER RD,< 1 stop away,720.0,2017-08-01 21:54:30,21:56:43
238884,79200,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,728.0,352.0,E FORDHAM RD/SOUTHERN BL,approaching,82.0,2017-08-01 22:03:15,22:07:16
240074,79800,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,755.0,283.0,E FORDHAM RD/ JEROME AV,< 1 stop away,208.0,2017-08-01 22:14:01,22:13:54
241217,80400,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,766.0,209.0,BROADWAY/W 207th ST,< 1 stop away,442.0,2017-08-01 22:26:05,22:21:00
242313,81000,1,Bx12-SBS,PARKING RAMP/ACCESS RD,40.865990000000004,-73.827301,SELECT BUS BROADWAY INWOOD,40.867785999999995,-73.920547,NYCT_5312,782.0,203.0,BROADWAY/W 207th ST,at stop,24.0,2017-08-01 22:33:42,22:21:00
243380,81600,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,756.0,244.0,W FORDHAM RD/ SEDGWICK AV,at stop,13.0,2017-08-01 22:43:20,22:40:12
244397,82200,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,751.0,312.0,E FORDHAM RD/3 AV,approaching,46.0,2017-08-01 22:53:19,22:46:05
245381,82800,0,Bx12-SBS,BROADWAY/ISHAM ST,40.868076,-73.91980699999999,SELECT BUS BAY PLAZA CO-OP CITY,40.865665,-73.827621,NYCT_5312,729.0,409.0,PELHAM PKWY/WILLIAMSBRIDGE RD,< 1 stop away,660.0,2017-08-01 23:04:44,22:57:05
