,RecordedAtTime,DirectionRef,PublishedLineName,OriginName,OriginLat,OriginLong,DestinationName,DestinationLat,DestinationLong,VehicleRef,VehicleLocation.Latitude,VehicleLocation.Longitude,NextStopPointName,ArrivalProximityText,DistanceFromStop,ExpectedArrivalTime,ScheduledArrivalTime
154210,57000,1,B54,PALMETTO ST/ST NICHOLAS AV,40.70042,-73.91023299999999,DNTWN BKLYN JAY ST via MYRTLE,40.694489000000004,-73.987122,NYCT_6518,-42.0,224.0,MYRTLE AV/IRVING AV,at stop,16.0,2017-08-01 15:53:08,15:50:50
156836,57600,1,B54,PALMETTO ST/ST NICHOLAS AV,40.70042,-73.91023299999999,DNTWN BKLYN JAY ST via MYRTLE,40.694489000000004,-73.987122,NYCT_6518,-47.0,188.0,MYRTLE AV/DE KALB AV,at stop,8.0,2017-08-01 16:02:37,15:57:33
159509,58200,1,B54,PALMETTO ST/ST NICHOLAS AV,40.70042,-73.91023299999999,DNTWN BKLYN JAY ST via MYRTLE,40.694489000000004,-73.987122,NYCT_6518,-58.0,113.0,MYRTLE AV/TOMPKINS AV,approaching,95.0,2017-08-01 16:12:40,16:11:34
162239,58800,1,B54,PALMETTO ST/ST NICHOLAS AV,40.70042,-73.91023299999999,DNTWN BKLYN JAY ST via MYRTLE,40.694489000000004,-73.987122,NYCT_6518,-69.0,45.0,MYRTLE AV/GRAND AV,at stop,3.0,2017-08-01 16:23:05,16:23:34
165009,59400,1,B54,PALMETTO ST/ST NICHOLAS AV,40.70042,-73.91023299999999,DNTWN BKLYN JAY ST via MYRTLE,40.694489000000004,-73.987122,NYCT_6518,-72.0,-30.0,METROTECH UNDERPASS/LAWRENCE ST,approaching,116.0,2017-08-01 16:33:23,16:36:37
167810,60000,1,B54,PALMETTO ST/ST NICHOLAS AV,40.70042,-73.91023299999999,DNTWN BKLYN JAY ST via MYRTLE,40.694489000000004,-73.987122,NYCT_6518,-66.0,-38.0,JAY ST/MYRTLE PLZ,approaching,43.0,2017-08-01 16:43:16,16:38:00
170623,60600,0,B54,JAY ST/MYRTLE PLZ,40.694503999999995,-73.987122,RIDGEWOOD TERM via MYRTLE,40.700527,-73.910149,NYCT_6518,-69.0,-22.0,MYRTLE AV/FLEET PL,approaching,126.0,2017-08-01 16:53:53,16:53:02
173502,61200,0,B54,JAY ST/MYRTLE PLZ,40.694503999999995,-73.987122,RIDGEWOOD TERM via MYRTLE,40.700527,-73.910149,NYCT_6518,-70.0,37.0,MYRTLE AV/WASHINGTON AV,at stop,7.0,2017-08-01 17:03:11,17:03:55
176369,61800,0,B54,JAY ST/MYRTLE PLZ,40.694503999999995,-73.987122,RIDGEWOOD TERM via MYRTLE,40.700527,-73.910149,NYCT_6518,-61.0,93.0,MYRTLE AV/MARCY AV,< 1 stop away,157.0,2017-08-01 17:13:23,17:16:02
179250,62400,0,B54,JAY ST/MYRTLE PLZ,40.694503999999995,-73.987122,RIDGEWOOD TERM via MYRTLE,40.700527,-73.910149,NYCT_6518,-53.0,149.0,MYRTLE AV/BROADWAY,approaching,44.0,2017-08-01 17:23:45,17:25:00
182106,63000,0,B54,JAY ST/MYRTLE PLZ,40.694503999999995,-73.987122,RIDGEWOOD TERM via MYRTLE,40.700527,-73.910149,NYCT_6518,-45.0,202.0,MYRTLE AV/WILSON AV,at stop,18.0,2017-08-01 17:33:10,17:31:22
185010,63600,1,B54,PALMETTO ST/ST NICHOLAS AV,40.70042,-73.91023299999999,DNTWN BKLYN JAY ST via MYRTLE,40.694489000000004,-73.987122,NYCT_6518,-36.0,242.0,MYRTLE AV/GATES AV,< 1 stop away,161.0,2017-08-01 17:42:44,17:47:09
187879,64200,1,B54,PALMETTO ST/ST NICHOLAS AV,40.70042,-73.91023299999999,DNTWN BKLYN JAY ST via MYRTLE,40.694489000000004,-73.987122,NYCT_6518,-43.0,215.0,MYRTLE AV/KNICKERBOCKER AV,approaching,57.0,2017-08-01 17:53:26,17:50:54
190698,64800,1,B54,PALMETTO ST/ST NICHOLAS AV,40.70042,-73.91023299999999,DNTWN BKLYN JAY ST via MYRTLE,40.694489000000004,-73.987122,NYCT_6518,-51.0,160.0,MYRTLE AV/BROADWAY,< 1 stop away,271.0,2017-08-01 18:04:25,18:01:00
193502,65400,1,B54,PALMETTO ST/ST NICHOLAS AV,40.70042,-73.91023299999999,DNTWN BKLYN JAY ST via MYRTLE,40.694489000000004,-73.987122,NYCT_6518,-60.0,104.0,MYRTLE AV/MARCY AV,approaching,85.0,2017-08-01 18:12:43,18:08:57
196259,66000,1,B54,PALMETTO ST/ST NICHOLAS AV,40.70042,-73.91023299999999,DNTWN BKLYN JAY ST via MYRTLE,40.694489000000004,-73.987122,NYCT_6518,-69.0,45.0,MYRTLE AV/GRAND AV,at stop,16.0,2017-08-01 18:23:15,18:18:15
198972,66600,1,B54,PALMETTO ST/ST NICHOLAS AV,40.70042,-73.91023299999999,DNTWN BKLYN JAY ST via MYRTLE,40.694489000000004,-73.987122,NYCT_6518,-70.0,-6.0,MYRTLE AV/NAVY ST,approaching,92.0,2017-08-01 18:33:47,18:26:37
201605,67200,1,B54,PALMETTO ST/ST NICHOLAS AV,40.70042,-73.91023299999999,DNTWN BKLYN JAY ST via MYRTLE,40.694489000000004,-73.987122,NYCT_6518,-67.0,-38.0,JAY ST/MYRTLE PLZ,approaching,48.0,2017-08-01 18:42:52,18:32:00
204183,67800,0,B54,JAY ST/MYRTLE PLZ,40.694503999999995,-73.987122,RIDGEWOOD TERM via MYRTLE,40.700527,-73.910149,NYCT_6518,-68.0,-24.0,MYRTLE AV/FLEET PL,< 1 stop away,182.0,2017-08-01 18:53:41,18:51:42
206679,68400,0,B54,JAY ST/MYRTLE PLZ,40.694503999999995,-73.987122,RIDGEWOOD TERM via MYRTLE,40.700527,-73.910149,NYCT_6518,-70.0,37.0,MYRTLE AV/WASHINGTON AV,at stop,7.0,2017-08-01 19:02:51,19:00:36
209068,69000,0,B54,JAY ST/MYRTLE PLZ,40.694503999999995,-73.987122,RIDGEWOOD TERM via MYRTLE,40.700527,-73.910149,NYCT_6518,-62.0,87.0,MYRTLE AV/NOSTRAND AV,at stop,18.0,2017-08-01 19:12:45,19:09:00
211389,69600,0,B54,JAY ST/MYRTLE PLZ,40.694503999999995,-73.987122,RIDGEWOOD TERM via MYRTLE,40.700527,-73.910149,NYCT_6518,-52.0,150.0,MYRTLE AV/BROADWAY,at stop,8.0,2017-08-01 19:22:27,19:18:00
213609,70200,0,B54,JAY ST/MYRTLE PLZ,40.694503999999995,-73.987122,RIDGEWOOD TERM via MYRTLE,40.700527,-73.910149,NYCT_6518,-43.0,212.0,MYRTLE AV/MENAHAN ST,< 1 stop away,222.0,2017-08-01 19:34:56,19:26:44
215753,70800,0,B54,JAY ST/MYRTLE PLZ,40.694503999999995,-73.987122,RIDGEWOOD TERM via MYRTLE,40.700527,-73.910149,NYCT_6518,-34.0,243.0,,,,,
217809,71400,0,B54,JAY ST/MYRTLE PLZ,40.694503999999995,-73.987122,RIDGEWOOD TERM via MYRTLE,40.700527,-73.910149,NYCT_6518,-34.0,243.0,,,,,
219784,72000,0,B54,JAY ST/MYRTLE PLZ,40.694503999999995,-73.987122,RIDGEWOOD TERM via MYRTLE,40.700527,-73.910149,NYCT_6518,-34.0,243.0,,,,,
221680,72600,0,B54,JAY ST/MYRTLE PLZ,40.694503999999995,-73.987122,RIDGEWOOD TERM via MYRTLE,40.700527,-73.910149,NYCT_6518,-34.0,243.0,,,,,
223518,73200,0,B54,JAY ST/MYRTLE PLZ,40.694503999999995,-73.987122,RIDGEWOOD TERM via MYRTLE,40.700527,-73.910149,NYCT_6518,-34.0,243.0,,,,,
225289,73800,1,B54,PALMETTO ST/ST NICHOLAS AV,40.70042,-73.91023299999999,DNTWN BKLYN JAY ST via MYRTLE,40.694489000000004,-73.987122,NYCT_6518,-38.0,240.0,MYRTLE AV/GATES AV,approaching,96.0,,20:30:55
226974,74400,1,B54,PALMETTO ST/ST NICHOLAS AV,40.70042,-73.91023299999999,DNTWN BKLYN JAY ST via MYRTLE,40.694489000000004,-73.987122,NYCT_6518,-50.0,168.0,MYRTLE AV/CHARLES PL,approaching,85.0,,20:40:02
228581,75000,1,B54,PALMETTO ST/ST NICHOLAS AV,40.70042,-73.91023299999999,DNTWN BKLYN JAY ST via MYRTLE,40.694489000000004,-73.987122,NYCT_6518,-60.0,103.0,MYRTLE AV/MARCY AV,approaching,44.0,,20:49:10
230142,75600,1,B54,PALMETTO ST/ST NICHOLAS AV,40.70042,-73.91023299999999,DNTWN BKLYN JAY ST via MYRTLE,40.694489000000004,-73.987122,NYCT_6518,-71.0,19.0,MYRTLE AV/CARLTON AV,approaching,101.0,,20:59:50
231656,76200,1,B54,PALMETTO ST/ST NICHOLAS AV,40.70042,-73.91023299999999,DNTWN BKLYN JAY ST via MYRTLE,40.694489000000004,-73.987122,NYCT_6518,-71.0,-37.0,JAY ST/MYRTLE PLZ,< 1 stop away,176.0,,21:07:00
233110,76800,0,B54,JAY ST/MYRTLE PLZ,40.694503999999995,-73.987122,RIDGEWOOD TERM via MYRTLE,40.700527,-73.910149,NYCT_6518,-57.0,-29.0,MYRTLE AV/FLEET PL,< 1 stop away,448.0,,21:24:50
234526,77400,0,B54,JAY ST/MYRTLE PLZ,40.694503999999995,-73.987122,RIDGEWOOD TERM via MYRTLE,40.700527,-73.910149,NYCT_6518,-71.0,27.0,MYRTLE AV/VANDERBILT AV,at stop,22.0,2017-08-01 21:33:28,21:31:00
235892,78000,0,B54,JAY ST/MYRTLE PLZ,40.694503999999995,-73.987122,RIDGEWOOD TERM via MYRTLE,40.700527,-73.910149,NYCT_6518,-64.0,78.0,MYRTLE AV/WALWORTH ST,approaching,130.0,2017-08-01 21:44:06,21:39:17
237217,78600,0,B54,JAY ST/MYRTLE PLZ,40.694503999999995,-73.987122,RIDGEWOOD TERM via MYRTLE,40.700527,-73.910149,NYCT_6518,-52.0,152.0,MYRTLE AV/BUSHWICK AV,< 1 stop away,263.0,2017-08-01 21:54:30,21:48:10
238472,79200,0,B54,JAY ST/MYRTLE PLZ,40.694503999999995,-73.987122,RIDGEWOOD TERM via MYRTLE,40.700527,-73.910149,NYCT_6518,-39.0,236.0,GATES AV/WYCKOFF AV,approaching,41.0,2017-08-01 22:03:27,21:55:06
239665,79800,0,B54,JAY ST/MYRTLE PLZ,40.694503999999995,-73.987122,RIDGEWOOD TERM via MYRTLE,40.700527,-73.910149,NYCT_6518,-39.0,236.0,GATES AV/WYCKOFF AV,approaching,41.0,2017-08-01 22:13:32,21:55:06
240832,80400,1,B54,PALMETTO ST/ST NICHOLAS AV,40.70042,-73.91023299999999,DNTWN BKLYN JAY ST via MYRTLE,40.694489000000004,-73.987122,NYCT_6518,-46.0,192.0,MYRTLE AV/DE KALB AV,approaching,88.0,2017-08-01 22:23:30,22:21:27
241953,81000,1,B54,PALMETTO ST/ST NICHOLAS AV,40.70042,-73.91023299999999,DNTWN BKLYN JAY ST via MYRTLE,40.694489000000004,-73.987122,NYCT_6518,-62.0,90.0,MYRTLE AV/NOSTRAND AV,approaching,31.0,2017-08-01 22:33:32,22:32:00
243036,81600,1,B54,PALMETTO ST/ST NICHOLAS AV,40.70042,-73.91023299999999,DNTWN BKLYN JAY ST via MYRTLE,40.694489000000004,-73.987122,NYCT_6518,-70.0,13.0,MYRTLE AV/N PORTLAND AV,< 1 stop away,264.0,2017-08-01 22:44:32,22:41:20
244063,82200,1,B54,PALMETTO ST/ST NICHOLAS AV,40.70042,-73.91023299999999,DNTWN BKLYN JAY ST via MYRTLE,40.694489000000004,-73.987122,NYCT_6518,-67.0,-38.0,JAY ST/MYRTLE PLZ,approaching,54.0,2017-08-01 22:53:32,22:47:00
245046,82800,0,B54,JAY ST/MYRTLE PLZ,40.694503999999995,-73.987122,RIDGEWOOD TERM via MYRTLE,40.700527,-73.910149,NYCT_6518,-71.0,25.0,MYRTLE AV/VANDERBILT AV,approaching,74.0,2017-08-01 23:03:23,23:05:00
