,RecordedAtTime,DirectionRef,PublishedLineName,OriginName,OriginLat,OriginLong,DestinationName,DestinationLat,DestinationLong,VehicleRef,VehicleLocation.Latitude,VehicleLocation.Longitude,NextStopPointName,ArrivalProximityText,DistanceFromStop,ExpectedArrivalTime,ScheduledArrivalTime
125362,49800,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,LTD BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_4862,-369.0,87.0,BEDFORD AV/CAMPUS ROAD,at stop,29.0,2017-08-01 13:52:55,13:43:49
127515,50400,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,LTD BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_4862,-406.0,37.0,AV J/E 8 ST,approaching,139.0,2017-08-01 14:03:21,13:55:07
129691,51000,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,LTD BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_4862,-459.0,-17.0,BAY PY/65 ST,at stop,21.0,2017-08-01 14:12:56,14:02:23
131911,51600,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,LTD BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_4862,-509.0,-56.0,BAY PY/83 ST,at stop,19.0,2017-08-01 14:22:57,14:09:59
134145,52200,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,LTD BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_4862,-571.0,-63.0,SHORE PKY/BAY 41 ST,approaching,77.0,2017-08-01 14:32:58,14:16:17
148381,55800,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,LTD BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_4862,-562.0,-60.0,HARWAY AV/BAY 37 ST,at stop,23.0,,15:32:00
150905,56400,0,B6,HARWAY AV/BAY 37 ST,40.593509999999995,-73.993996,LTD EAST NY NEW LOTS STA,40.66642,-73.883385,NYCT_4862,-546.0,-74.0,CROPSEY AV/BAY 31 ST,approaching,148.0,,15:43:54
153493,57000,0,B6,HARWAY AV/BAY 37 ST,40.593509999999995,-73.993996,LTD EAST NY NEW LOTS STA,40.66642,-73.883385,NYCT_4862,-470.0,-26.0,BAY PY/W 10 ST,at stop,5.0,,15:55:37
156091,57600,0,B6,HARWAY AV/BAY 37 ST,40.593509999999995,-73.993996,LTD EAST NY NEW LOTS STA,40.66642,-73.883385,NYCT_4862,-409.0,19.0,AV J/OCEAN PY,approaching,142.0,,16:05:42
158753,58200,0,B6,HARWAY AV/BAY 37 ST,40.593509999999995,-73.993996,LTD EAST NY NEW LOTS STA,40.66642,-73.883385,NYCT_4862,-399.0,86.0,BEDFORD AV/CAMPUS RD,0.5 miles away,837.0,,16:19:55
161467,58800,0,B6,HARWAY AV/BAY 37 ST,40.593509999999995,-73.993996,LTD EAST NY NEW LOTS STA,40.66642,-73.883385,NYCT_4862,-360.0,110.0,GLENWOOD RD/ALBANY AV,< 1 stop away,760.0,,16:28:19
164231,59400,0,B6,HARWAY AV/BAY 37 ST,40.593509999999995,-73.993996,LTD EAST NY NEW LOTS STA,40.66642,-73.883385,NYCT_4862,-364.0,190.0,RALPH AV/GLENWOOD RD,< 1 stop away,573.0,,16:37:42
167015,60000,0,B6,HARWAY AV/BAY 37 ST,40.593509999999995,-73.993996,LTD EAST NY NEW LOTS STA,40.66642,-73.883385,NYCT_4862,-341.0,244.0,FLATLANDS AV/REMSEN AV,< 1 stop away,381.0,2017-08-01 16:43:27,16:45:31
169816,60600,0,B6,HARWAY AV/BAY 37 ST,40.593509999999995,-73.993996,LTD EAST NY NEW LOTS STA,40.66642,-73.883385,NYCT_4862,-276.0,304.0,GLENWOOD RD/WILLIAMS AV,at stop,10.0,2017-08-01 16:53:07,16:52:59
172670,61200,0,B6,HARWAY AV/BAY 37 ST,40.593509999999995,-73.993996,LTD EAST NY NEW LOTS STA,40.66642,-73.883385,NYCT_4862,-202.0,340.0,LIVONIA AV/ASHFORD ST,at stop,25.0,2017-08-01 17:03:08,17:03:00
175533,61800,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,LTD BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_4862,-204.0,337.0,ASHFORD ST/NEW LOTS AV,approaching,108.0,2017-08-01 17:12:12,17:15:04
178418,62400,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,LTD BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_4862,-269.0,313.0,GLENWOOD RD/WILLIAMS AV,< 1 stop away,276.0,2017-08-01 17:24:08,17:29:04
181293,63000,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,LTD BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_4862,-305.0,271.0,ROCKAWAY STATION/ROCKAWAY STATION,< 1 stop away,192.0,2017-08-01 17:34:00,17:39:00
184178,63600,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,LTD BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_4862,-335.0,251.0,FLATLANDS AV/E 82 ST,< 1 stop away,489.0,2017-08-01 17:43:59,17:45:59
187065,64200,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,LTD BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_4862,-368.0,145.0,GLENWOOD RD/ALBANY AV,< 1 stop away,281.0,2017-08-01 17:54:01,17:59:00
189888,64800,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,LTD BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_4862,-369.0,87.0,BEDFORD AV/CAMPUS ROAD,at stop,17.0,2017-08-01 18:02:30,18:06:49
192707,65400,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,LTD BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_4862,-405.0,42.0,AV J/E 8 ST,< 1 stop away,270.0,2017-08-01 18:14:05,18:18:18
195489,66000,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,LTD BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_4862,-455.0,-14.0,BAY PY/65 ST,approaching,141.0,2017-08-01 18:24:28,18:26:49
198218,66600,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,LTD BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_4862,-499.0,-48.0,BAY PY/80 ST,approaching,70.0,,18:34:19
200860,67200,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,LTD BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_4862,-559.0,-72.0,SHORE PKY/BAYSIDE OIL,approaching,96.0,2017-08-01 18:42:33,18:41:52
205962,68400,0,B6,HARWAY AV/BAY 37 ST,40.593509999999995,-73.993996,LTD EAST NY NEW LOTS STA,40.66642,-73.883385,NYCT_4862,-526.0,-69.0,BAY PY/BENSON AV,approaching,65.0,,19:04:34
208374,69000,0,B6,HARWAY AV/BAY 37 ST,40.593509999999995,-73.993996,LTD EAST NY NEW LOTS STA,40.66642,-73.883385,NYCT_4862,-479.0,-33.0,BAY PY/W 12 ST,at stop,27.0,,19:11:45
210717,69600,0,B6,HARWAY AV/BAY 37 ST,40.593509999999995,-73.993996,LTD EAST NY NEW LOTS STA,40.66642,-73.883385,NYCT_4862,-409.0,19.0,AV J/E 5 ST,at stop,15.0,,19:22:37
212967,70200,0,B6,HARWAY AV/BAY 37 ST,40.593509999999995,-73.993996,LTD EAST NY NEW LOTS STA,40.66642,-73.883385,NYCT_4862,-384.0,90.0,BEDFORD AV/CAMPUS RD,< 1 stop away,370.0,,19:37:11
215156,70800,0,B6,HARWAY AV/BAY 37 ST,40.593509999999995,-73.993996,LTD EAST NY NEW LOTS STA,40.66642,-73.883385,NYCT_4862,-358.0,125.0,GLENWOOD RD/ALBANY AV,< 1 stop away,425.0,,19:44:39
217221,71400,0,B6,HARWAY AV/BAY 37 ST,40.593509999999995,-73.993996,LTD EAST NY NEW LOTS STA,40.66642,-73.883385,NYCT_4862,-360.0,211.0,RALPH AV/GLENWOOD RD,at stop,0.0,,19:52:35
219213,72000,0,B6,HARWAY AV/BAY 37 ST,40.593509999999995,-73.993996,LTD EAST NY NEW LOTS STA,40.66642,-73.883385,NYCT_4862,-307.0,269.0,GLENWOOD RD/E 98 ST,< 1 stop away,156.0,2017-08-01 20:03:42,20:03:00
221137,72600,0,B6,HARWAY AV/BAY 37 ST,40.593509999999995,-73.993996,LTD EAST NY NEW LOTS STA,40.66642,-73.883385,NYCT_4862,-244.0,355.0,COZINE AV/JEROME ST,at stop,10.0,2017-08-01 20:13:01,20:10:24
222994,73200,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,LTD BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_4862,-202.0,338.0,LIVONIA AV/ASHFORD ST,at stop,0.0,,20:28:00
224789,73800,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,LTD BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_4862,-242.0,359.0,COZINE AV/ASHFORD ST,at stop,6.0,,20:34:00
226499,74400,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,LTD BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_4862,-290.0,289.0,E 103 ST/GLENWOOD RD,< 1 stop away,228.0,2017-08-01 20:43:58,20:44:32
228135,75000,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,LTD BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_4862,-307.0,271.0,FLATLANDS AV / ROCKAWAY PY,< 1 stop away,201.0,2017-08-01 20:54:09,20:29:12
228136,75000,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,LTD BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_4862,-307.0,271.0,FLATLANDS AV / ROCKAWAY PY,< 1 stop away,201.0,2017-08-01 20:54:09,20:51:01
229716,75600,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,LTD BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_4862,-363.0,204.0,AV H/UTICA AV,< 1 stop away,651.0,2017-08-01 21:05:17,20:43:00
229717,75600,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,LTD BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_4862,-363.0,204.0,AV H/UTICA AV,< 1 stop away,651.0,2017-08-01 21:05:17,21:02:08
231241,76200,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,LTD BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_4862,-359.0,100.0,GLENWOOD RD/FLATBUSH AV,approaching,47.0,2017-08-01 21:13:07,20:50:59
231242,76200,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,LTD BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_4862,-359.0,100.0,GLENWOOD RD/FLATBUSH AV,approaching,47.0,2017-08-01 21:13:07,21:09:59
232719,76800,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,LTD BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_4862,-408.0,21.0,AV J/OCEAN PY,at stop,17.0,2017-08-01 21:23:27,21:04:40
232720,76800,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,LTD BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_4862,-408.0,21.0,AV J/OCEAN PY,at stop,17.0,2017-08-01 21:23:27,21:24:00
234152,77400,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,LTD BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_4862,-485.0,-37.0,BAY PY/BAY RIDGE PY,at stop,24.0,2017-08-01 21:33:28,21:13:47
234153,77400,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,LTD BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_4862,-485.0,-37.0,BAY PY/BAY RIDGE PY,at stop,24.0,2017-08-01 21:33:28,21:33:47
235529,78000,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,LTD BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_4862,-571.0,-54.0,CROPSEY AV/26 AV,at stop,0.0,2017-08-01 21:43:28,21:24:08
235530,78000,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,LTD BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_4862,-571.0,-54.0,CROPSEY AV/26 AV,at stop,0.0,2017-08-01 21:43:28,21:44:08
236858,78600,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,LTD BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_4862,-561.0,-60.0,HARWAY AV/BAY 37 ST,at stop,0.0,2017-08-01 21:52:57,21:25:00
236859,78600,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,LTD BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_4862,-561.0,-60.0,HARWAY AV/BAY 37 ST,at stop,0.0,2017-08-01 21:52:57,21:45:00
238123,79200,0,B6,HARWAY AV/BAY 37 ST,40.593509999999995,-73.993996,EAST NY NEW LOTS STA,40.66642,-73.883385,NYCT_4862,-492.0,-43.0,BAY PY/STILLWELL AV,approaching,142.0,2017-08-01 22:03:37,22:03:52
239339,79800,0,B6,HARWAY AV/BAY 37 ST,40.593509999999995,-73.993996,EAST NY NEW LOTS STA,40.66642,-73.883385,NYCT_4862,-405.0,41.0,AV J/CONEY ISLAND AV,approaching,106.0,2017-08-01 22:13:39,22:16:00
240514,80400,0,B6,HARWAY AV/BAY 37 ST,40.593509999999995,-73.993996,EAST NY NEW LOTS STA,40.66642,-73.883385,NYCT_4862,-358.0,98.0,GLENWOOD RD/FLATBUSH AV,at stop,16.0,2017-08-01 22:23:31,22:27:05
241630,81000,0,B6,HARWAY AV/BAY 37 ST,40.593509999999995,-73.993996,EAST NY NEW LOTS STA,40.66642,-73.883385,NYCT_4862,-367.0,144.0,AV H/ALBANY AV,approaching,74.0,2017-08-01 22:33:32,22:33:06
242721,81600,0,B6,HARWAY AV/BAY 37 ST,40.593509999999995,-73.993996,EAST NY NEW LOTS STA,40.66642,-73.883385,NYCT_4862,-358.0,225.0,FLATLANDS AV/E 80 ST,< 1 stop away,228.0,2017-08-01 22:44:12,22:43:31
243765,82200,0,B6,HARWAY AV/BAY 37 ST,40.593509999999995,-73.993996,EAST NY NEW LOTS STA,40.66642,-73.883385,NYCT_4862,-271.0,309.0,COZINE AV/ALABAMA AV,< 1 stop away,221.0,2017-08-01 22:53:22,22:55:09
244760,82800,0,B6,HARWAY AV/BAY 37 ST,40.593509999999995,-73.993996,EAST NY NEW LOTS STA,40.66642,-73.883385,NYCT_4862,-202.0,343.0,LIVONIA AV/ASHFORD ST,approaching,84.0,2017-08-01 23:02:59,23:03:00
