,RecordedAtTime,DirectionRef,PublishedLineName,OriginName,OriginLat,OriginLong,DestinationName,DestinationLat,DestinationLong,VehicleRef,VehicleLocation.Latitude,VehicleLocation.Longitude,NextStopPointName,ArrivalProximityText,DistanceFromStop,ExpectedArrivalTime,ScheduledArrivalTime
71540,34200,0,M15,PIKE ST/CHERRY ST,40.710861,-73.991936,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,296.0,77.0,1 AV/E 75 ST,< 1 stop away,227.0,2017-08-01 09:32:53,09:31:30
73948,34800,0,M15,PIKE ST/CHERRY ST,40.710861,-73.991936,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,370.0,117.0,1 AV/ E 97 ST,< 1 stop away,164.0,2017-08-01 09:43:16,09:41:25
76286,35400,0,M15,PIKE ST/CHERRY ST,40.710861,-73.991936,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,459.0,165.0,1 AV/E 125 ST,at stop,4.0,2017-08-01 09:52:37,09:49:00
78552,36000,1,M15,E 126 ST/2 AV,40.80323,-73.932449,PIKE ST - DIVISION ST via 2 AV,40.710823,-73.99192,NYCT_5627,466.0,158.0,2 AV/E 125 ST,approaching,71.0,2017-08-01 10:02:18,10:07:23
80743,36600,1,M15,E 126 ST/2 AV,40.80323,-73.932449,PIKE ST - DIVISION ST via 2 AV,40.710823,-73.99192,NYCT_5627,435.0,141.0,2 AV/E 116 ST,at stop,10.0,2017-08-01 10:12:39,10:13:00
82866,37200,1,M15,E 126 ST/2 AV,40.80323,-73.932449,PIKE ST - DIVISION ST via 2 AV,40.710823,-73.99192,NYCT_5627,378.0,110.0,2 AV/E 97 ST,at stop,12.0,2017-08-01 10:21:57,10:21:00
84945,37800,1,M15,E 126 ST/2 AV,40.80323,-73.932449,PIKE ST - DIVISION ST via 2 AV,40.710823,-73.99192,NYCT_5627,329.0,84.0,2 AV/E 82 ST,at stop,9.0,2017-08-01 10:32:40,10:30:04
87006,38400,1,M15,E 126 ST/2 AV,40.80323,-73.932449,PIKE ST - DIVISION ST via 2 AV,40.710823,-73.99192,NYCT_5627,278.0,56.0,2 AV/E 64 ST,approaching,144.0,2017-08-01 10:42:53,10:42:53
89031,39000,1,M15,E 126 ST/2 AV,40.80323,-73.932449,PIKE ST - DIVISION ST via 2 AV,40.710823,-73.99192,NYCT_5627,228.0,29.0,2 AV/E 46 ST,< 1 stop away,241.0,2017-08-01 10:54:00,10:54:54
91039,39600,1,M15,E 126 ST/2 AV,40.80323,-73.932449,PIKE ST - DIVISION ST via 2 AV,40.710823,-73.99192,NYCT_5627,165.0,-5.0,2 AV/E 28 ST,approaching,57.0,2017-08-01 11:02:49,11:05:23
93006,40200,1,M15,E 126 ST/2 AV,40.80323,-73.932449,PIKE ST - DIVISION ST via 2 AV,40.710823,-73.99192,NYCT_5627,128.0,-25.0,2 AV/E 17 ST,at stop,0.0,,11:12:29
95004,40800,1,M15,E 126 ST/2 AV,40.80323,-73.932449,PIKE ST - DIVISION ST via 2 AV,40.710823,-73.99192,NYCT_5627,75.0,-44.0,ALLEN ST/E HOUSTON ST,approaching,68.0,2017-08-01 11:23:01,11:24:00
97001,41400,1,M15,E 126 ST/2 AV,40.80323,-73.932449,PIKE ST - DIVISION ST via 2 AV,40.710823,-73.99192,NYCT_5627,25.0,-57.0,PIKE ST/MADISON ST,at stop,23.0,2017-08-01 11:32:00,11:34:00
98980,42000,1,M15,E 126 ST/2 AV,40.80323,-73.932449,PIKE ST - DIVISION ST via 2 AV,40.710823,-73.99192,NYCT_5627,25.0,-57.0,PIKE ST/MADISON ST,at stop,29.0,2017-08-01 11:42:12,11:34:00
100943,42600,0,M15,PIKE ST/CHERRY ST,40.710861,-73.991936,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,25.0,-56.0,PIKE ST/MADISON ST,at stop,0.0,2017-08-01 11:52:45,11:52:00
102916,43200,0,M15,PIKE ST/CHERRY ST,40.710861,-73.991936,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,68.0,-44.0,ALLEN ST/STANTON ST,at stop,27.0,2017-08-01 12:02:46,12:00:26
104937,43800,0,M15,PIKE ST/CHERRY ST,40.710861,-73.991936,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,108.0,-25.0,1 AV/E 14 ST,< 1 stop away,307.0,2017-08-01 12:15:35,12:10:00
106950,44400,0,M15,PIKE ST/CHERRY ST,40.710861,-73.991936,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,145.0,-5.0,1 AV/E 25 ST,approaching,142.0,2017-08-01 12:23:52,12:17:11
108968,45000,0,M15,PIKE ST/CHERRY ST,40.710861,-73.991936,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,167.0,7.0,1 AV/E 31 ST,at stop,5.0,2017-08-01 12:32:49,12:20:00
110993,45600,0,M15,PIKE ST/CHERRY ST,40.710861,-73.991936,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,210.0,30.0,1 AV/E 45 ST,at stop,2.0,2017-08-01 12:42:05,12:27:09
113030,46200,0,M15,PIKE ST/CHERRY ST,40.710861,-73.991936,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,264.0,60.0,1 AV/E 64 ST,< 1 stop away,152.0,2017-08-01 12:53:49,12:38:12
115082,46800,0,M15,PIKE ST/CHERRY ST,40.710861,-73.991936,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,304.0,81.0,1 AV/E 75 ST,at stop,12.0,2017-08-01 13:02:52,12:45:19
117139,47400,0,M15,PIKE ST/CHERRY ST,40.710861,-73.991936,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,358.0,111.0,1 AV/E 93 ST,approaching,70.0,,12:55:00
123450,49200,1,M15,E 126 ST/2 AV,40.80323,-73.932449,PIKE ST - DIVISION ST via 2 AV,40.710823,-73.99192,NYCT_5627,365.0,103.0,2 AV/E 92 ST,approaching,117.0,2017-08-01 13:43:42,13:43:56
125557,49800,1,M15,E 126 ST/2 AV,40.80323,-73.932449,PIKE ST - DIVISION ST via 2 AV,40.710823,-73.99192,NYCT_5627,307.0,72.0,2 AV/E 72 ST,< 1 stop away,243.0,2017-08-01 13:54:51,13:55:50
127719,50400,1,M15,E 126 ST/2 AV,40.80323,-73.932449,PIKE ST - DIVISION ST via 2 AV,40.710823,-73.99192,NYCT_5627,266.0,49.0,2 AV/E 61 ST,approaching,79.0,2017-08-01 14:03:33,14:04:30
129905,51000,1,M15,E 126 ST/2 AV,40.80323,-73.932449,PIKE ST - DIVISION ST via 2 AV,40.710823,-73.99192,NYCT_5627,219.0,24.0,2 AV/E 46 ST,at stop,7.0,2017-08-01 14:12:56,14:14:54
132115,51600,1,M15,E 126 ST/2 AV,40.80323,-73.932449,PIKE ST - DIVISION ST via 2 AV,40.710823,-73.99192,NYCT_5627,164.0,-6.0,2 AV/E 28 ST,at stop,14.0,2017-08-01 14:22:57,14:25:23
134362,52200,1,M15,E 126 ST/2 AV,40.80323,-73.932449,PIKE ST - DIVISION ST via 2 AV,40.710823,-73.99192,NYCT_5627,112.0,-34.0,2 AV/E 9 ST,< 1 stop away,211.0,2017-08-01 14:33:41,14:37:39
136628,52800,1,M15,E 126 ST/2 AV,40.80323,-73.932449,PIKE ST - DIVISION ST via 2 AV,40.710823,-73.99192,NYCT_5627,74.0,-43.0,ALLEN ST/E HOUSTON ST,approaching,39.0,2017-08-01 14:42:24,14:45:00
138934,53400,1,M15,E 126 ST/2 AV,40.80323,-73.932449,PIKE ST - DIVISION ST via 2 AV,40.710823,-73.99192,NYCT_5627,14.0,-55.0,PIKE ST/CHERRY ST,approaching,37.0,2017-08-01 14:53:00,14:58:00
141298,54000,1,M15,E 126 ST/2 AV,40.80323,-73.932449,PIKE ST - DIVISION ST via 2 AV,40.710823,-73.99192,NYCT_5627,15.0,-55.0,PIKE ST/CHERRY ST,at stop,2.0,,
143692,54600,1,M15,E 126 ST/2 AV,40.80323,-73.932449,PIKE ST - DIVISION ST via 2 AV,40.710823,-73.99192,NYCT_5627,14.0,-55.0,PIKE ST/CHERRY ST,approaching,37.0,2017-08-01 15:13:01,14:58:00
146126,55200,0,M15,PIKE ST/CHERRY ST,40.710861,-73.991936,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,50.0,-51.0,ALLEN ST/DELANCEY ST,< 1 stop away,203.0,2017-08-01 15:23:52,15:17:15
148615,55800,0,M15,PIKE ST/CHERRY ST,40.710861,-73.991936,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,116.0,-21.0,1 AV/E 14 ST,approaching,90.0,2017-08-01 15:33:19,15:29:00
151149,56400,0,M15,PIKE ST/CHERRY ST,40.710861,-73.991936,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,145.0,-5.0,1 AV/E 25 ST,approaching,141.0,2017-08-01 15:43:47,15:36:18
153731,57000,0,M15,PIKE ST/CHERRY ST,40.710861,-73.991936,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,177.0,13.0,1 AV/E 34 ST,at stop,28.0,2017-08-01 15:53:04,15:41:24
156344,57600,0,M15,PIKE ST/CHERRY ST,40.710861,-73.991936,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,225.0,38.0,1 AV/E 52 ST,< 1 stop away,209.0,2017-08-01 16:03:32,15:51:07
159015,58200,0,M15,PIKE ST/CHERRY ST,40.710861,-73.991936,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,264.0,59.0,1 AV/E 64 ST,< 1 stop away,163.0,2017-08-01 16:13:39,15:58:12
161729,58800,0,M15,PIKE ST/CHERRY ST,40.710861,-73.991936,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,305.0,82.0,1 AV/E 77 ST,approaching,151.0,2017-08-01 16:23:05,16:06:36
164498,59400,0,M15,PIKE ST/CHERRY ST,40.710861,-73.991936,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,355.0,109.0,1 AV/E 93 ST,approaching,151.0,2017-08-01 16:33:25,16:15:00
167286,60000,0,M15,PIKE ST/CHERRY ST,40.710861,-73.991936,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,410.0,139.0,1 AV/E 108 ST,at stop,0.0,2017-08-01 16:43:07,16:20:33
170081,60600,0,M15,PIKE ST/CHERRY ST,40.710861,-73.991936,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,445.0,158.0,1 AV/E 120 ST,at stop,11.0,2017-08-01 16:53:07,16:24:32
172946,61200,1,M15,E 126 ST/2 AV,40.80323,-73.932449,SOUTH FERRY via 2 AV,40.701611,-74.01223,NYCT_5627,466.0,158.0,2 AV/E 125 ST,approaching,78.0,2017-08-01 17:03:08,16:47:23
175810,61800,1,M15,E 126 ST/2 AV,40.80323,-73.932449,SOUTH FERRY via 2 AV,40.701611,-74.01223,NYCT_5627,461.0,155.0,2 AV/E 122 ST,< 1 stop away,203.0,2017-08-01 17:13:39,16:49:15
178693,62400,1,M15,E 126 ST/2 AV,40.80323,-73.932449,SOUTH FERRY via 2 AV,40.701611,-74.01223,NYCT_5627,379.0,111.0,2 AV/E 97 ST,at stop,24.0,2017-08-01 17:23:09,17:01:00
187341,64200,1,M15,E 126 ST/2 AV,40.80323,-73.932449,SOUTH FERRY via 2 AV,40.701611,-74.01223,NYCT_5627,155.0,-11.0,2 AV/E 25 ST,approaching,69.0,2017-08-01 17:53:15,17:44:06
190158,64800,1,M15,E 126 ST/2 AV,40.80323,-73.932449,SOUTH FERRY via 2 AV,40.701611,-74.01223,NYCT_5627,111.0,-35.0,2 AV/E 9 ST,< 1 stop away,197.0,2017-08-01 18:03:01,17:53:39
192967,65400,1,M15,E 126 ST/2 AV,40.80323,-73.932449,SOUTH FERRY via 2 AV,40.701611,-74.01223,NYCT_5627,58.0,-49.0,ALLEN ST/DELANCEY ST,at stop,10.0,2017-08-01 18:12:26,18:03:51
195743,66000,1,M15,E 126 ST/2 AV,40.80323,-73.932449,SOUTH FERRY via 2 AV,40.701611,-74.01223,NYCT_5627,-4.0,-102.0,WATER ST/JOHN ST,at stop,22.0,2017-08-01 18:23:15,18:18:58
198467,66600,1,M15,E 126 ST/2 AV,40.80323,-73.932449,SOUTH FERRY via 2 AV,40.701611,-74.01223,NYCT_5627,-30.0,-128.0,SOUTH ST/WHITEHALL ST,at stop,7.0,2017-08-01 18:33:15,18:25:00
201105,67200,1,M15,E 126 ST/2 AV,40.80323,-73.932449,SOUTH FERRY via 2 AV,40.701611,-74.01223,NYCT_5627,-30.0,-128.0,SOUTH ST/WHITEHALL ST,at stop,7.0,2017-08-01 18:42:33,18:25:00
203696,67800,0,M15,SOUTH ST/WHITEHALL ST,40.701538,-74.01248199999999,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,-11.0,-110.0,WATER ST/FLETCHER ST,approaching,148.0,2017-08-01 18:53:20,18:51:19
206202,68400,0,M15,SOUTH ST/WHITEHALL ST,40.701538,-74.01248199999999,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,24.0,-56.0,PIKE ST/MADISON ST,at stop,25.0,2017-08-01 19:02:55,19:02:00
208603,69000,0,M15,SOUTH ST/WHITEHALL ST,40.701538,-74.01248199999999,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,88.0,-36.0,1 AV/ST MARKS PL,< 1 stop away,273.0,2017-08-01 19:13:52,19:13:00
210939,69600,0,M15,SOUTH ST/WHITEHALL ST,40.701538,-74.01248199999999,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,159.0,3.0,1 AV/E 28 ST,approaching,34.0,2017-08-01 19:22:27,19:22:34
213178,70200,0,M15,SOUTH ST/WHITEHALL ST,40.701538,-74.01248199999999,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,223.0,37.0,1 AV/MITCHELL PL,at stop,29.0,2017-08-01 19:33:25,19:32:09
215350,70800,0,M15,SOUTH ST/WHITEHALL ST,40.701538,-74.01248199999999,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,305.0,82.0,1 AV/E 77 ST,approaching,151.0,2017-08-01 19:43:36,19:45:54
217414,71400,0,M15,SOUTH ST/WHITEHALL ST,40.701538,-74.01248199999999,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,374.0,119.0,1 AV/ E 97 ST,approaching,67.0,,19:55:34
219395,72000,0,M15,SOUTH ST/WHITEHALL ST,40.701538,-74.01248199999999,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,463.0,167.0,E 126 ST/2 AV,approaching,137.0,2017-08-01 20:03:29,20:06:00
221315,72600,1,M15,E 126 ST/2 AV,40.80323,-73.932449,SOUTH FERRY via 2 AV,40.701611,-74.01223,NYCT_5627,466.0,161.0,E 126 ST/2 AV,at stop,0.0,,20:16:00
223159,73200,1,M15,E 126 ST/2 AV,40.80323,-73.932449,SOUTH FERRY via 2 AV,40.701611,-74.01223,NYCT_5627,420.0,133.0,2 AV/E 110 ST,approaching,85.0,2017-08-01 20:23:22,20:23:32
223160,73200,1,M15,E 126 ST/2 AV,40.80323,-73.932449,SOUTH FERRY via 2 AV,40.701611,-74.01223,NYCT_5627,420.0,133.0,2 AV/E 110 ST,approaching,85.0,2017-08-01 20:23:22,20:23:36
224940,73800,1,M15,E 126 ST/2 AV,40.80323,-73.932449,SOUTH FERRY via 2 AV,40.701611,-74.01223,NYCT_5627,375.0,109.0,2 AV/E 96 ST,approaching,57.0,2017-08-01 20:34:12,20:29:37
224941,73800,1,M15,E 126 ST/2 AV,40.80323,-73.932449,SOUTH FERRY via 2 AV,40.701611,-74.01223,NYCT_5627,375.0,109.0,2 AV/E 96 ST,approaching,57.0,2017-08-01 20:34:12,20:29:40
226639,74400,1,M15,E 126 ST/2 AV,40.80323,-73.932449,SOUTH FERRY via 2 AV,40.701611,-74.01223,NYCT_5627,322.0,80.0,2 AV/E 78 ST,approaching,79.0,2017-08-01 20:43:26,20:37:00
228272,75000,1,M15,E 126 ST/2 AV,40.80323,-73.932449,SOUTH FERRY via 2 AV,40.701611,-74.01223,NYCT_5627,268.0,51.0,2 AV/E 61 ST,approaching,143.0,2017-08-01 20:54:19,20:47:20
229854,75600,1,M15,E 126 ST/2 AV,40.80323,-73.932449,SOUTH FERRY via 2 AV,40.701611,-74.01223,NYCT_5627,203.0,15.0,2 AV/E 39 ST,< 1 stop away,209.0,2017-08-01 21:04:07,20:58:49
231378,76200,1,M15,E 126 ST/2 AV,40.80323,-73.932449,SOUTH FERRY via 2 AV,40.701611,-74.01223,NYCT_5627,148.0,-14.0,2 AV/E 23 ST,approaching,65.0,2017-08-01 21:12:48,21:06:48
232844,76800,1,M15,E 126 ST/2 AV,40.80323,-73.932449,SOUTH FERRY via 2 AV,40.701611,-74.01223,NYCT_5627,80.0,-51.0,E HOUSTON ST/FORSYTH ST,approaching,117.0,2017-08-01 21:24:34,21:20:27
234275,77400,1,M15,E 126 ST/2 AV,40.80323,-73.932449,SOUTH FERRY via 2 AV,40.701611,-74.01223,NYCT_5627,20.0,-83.0,PEARL ST / PEARL ST,approaching,146.0,2017-08-01 21:34:02,21:31:43
235645,78000,1,M15,E 126 ST/2 AV,40.80323,-73.932449,SOUTH FERRY via 2 AV,40.701611,-74.01223,NYCT_5627,-29.0,-126.0,SOUTH ST/WHITEHALL ST,approaching,48.0,2017-08-01 21:43:28,21:39:00
236982,78600,1,M15,E 126 ST/2 AV,40.80323,-73.932449,SOUTH FERRY via 2 AV,40.701611,-74.01223,NYCT_5627,-30.0,-128.0,SOUTH ST/WHITEHALL ST,at stop,13.0,2017-08-01 21:52:58,21:39:00
238244,79200,0,M15,SOUTH ST/WHITEHALL ST,40.701538,-74.01248199999999,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,-13.0,-111.0,WATER ST/WALL ST,approaching,34.0,2017-08-01 22:03:13,22:03:01
239445,79800,0,M15,SOUTH ST/WHITEHALL ST,40.701538,-74.01248199999999,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,45.0,-53.0,ALLEN ST/GRAND ST,approaching,35.0,2017-08-01 22:13:30,22:12:48
240617,80400,0,M15,SOUTH ST/WHITEHALL ST,40.701538,-74.01248199999999,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,117.0,-20.0,1 AV/E 14 ST,approaching,69.0,2017-08-01 22:24:00,22:23:00
241736,81000,0,M15,SOUTH ST/WHITEHALL ST,40.701538,-74.01248199999999,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,177.0,13.0,1 AV/E 34 ST,at stop,22.0,2017-08-01 22:33:32,22:30:39
242821,81600,0,M15,SOUTH ST/WHITEHALL ST,40.701538,-74.01248199999999,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,243.0,48.0,1 AV/E 57 ST,< 1 stop away,186.0,2017-08-01 22:44:34,22:40:00
243857,82200,0,M15,SOUTH ST/WHITEHALL ST,40.701538,-74.01248199999999,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,306.0,82.0,1 AV/E 77 ST,approaching,129.0,2017-08-01 22:53:28,22:48:06
244849,82800,0,M15,SOUTH ST/WHITEHALL ST,40.701538,-74.01248199999999,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5627,404.0,135.0,1 AV/E 108 ST,< 1 stop away,178.0,2017-08-01 23:03:22,22:57:32
