,RecordedAtTime,DirectionRef,PublishedLineName,OriginName,OriginLat,OriginLong,DestinationName,DestinationLat,DestinationLong,VehicleRef,VehicleLocation.Latitude,VehicleLocation.Longitude,NextStopPointName,ArrivalProximityText,DistanceFromStop,ExpectedArrivalTime,ScheduledArrivalTime
29137,25200,1,S57,RICHMOND TER/PARK AV,40.640045,-74.13063000000001,NEW DORP MILL RD,40.565968,-74.113136,NYCT_8272,-530.0,-560.0,BRADLEY AV/BRIELLE AV,approaching,102.0,,06:57:00
29138,25200,1,S57,RICHMOND TER/PARK AV,40.640045,-74.13063000000001,NEW DORP MILL RD,40.565968,-74.113136,NYCT_8272,-530.0,-560.0,BRADLEY AV/BRIELLE AV,approaching,102.0,,06:56:00
31587,25800,1,S57,RICHMOND TER/PARK AV,40.640045,-74.13063000000001,NEW DORP MILL RD,40.565968,-74.113136,NYCT_8272,-608.0,-560.0,ROCKLAND AV/MEISNER AV,approaching,85.0,,07:08:29
31588,25800,1,S57,RICHMOND TER/PARK AV,40.640045,-74.13063000000001,NEW DORP MILL RD,40.565968,-74.113136,NYCT_8272,-608.0,-560.0,ROCKLAND AV/MEISNER AV,approaching,85.0,,07:05:40
34188,26400,1,S57,RICHMOND TER/PARK AV,40.640045,-74.13063000000001,NEW DORP MILL RD,40.565968,-74.113136,NYCT_8272,-673.0,-532.0,AMBOY RD/TYSENS LA,< 1 stop away,188.0,,07:19:00
34189,26400,1,S57,RICHMOND TER/PARK AV,40.640045,-74.13063000000001,NEW DORP MILL RD,40.565968,-74.113136,NYCT_8272,-673.0,-532.0,AMBOY RD/TYSENS LA,< 1 stop away,188.0,,07:15:00
36967,27000,1,S57,RICHMOND TER/PARK AV,40.640045,-74.13063000000001,NEW DORP MILL RD,40.565968,-74.113136,NYCT_8272,-692.0,-495.0,EBBITTS ST/HYLAN BL,at stop,10.0,,07:27:00
36968,27000,1,S57,RICHMOND TER/PARK AV,40.640045,-74.13063000000001,NEW DORP MILL RD,40.565968,-74.113136,NYCT_8272,-692.0,-495.0,EBBITTS ST/HYLAN BL,at stop,10.0,,07:23:00
48983,29400,1,S57,RICHMOND TER/PARK AV,40.640045,-74.13063000000001,NEW DORP MILL RD,40.565968,-74.113136,NYCT_8272,-361.0,-577.0,POST AV/PORT RICHMOND AV,at stop,0.0,,08:07:29
48984,29400,1,S57,RICHMOND TER/PARK AV,40.640045,-74.13063000000001,NEW DORP MILL RD,40.565968,-74.113136,NYCT_8272,-361.0,-577.0,POST AV/PORT RICHMOND AV,at stop,0.0,,08:07:25
52064,30000,1,S57,RICHMOND TER/PARK AV,40.640045,-74.13063000000001,NEW DORP MILL RD,40.565968,-74.113136,NYCT_8272,-449.0,-578.0,WATCHOGUE RD/NEAL DOW AV,at stop,11.0,,08:19:17
52065,30000,1,S57,RICHMOND TER/PARK AV,40.640045,-74.13063000000001,NEW DORP MILL RD,40.565968,-74.113136,NYCT_8272,-449.0,-578.0,WATCHOGUE RD/NEAL DOW AV,at stop,11.0,,08:18:17
55106,30600,1,S57,RICHMOND TER/PARK AV,40.640045,-74.13063000000001,NEW DORP MILL RD,40.565968,-74.113136,NYCT_8272,-550.0,-573.0,SEAVIEW HOSPITAL/TRAFFIC CIR #1,< 1 stop away,282.0,2017-08-01 08:32:20,08:30:07
55107,30600,1,S57,RICHMOND TER/PARK AV,40.640045,-74.13063000000001,NEW DORP MILL RD,40.565968,-74.113136,NYCT_8272,-550.0,-573.0,SEAVIEW HOSPITAL/TRAFFIC CIR #1,< 1 stop away,282.0,2017-08-01 08:32:20,08:28:07
58089,31200,1,S57,RICHMOND TER/PARK AV,40.640045,-74.13063000000001,NEW DORP MILL RD,40.565968,-74.113136,NYCT_8272,-643.0,-541.0,RICHMOND RD/SUMMIT AV,approaching,144.0,2017-08-01 08:42:43,08:41:10
58090,31200,1,S57,RICHMOND TER/PARK AV,40.640045,-74.13063000000001,NEW DORP MILL RD,40.565968,-74.113136,NYCT_8272,-643.0,-541.0,RICHMOND RD/SUMMIT AV,approaching,144.0,2017-08-01 08:42:43,08:40:01
61043,31800,1,S57,RICHMOND TER/PARK AV,40.640045,-74.13063000000001,NEW DORP MILL RD,40.565968,-74.113136,NYCT_8272,-684.0,-545.0,AMBOY RD/THOMAS ST,< 1 stop away,237.0,2017-08-01 08:52:20,08:49:03
61044,31800,1,S57,RICHMOND TER/PARK AV,40.640045,-74.13063000000001,NEW DORP MILL RD,40.565968,-74.113136,NYCT_8272,-684.0,-545.0,AMBOY RD/THOMAS ST,< 1 stop away,237.0,2017-08-01 08:52:20,08:48:13
63891,32400,1,S57,RICHMOND TER/PARK AV,40.640045,-74.13063000000001,NEW DORP MILL RD,40.565968,-74.113136,NYCT_8272,-692.0,-495.0,EBBITTS ST/HYLAN BL,at stop,0.0,2017-08-01 09:02:34,08:54:00
66655,33000,0,S57,EBBITTS ST/HYLAN BL,40.565525,-74.112297,PT RICHMOND,40.640198,-74.131111,NYCT_8272,-717.0,-518.0,GUYON AV/CLAWSON ST,< 1 stop away,223.0,2017-08-01 09:12:14,09:04:45
69251,33600,0,S57,EBBITTS ST/HYLAN BL,40.565525,-74.112297,PT RICHMOND,40.640198,-74.131111,NYCT_8272,-650.0,-512.0,NEW DORP LA/3 ST,approaching,94.0,,09:13:33
69252,33600,0,S57,EBBITTS ST/HYLAN BL,40.565525,-74.112297,PT RICHMOND,40.640198,-74.131111,NYCT_8272,-650.0,-512.0,NEW DORP LA/3 ST,approaching,94.0,,09:13:29
71752,34200,0,S57,EBBITTS ST/HYLAN BL,40.565525,-74.112297,PT RICHMOND,40.640198,-74.131111,NYCT_8272,-563.0,-566.0,PARK LA/SEAVIEW HOSPITAL,< 1 stop away,322.0,2017-08-01 09:32:04,09:24:08
71753,34200,0,S57,EBBITTS ST/HYLAN BL,40.565525,-74.112297,PT RICHMOND,40.640198,-74.131111,NYCT_8272,-563.0,-566.0,PARK LA/SEAVIEW HOSPITAL,< 1 stop away,322.0,2017-08-01 09:32:04,09:23:08
71754,34200,0,S57,EBBITTS ST/HYLAN BL,40.565525,-74.112297,PT RICHMOND,40.640198,-74.131111,NYCT_8272,-563.0,-566.0,PARK LA/SEAVIEW HOSPITAL,< 1 stop away,322.0,2017-08-01 09:32:04,09:22:51
74155,34800,0,S57,EBBITTS ST/HYLAN BL,40.565525,-74.112297,PT RICHMOND,40.640198,-74.131111,NYCT_8272,-444.0,-606.0,WATCHOGUE RD/WILLOWBROOK RD,approaching,115.0,2017-08-01 09:42:50,09:35:40
