Ep,Step,Reward,Total_reward,Action,Epsilon,Done,Termination_Code
1.0,1.0,0.08962740663502552,0.08962740663502552,5.0,1.0,0.0
1.0,2.0,0.00285171296418368,0.09247911959920921,0.0,1.0,0.0
1.0,3.0,0.036921363036412566,0.12940048263562176,2.0,1.0,0.0
1.0,4.0,0.08901123258545621,0.21841171522107797,5.0,1.0,0.0
1.0,5.0,0.004043215057619794,0.22245493027869775,0.0,1.0,0.0
1.0,6.0,0.023716724502798176,0.24617165478149594,1.0,1.0,0.0
1.0,7.0,0.03917551045019742,0.28534716523169334,2.0,1.0,0.0
1.0,8.0,0.005624840957862836,0.29097200618955615,0.0,1.0,0.0
1.0,9.0,0.13400650767280975,0.4249785138623659,8.0,1.0,0.0
1.0,10.0,0.0034680409101396793,0.4284465547725056,0.0,1.0,0.0
1.0,11.0,0.04891065764407777,0.47735721241658335,3.0,1.0,0.0
1.0,12.0,0.005087618923468958,0.48244483134005234,0.0,1.0,0.0
1.0,13.0,0.08618780356100246,0.5686326349010548,5.0,1.0,0.0
1.0,14.0,0.11927495941335481,0.6879075943144095,7.0,1.0,0.0
1.0,15.0,0.08628727116395629,0.7741948654783658,5.0,1.0,0.0
1.0,16.0,0.13500809899750627,0.9092029644758721,8.0,1.0,0.0
1.0,17.0,0.06651449142612786,0.975717455902,4.0,1.0,0.0
1.0,18.0,0.1205219189038725,1.0962393748058725,7.0,1.0,0.0
1.0,19.0,0.07124421116861222,1.1674835859744848,4.0,1.0,0.0
1.0,20.0,0.07971915427551063,1.2472027402499954,5.0,1.0,0.0
1.0,21.0,0.07055408619714235,1.3177568264471378,4.0,1.0,0.0
1.0,22.0,0.03005945001711677,1.3478162764642545,2.0,1.0,0.0
1.0,23.0,0.11846983264051462,1.4662861091047692,7.0,1.0,0.0
1.0,24.0,0.13535034758746423,1.6016364566922334,8.0,1.0,0.0
1.0,25.0,0.01589719326512016,1.6175336499573536,1.0,1.0,0.0
1.0,26.0,0.08341016562074363,1.7009438155780972,5.0,1.0,0.0
1.0,27.0,0.002009720515668771,1.702953536093766,0.0,1.0,0.0
1.0,28.0,0.08594226773827493,1.7888958038320408,5.0,1.0,0.0
1.0,29.0,0.013947312475466168,1.802843116307507,1.0,1.0,0.0
1.0,30.0,0.09682986605457472,1.8996729823620817,6.0,1.0,0.0
1.0,31.0,0.017225301919619664,1.9168982842817013,1.0,1.0,0.0
1.0,32.0,0.11670175433951137,2.0336000386212127,7.0,1.0,0.0
1.0,33.0,0.09561903576642306,2.1292190743876356,6.0,1.0,0.0
1.0,34.0,0.147722997663325,2.2769420720509608,9.0,1.0,0.0
1.0,35.0,0.04069415458501227,2.317636226635973,2.0,1.0,0.0
1.0,36.0,0.14834140037166266,2.4659776270076357,9.0,1.0,0.0
1.0,37.0,0.13409125265663538,2.600068879664271,8.0,1.0,0.0
1.0,38.0,0.06954777657370519,2.6696166562379764,4.0,1.0,0.0
1.0,39.0,0.06971304622128753,2.7393297024592638,4.0,1.0,0.0
1.0,40.0,0.08457519477211914,2.8239048972313827,5.0,1.0,0.0
1.0,41.0,0.04855433589198588,2.8724592331233687,3.0,1.0,0.0
1.0,42.0,0.10706534598225455,2.979524579105623,6.0,1.0,0.0
1.0,43.0,0.003937378022055552,2.9834619571276786,0.0,1.0,0.0
1.0,44.0,0.1503773129894713,3.13383927011715,9.0,1.0,0.0
1.0,45.0,0.136048806136152,3.2698880762533022,8.0,1.0,0.0
1.0,46.0,0.15047726277124185,3.420365339024544,9.0,1.0,0.0
1.0,47.0,0.15050842575663742,3.5708737647811812,9.0,1.0,0.0
1.0,48.0,0.11713941040616169,3.688013175187343,7.0,1.0,0.0
1.0,49.0,0.04877632795075436,3.7367895031380973,3.0,1.0,0.0
1.0,50.0,0.10690956695767888,3.8436990700957763,6.0,1.0,0.0
1.0,51.0,0.13601577286108665,3.979714842956863,8.0,1.0,0.0
1.0,52.0,0.11742100242095722,4.09713584537782,7.0,1.0,0.0
1.0,53.0,-0.0002522418073019972,4.096883603570518,0.0,1.0,0.0
