Ep,Step,Reward,Total_reward,Action_1,Action_2,Epsilon,Done,Termination_Code
1.0,1.0,0.2929721735439763,0.2929721735439763,8.0,7.0,1.0,0.0
1.0,2.0,0.25214798118731235,0.5451201547312887,6.0,8.0,1.0,0.0
1.0,3.0,0.24489822316118162,0.7900183778924703,0.0,0.0,1.0,0.0
1.0,4.0,0.23689613832400808,1.0269145162164783,7.0,5.0,1.0,0.0
1.0,5.0,0.18294668535942968,1.209861201575908,3.0,2.0,1.0,0.0
1.0,6.0,0.27085799233341007,1.4807191939093183,3.0,5.0,1.0,0.0
1.0,7.0,0.27849713140794136,1.7592163253172597,7.0,8.0,1.0,0.0
1.0,8.0,0.3348437929301702,2.0940601182474294,4.0,9.0,1.0,0.0
1.0,9.0,0.35683698234069794,2.4508971005881275,3.0,7.0,1.0,0.0
1.0,10.0,0.27788896035284666,2.7287860609409744,7.0,9.0,1.0,0.0
1.0,11.0,0.29704344367930774,3.025829504620282,1.0,9.0,1.0,0.0
1.0,12.0,0.29129572026961636,3.317125224889898,7.0,3.0,1.0,0.0
1.0,13.0,0.3080857949654925,3.625211019855391,3.0,6.0,1.0,0.0
1.0,14.0,0.2380263895790889,3.86323740943448,8.0,1.0,1.0,0.0
