RecordedAtTime,DirectionRef,PublishedLineName,OriginName,OriginLat,OriginLong,DestinationName,DestinationLat,DestinationLong,VehicleRef,VehicleLocation.Latitude,VehicleLocation.Longitude,NextStopPointName,ArrivalProximityText,DistanceFromStop,ExpectedArrivalTime,ScheduledArrivalTime
2017-10-01 00:24:09,0,B60,WILLIAMS AV/FLATLANDS AV,40.650074,-73.89147,WILLIAMSBURG BRIDGE PLAZA,40.709534,-73.959549,NYCT_7240,40.7085,-73.957858,BROADWAY/MARCY AV,approaching,46,2017-10-01 00:24:25,24:21:58
2017-10-01 00:24:18,0,B42,ROCKAWAY PY/SHORE PY SR N,40.631304,-73.88668,ROCK PKY STA,40.645839,-73.902246,NYCT_4814,40.644005,-73.901055,GLENWOOD RD (B42 - does not stop),< 1 stop away,220,2017-10-01 00:25:02,00:16:37
2017-10-01 00:23:55,0,Bx12,BROADWAY/ISHAM ST,40.868075,-73.919807,BAY PLAZA via FORDHAM RD via PELHAM PKY,40.866044,-73.826723,NYCT_4791,40.857316,-73.84406,PELHAM PKWY/EASTCHESTER RD,at stop,11,2017-10-01 00:24:23,24:17:00
2017-10-01 00:24:15,0,M60-SBS,BROADWAY/W 106 ST,40.801818,-73.967642,SELECT BUS SERVICE LA GUARDIA AIRPORT,40.768074,-73.862089,NYCT_5857,40.767863,-73.878285,94 ST/23 AV,< 1 stop away,218,2017-10-01 00:24:56,24:24:37
2017-10-01 00:24:15,0,M60-SBS,BROADWAY/W 106 ST,40.801818,-73.967642,SELECT BUS SERVICE LA GUARDIA AIRPORT,40.768074,-73.862089,NYCT_5857,40.767863,-73.878285,94 ST/23 AV,< 1 stop away,218,2017-10-01 00:24:56,24:26:56
2017-10-01 00:24:15,0,M60-SBS,BROADWAY/W 106 ST,40.801818,-73.967642,SELECT BUS SERVICE LA GUARDIA AIRPORT,40.768074,-73.862089,NYCT_5857,40.767863,-73.878285,94 ST/23 AV,< 1 stop away,218,2017-10-01 00:24:56,24:26:53
2017-10-01 00:23:55,1,Bx13,RIVER AV/E 150 ST,40.820631,-73.929494,WASHINGTON HTS GW BRIDGE,40.849112,-73.93775,NYCT_4355,40.829646,-73.931021,OGDEN AV/W 162 ST,< 1 stop away,278,2017-10-01 00:25:09,24:27:11
2017-10-01 00:24:01,0,M66,W 66 ST/WEST END AV,40.776008,-73.98702,EAST SIDE YORK AV CROSSTOWN,40.764252,-73.95575,NYCT_5232,40.764544,-73.95622,EAST 68 ST/YORK AV,approaching,50,2017-10-01 00:24:23,24:12:00
2017-10-01 00:24:05,1,S53,4 AV/86 ST,40.622312,-74.028688,PT RICHMOND,40.640296,-74.13133,NYCT_8247,40.639717,-74.13204,RICHMOND TER/PARK AV #1,approaching,106,2017-10-01 00:24:23,24:06:00
2017-10-01 00:24:02,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695535,-73.990829,BERGEN BCH VETERANS AV via FLATBSH,40.620053,-73.908203,NYCT_4596,40.692847,-73.989102,ADAMS ST/BKLYN SUPREME CRT,approaching,31,2017-10-01 00:24:23,24:15:45
2017-10-01 00:24:21,1,B13,WYCKOFF AV/DE KALB AV,40.704324,-73.91937,SPRING CREEK GATEWAY MALL,40.652821,-73.876756,NYCT_7211,40.707272,-73.903546,FOREST AV/WOODBINE ST,< 1 stop away,156,2017-10-01 00:25:49,24:22:51
2017-10-01 00:23:56,1,B46,WASHINGTON PLZ/LANE3,40.709392,-73.95952,KINGS PLAZA via UTICA,40.60914,-73.921443,NYCT_4604,40.708015,-73.956739,BROADWAY/HOOPER ST,< 1 stop away,240,2017-10-01 00:24:46,24:07:03
2017-10-01 00:23:55,1,B61,SMITH ST/FULTON ST,40.691209,-73.987376,PARK SLOPE 20 ST via RED HOOK,40.657574,-73.982948,NYCT_455,40.672962,-74.012145,BEARD ST/OTSEGO ST,approaching,100,NA,24:20:00
2017-10-01 00:24:03,1,M23-SBS,AV C/E 20 ST,40.732795,-73.974542,SELECT BUS CHELSEA PIERS 12AV CROSSTOWN,40.748843,-74.008128,NYCT_5847,40.750086,-74.007885,12 AV/W 23 ST,< 1 stop away,225,2017-10-01 00:25:12,24:22:00
2017-10-01 00:24:08,0,Q4,TEARDROP/LAYOVER,40.701747,-73.802398,CAMBRIA HTS 235 ST via LINDEN,40.690804,-73.727581,NYCT_4691,40.700684,-73.789493,MERRICK BL/107 AV,approaching,133,2017-10-01 00:24:23,00:24:09
2017-10-01 00:23:58,1,Bx19,SOUTHERN BL/BOTANICAL GARDENS,40.861148,-73.88101,HAMILTON HTS  BWAY-145 ST,40.826407,-73.950176,NYCT_5951,40.84618,-73.884301,SOUTHERN BL/E 180 ST,at stop,12,2017-10-01 00:24:23,00:20:33
2017-10-01 00:24:16,0,B12,PARKSIDE AV/OCEAN AV,40.654887,-73.961725,EAST NY ALABAMA AV,40.676817,-73.899659,NYCT_4852,40.671878,-73.91178,EAST NEW YORK AV/ROCKAWAY AV,approaching,80,2017-10-01 00:24:40,24:13:04
2017-10-01 00:23:55,1,B3,AV U/E 71 ST,40.619674,-73.90784,BENSONHURST HARWAY AV via AV U,40.592814,-73.992566,NYCT_7185,40.607621,-73.92592,AV U/E 37 ST,approaching,146,2017-10-01 00:24:23,24:22:55
2017-10-01 00:24:10,0,M11,BETHUNE ST/GREENWICH ST,40.736989,-74.006358,133 ST - BROADWAY,40.818255,-73.956111,NYCT_6391,40.739393,-74.006449,W 14 ST/9 AV,< 1 stop away,217,2017-10-01 00:26:03,24:13:00
2017-10-01 00:24:13,0,M101,ASTOR PL/3 AV,40.729567,-73.990052,FT GEORGE 193 ST via 3 AV,40.855666,-73.925259,NYCT_5546,40.809257,-73.949007,W 125 ST/FRED DOUGLASS BL,< 1 stop away,252,2017-10-01 00:25:57,24:22:10
2017-10-01 00:24:06,1,Bx36,RANDALL AV/OLMSTEAD AV,40.818675,-73.851558,WASHINGTON HTS GW BRIDGE,40.849034,-73.93731,NYCT_7692,40.849255,-73.905595,E TREMONT AV/GRAND CONCOURSE E,at stop,4,2017-10-01 00:24:23,24:13:00
2017-10-01 00:24:01,0,Bx36,W 179 ST/BROADWAY,40.849112,-73.93775,SOUNDVIEW PUGSLEY AV,40.820506,-73.851633,NYCT_7737,40.83969,-73.881501,BOSTON RD/VYSE AV,< 1 stop away,182,2017-10-01 00:24:43,24:01:16
2017-10-01 00:23:52,0,M35,LEXINGTON AV/E 125 ST,40.80458,-73.937417,WARDS ISLAND,40.785111,-73.930715,NYCT_1203,40.804532,-73.937305,LEXINGTON AV/E 125 ST,at stop,0,NA,24:30:00
2017-10-01 00:23:56,1,Q4,235 ST/LINDEN BL,40.690366,-73.727479,JAMAICA PRSNS - ARCHR via LINDEN,40.701681,-73.802477,NYCT_8064,40.701546,-73.803727,TEARDROP/LAYOVER,< 1 stop away,206,2017-10-01 00:25:04,24:28:00
2017-10-01 00:24:10,0,Q83,153 ST/HILLSIDE AV,40.707123,-73.804385,227 ST 114 AV via LIBERTY,40.702108,-73.730337,NYCT_8503,40.702585,-73.766398,FARMERS BL/JORDAN AV,approaching,124,2017-10-01 00:24:42,24:20:05
2017-10-01 00:24:02,0,Q17,MERRICK BL/ARCHER AV,40.704907,-73.793306,FLUSHING MAIN ST STA,40.761747,-73.829532,NYCT_8430,40.760799,-73.829236,138 ST/37 AV,approaching,107,2017-10-01 00:24:45,24:17:00
2017-10-01 00:24:00,0,B25,FRONT ST / YORK ST,40.702514,-73.991915,BWAY JCT ALABAMA AV via FULTON,40.676719,-73.900118,NYCT_4813,40.678043,-73.906559,FULTON ST/VAN SINDEREN AV,< 1 stop away,255,2017-10-01 00:24:55,24:33:01
2017-10-01 00:24:01,0,Bx19,RIVERBANK ST PK/CULTURAL CTR,40.8267,-73.955473,BRONX PK via 149 ST via SOUTHRN,40.861203,-73.880674,NYCT_5943,40.826604,-73.95547,W 145 ST/RIVERSIDE DR,< 1 stop away,423,2017-10-01 00:25:02,24:23:30
2017-10-01 00:24:09,1,Q83,SPRINGFIELD BL/AMBOY LA,40.71776,-73.735479,JAMAICA HILLSIDE - 153 via LIBERTY,40.706795,-73.804099,NYCT_8492,40.702402,-73.802103,153 ST/JAMAICA AV,approaching,72,2017-10-01 00:24:30,00:24:14
2017-10-01 00:24:06,0,S40,GOETHALS RD N/MOBILE PK ROW,40.627705,-74.180667,ST GEORGE FERRY via RICH TR,40.64377,-74.073156,NYCT_8222,40.626151,-74.175325,FOREST AV/UA THEATERS,< 1 stop away,342,2017-10-01 00:24:47,00:24:28
2017-10-01 00:24:03,0,Bx15,ST CLAIRE PL/W 125 ST,40.817065,-73.959775,FORDHAM PLZ via 3 AV,40.86099,-73.890265,NYCT_5944,40.860707,-73.890621,3 AV/E FORDHAM RD,approaching,42,NA,24:31:00
2017-10-01 00:24:06,0,Bx28,VALENTINE AV/E 192 ST,40.864076,-73.894613,CO-OP CITY EARHART LA via GUNHILL,40.860826,-73.822669,NYCT_4112,40.870364,-73.846041,E GUN HILL RD/DEWITT PL,approaching,73,2017-10-01 00:24:23,24:23:42
2017-10-01 00:24:21,0,Bx2,LINCOLN AV/E 137 ST,40.809617,-73.928272,KNGSBRDG HTS FT INDEP ST via CONCOURSE,40.878747,-73.898032,NYCT_5265,40.850809,-73.904685,GRAND CONCOURSE/E 179 ST,at stop,19,2017-10-01 00:24:25,24:22:49
2017-10-01 00:23:53,0,Q30,ARCHER AV /SUTPHIN BL,40.700488,-73.807887,LITTLE NECK  L NECK PKY,40.764295,-73.725916,NYCT_8090,40.749592,-73.754629,HORACE HARDING EXP/224 ST,approaching,111,2017-10-01 00:24:23,24:21:39
2017-10-01 00:24:04,1,M2,168 ST/AUDUBON AV,40.840644,-73.938543,EAST VILLAGE 8 ST via 5 AV,40.73028,-73.990532,NYCT_3876,40.815457,-73.943694,ADAM C POWELL BL/W 135 ST,at stop,26,2017-10-01 00:24:23,24:24:25
2017-10-01 00:24:20,1,M8,E 10 ST/AV D,40.725082,-73.975456,WEST ST CROSSTOWN,40.732493,-74.010128,NYCT_4117,40.732577,-74.009044,CHRISTOPHER ST/WASHINGTON ST,at stop,0,2017-10-01 00:24:23,24:17:42
2017-10-01 00:24:11,0,Q48,DITMARS BL/102 ST,40.768659,-73.868283,FLUSHING MAIN ST STA,40.75944,-73.830342,NYCT_4576,40.751051,-73.857622,ROOSEVELT AV/111 ST,< 1 stop away,195,2017-10-01 00:25:02,24:31:31
2017-10-01 00:23:54,1,B12,ALABAMA AV / FULTON ST,40.676746,-73.899944,LEFFRTS GDNS OCEAN AV,40.654848,-73.961754,NYCT_7129,40.662378,-73.937609,EAST NEW YORK AV/TROY AV,at stop,13,NA,24:21:09
2017-10-01 00:24:06,0,Bx40,SEDGWICK AV/CEDAR AV,40.852352,-73.920231,THROGS NECK FT SCHUYLER via TREMONT,40.809077,-73.801898,NYCT_1231,40.838996,-73.836067,E TREMONT AV/LATTING ST,approaching,67,2017-10-01 00:24:23,24:21:50
2017-10-01 00:23:53,0,B38,TILLARY ST/CADMAN PZ E,40.696104,-73.990366,RIDGEWOOD CATALPA AV,40.700924,-73.904367,NYCT_6509,40.695523,-73.927855,DE KALB AV/EVERGREEN AV,approaching,118,2017-10-01 00:24:27,24:21:44
2017-10-01 00:24:21,1,B14,POSTAL FACILITY RD/IN FRONT OF FACILITY,40.664654,-73.862894,CROWN HTS UTICA AV,40.668552,-73.931509,NYCT_6833,40.668562,-73.922896,EASTERN PY/RALPH AV,at stop,11,2017-10-01 00:24:23,24:26:40
2017-10-01 00:23:51,1,B25,ALABAMA AV / FULTON ST,40.676746,-73.899944,DNTWN BKLYN FURMAN ST via FULTON,40.702523,-73.991967,NYCT_7096,40.678182,-73.909049,FULTON ST/ROCKAWAY AV,< 1 stop away,183,2017-10-01 00:24:38,00:23:13
2017-10-01 00:24:06,0,B1,MACKENZIE LOOP (no G-A-R: use 300000),40.578246,-73.939743,BAY RIDGE 4 AV,40.621842,-74.028363,NYCT_5081,40.601173,-73.992561,86 ST/BAY PY,approaching,120,2017-10-01 00:24:34,24:22:48
2017-10-01 00:24:22,0,Q85,TEARDROP/LAYOVER,40.701747,-73.802398,ROSEDALE 147 AV,40.657657,-73.741279,NYCT_4675,40.683793,-73.769915,BAISLEY BL/MERRILL ST,approaching,116,2017-10-01 00:24:59,00:21:27
2017-10-01 00:24:20,1,Q27,138 ST/37 AV,40.761806,-73.829556,CAMBRIA HTS 120 AV,40.692404,-73.745214,NYCT_8045,40.704707,-73.740118,SPRINGFIELD BL/112 RD,approaching,36,2017-10-01 00:24:25,24:16:43
2017-10-01 00:24:09,1,Q1,BRADDOCK AV/CROSS ISLAND PY,40.725647,-73.725154,JAMAICA 165 ST TERM,40.707614,-73.795538,NYCT_6463,40.720437,-73.76086,HILLSIDE AV/202 ST,approaching,136,2017-10-01 00:24:26,24:22:33
2017-10-01 00:23:58,1,Bx5,PARKING RAMP/ACCESS RD,40.86545,-73.82781,SOUTHERN BLVD WESTCHESTER AV,40.82458,-73.891803,NYCT_5768,40.824574,-73.891922,SOUTHERN BL/WESTCHESTER AV,approaching,100,NA,NA
2017-10-01 00:24:00,0,Q13,39 AV /138 ST,40.76101,-73.827042,FT TOTTEN,40.791352,-73.780952,NYCT_7437,40.757897,-73.784951,NORTHERN BL/FRANCIS LEWIS BL,approaching,111,2017-10-01 00:24:23,24:11:33
2017-10-01 00:24:19,1,M101,ST NICHOLAS AV/W 192 ST,40.856288,-73.928768,EAST VILLAGE 6 ST via LEX AV,40.729113,-73.990259,NYCT_6035,40.791215,-73.947029,LEXINGTON AV/E 104 ST,approaching,84,2017-10-01 00:24:38,24:15:04
2017-10-01 00:24:02,1,Q32,82 ST/NORTHERN BL,40.755196,-73.885408,MIDTOWN PENN ST,40.749433,-73.991082,NYCT_4132,40.744604,-73.929705,QUEENS BL/35 ST,approaching,42,2017-10-01 00:24:23,24:24:41
2017-10-01 00:24:19,0,S53,RICHMOND TER/PARK AV,40.640046,-74.130627,BAY RIDGE 86 ST STA,40.622647,-74.028537,NYCT_7054,40.599812,-74.064386,92 ST/GATLING PL,2.6 miles away,4121,2017-10-01 00:30:00,24:32:30
2017-10-01 00:24:13,0,B12,PARKSIDE AV/OCEAN AV,40.654887,-73.961725,EAST NY ALABAMA AV,40.676817,-73.899659,NYCT_6593,40.655899,-73.942149,CLARKSON AV/E 38 ST,at stop,10,2017-10-01 00:24:23,24:24:02
2017-10-01 00:24:10,1,Q58,41 RD/MAIN ST,40.757391,-73.82929,RIDGEWOOD TERM,40.699697,-73.910768,NYCT_7272,40.712992,-73.9007,FRESH POND RD/METROPOLITAN AV,approaching,66,2017-10-01 00:24:37,24:15:00
2017-10-01 00:24:13,1,M42,E 41 ST/1 AV,40.748046,-73.96989,42 ST PIER CROSSTOWN,40.762549,-74.000971,NYCT_3827,40.760702,-73.99803,W 42 ST/11 AV,at stop,7,2017-10-01 00:24:23,24:21:10
2017-10-01 00:23:52,1,Bx10,RIVERDALE AV/W 263 ST,40.912363,-73.902699,231 ST,40.878698,-73.904415,NYCT_8391,40.901876,-73.905962,RIVERDALE AV/W 254 ST,at stop,0,NA,24:17:44
2017-10-01 00:24:03,1,B83,VAN SINDEREN AV/FULTON ST,40.67809,-73.903568,SPRING CREEK GATEWAY MALL,40.652821,-73.876756,NYCT_7103,40.657729,-73.883595,VAN SICLEN AV/WORTMAN AV,approaching,54,2017-10-01 00:24:23,24:31:20
2017-10-01 00:23:54,0,M1,CENTRE ST/GRAND ST,40.71995,-73.9983,HARLEM 147 ST via MADISON,40.821108,-73.935894,NYCT_3899,40.821228,-73.936031,146 ST/LENOX AV,at stop,16,2017-10-01 00:24:31,24:00:00
2017-10-01 00:23:54,0,M1,CENTRE ST/GRAND ST,40.71995,-73.9983,HARLEM 147 ST via MADISON,40.821108,-73.935894,NYCT_3899,40.821228,-73.936031,146 ST/LENOX AV,at stop,16,2017-10-01 00:24:31,24:08:00
2017-10-01 00:24:00,0,B67,MC DONALD AV/CORTELYOU RD,40.63816,-73.978939,DNTWN BKLYN SANDS ST via FLATBUSH AV,40.700253,-73.98703,NYCT_476,40.694935,-73.987163,JAY ST/TILLARY ST,< 1 stop away,169,2017-10-01 00:24:52,24:12:51
2017-10-01 00:23:51,0,M20,STATE ST/WHITEHALL ST,40.70242,-74.013049,LINCOLN CENTER 66 ST via 8 AV,40.771797,-73.982364,NYCT_6732,40.708427,-74.01733,SOUTH END AV/ALBANY ST,< 1 stop away,370,2017-10-01 00:24:48,24:24:00
2017-10-01 00:24:17,1,B16,LINCOLN RD/FLATBUSH AV,40.660843,-73.961463,BAY RIDGE SHORE RD,40.611716,-74.035076,NYCT_801,40.647316,-73.980121,CATON AV/MC DONALD AV,at stop,0,NA,24:20:00
2017-10-01 00:23:57,0,Bx22,CASTLE HILL AV/NORTON AV,40.814728,-73.846917,FORDHAM CENTER - VALENTINE AV,40.862502,-73.895797,NYCT_4781,40.860911,-73.889902,E FORDHAM RD/THIRD AV,at stop,23,2017-10-01 00:24:23,24:30:00
2017-10-01 00:24:14,0,Q44-SBS,MERRICK BL/ARCHER AV,40.704907,-73.793306,SELECT BUS BRONX ZOO via MAIN ST,40.842458,-73.877118,NYCT_6011,40.767697,-73.826981,UNION ST/BAYSIDE AV,< 1 stop away,261,2017-10-01 00:25:12,24:17:56
2017-10-01 00:24:13,0,Q4,TEARDROP/LAYOVER,40.701747,-73.802398,CAMBRIA HTS 235 ST via LINDEN,40.690804,-73.727581,NYCT_8409,40.696164,-73.743426,LINDEN BL/SPRINGFIELD BL,at stop,24,2017-10-01 00:24:23,24:20:03
2017-10-01 00:24:13,0,Q4,TEARDROP/LAYOVER,40.701747,-73.802398,CAMBRIA HTS 235 ST via LINDEN,40.690804,-73.727581,NYCT_8409,40.696164,-73.743426,LINDEN BL/SPRINGFIELD BL,at stop,24,2017-10-01 00:24:23,24:20:01
2017-10-01 00:23:52,0,M15-SBS,SOUTH FERRY/TERMINAL,40.702172,-74.013533,SELECT BUS SERVICE 125ST via 1 AV,40.80315,-73.932264,NYCT_1256,40.753608,-73.966352,1 AV/MITCHELL PL,at stop,0,NA,23:13:24
2017-10-01 00:24:07,1,S53,4 AV/86 ST,40.622312,-74.028688,PT RICHMOND,40.640296,-74.13133,NYCT_7064,40.633621,-74.129129,CASTLETON AV/JEWETT AV,approaching,61,2017-10-01 00:24:23,24:23:00
2017-10-01 00:24:03,1,B3,AV U/E 71 ST,40.619674,-73.90784,BENSONHURST HARWAY AV via AV U,40.592814,-73.992566,NYCT_7165,40.599597,-73.949449,AV U/OCEAN AV,< 1 stop away,208,2017-10-01 00:24:50,24:12:00
2017-10-01 00:24:04,1,M14D,DELANCEY ST/COLUMBIA ST,40.716423,-73.98025,CHELSEA PIERS 11 AV CROSSTOWN,40.744417,-74.00815,NYCT_5588,40.716364,-73.980281,DELANCEY ST/COLUMBIA ST,at stop,0,NA,24:25:00
2017-10-01 00:23:53,0,B64,STILLWELL AV/MERMAID AV,40.57709,-73.981639,BAY RIDGE SHORE RD via 13 AV via BAY RDG,40.637071,-74.036088,NYCT_4885,40.63699,-74.03626,SHORE RD/MACKAY PL,at stop,14,2017-10-01 00:24:26,24:15:00
2017-10-01 00:23:55,1,B49,FRANKLIN AV/LEFFERTS PL,40.680474,-73.955643,MNHATN BCH KNGSBRO CC via BEDFORD AV,40.578119,-73.939855,NYCT_7362,40.590845,-73.949791,OCEAN AV/AV Y,approaching,58,NA,24:25:24
2017-10-01 00:24:03,1,Bx1,RIVERDALE AV/W 231 ST,40.881188,-73.909336,MOTT HAVEN 136 ST via CONCOURSE,40.809653,-73.928362,NYCT_4744,40.866493,-73.894277,GRAND CONCOURSE/E KINGSBRIDGE RD,approaching,92,2017-10-01 00:24:38,24:25:22
2017-10-01 00:24:09,1,B44,WASHINGTON PLZ/WASHINGTON PLZ,40.709285,-73.959526,EMMONS AV,40.584028,-73.938408,NYCT_4952,40.665455,-73.950915,NOSTRAND AV/MONTGOMERY ST,at stop,0,NA,24:13:14
2017-10-01 00:23:59,0,M5,6 AV/W 31 ST,40.748042,-73.988957,WASHINGTON HEIGHTS  GW BRIDGE,40.848264,-73.937455,NYCT_6633,40.844663,-73.938857,BROADWAY/W 173 ST,approaching,34,2017-10-01 00:24:23,23:56:35
2017-10-01 00:24:07,1,M20,BROADWAY/W 63 ST,40.770883,-73.982338,SOUTH FERRY via 7 AV via BAT PK CITY,40.702371,-74.01304,NYCT_3932,40.757178,-73.986129,7 AV/W 41 ST,< 1 stop away,219,2017-10-01 00:25:09,24:22:45
2017-10-01 00:24:07,1,Q27,138 ST/37 AV,40.761806,-73.829556,CAMBRIA HTS 120 AV,40.692404,-73.745214,NYCT_8051,40.75724,-73.827266,KISSENA BL/SANFORD AV,approaching,49,2017-10-01 00:24:29,24:20:45
2017-10-01 00:24:08,1,B11,FLATBUSH AV/E 31 ST,40.631992,-73.946701,SUNSET PARK 1 AV - 58 ST,40.645616,-74.023524,NYCT_238,40.636061,-73.993837,49 ST/NEW UTRECHT AV,approaching,95,2017-10-01 00:24:34,24:28:00
2017-10-01 00:24:14,1,B12,ALABAMA AV / FULTON ST,40.676746,-73.899944,LEFFRTS GDNS OCEAN AV,40.654848,-73.961754,NYCT_6826,40.654648,-73.961859,PARKSIDE AV/OCEAN AV,approaching,34,2017-10-01 00:24:35,24:16:00
2017-10-01 00:24:15,0,Q27,SPRINGFIELD BL / 119 AV,40.692741,-73.745099,FLUSHING  MAIN ST STA,40.761747,-73.829532,NYCT_6483,40.753839,-73.805839,46 AV/160 ST,approaching,66,2017-10-01 00:24:25,24:20:48
2017-10-01 00:24:08,0,M96,W 96 ST/WEST END AV,40.794933,-73.972689,EAST SIDE 1 AV CROSSTOWN,40.784222,-73.944744,NYCT_6366,40.784169,-73.944783,E 97 ST/1 AV,at stop,0,NA,NA
2017-10-01 00:24:08,1,M60-SBS,LGA/TERMINAL D,40.768386,-73.862535,SELECT BUS WEST SIDE BWAY - 106 ST,40.801424,-73.968241,NYCT_5855,40.806357,-73.942127,W 125 ST/MALCOLM X BL,< 1 stop away,371,2017-10-01 00:26:11,24:15:18
2017-10-01 00:24:20,1,Bx28,EARHART LA/ERSKINE PL,40.861114,-73.822549,NORWOOD 205 ST STA via GUNHILL,40.874423,-73.879514,NYCT_4083,40.874535,-73.879392,BAINBRIDGE AV/E 206 ST,at stop,11,2017-10-01 00:24:23,24:22:00
2017-10-01 00:24:09,1,Bx28,EARHART LA/ERSKINE PL,40.861114,-73.822549,NORWOOD 205 ST STA via GUNHILL,40.874423,-73.879514,NYCT_4075,40.869683,-73.844734,E GUN HILL RD/KNAPP ST,approaching,44,2017-10-01 00:24:23,24:26:31
2017-10-01 00:24:03,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883617,BENSONHURST HARWAY AV,40.592947,-73.993383,NYCT_4866,40.626205,-73.95205,AV J/E 23 ST,< 1 stop away,156,2017-10-01 00:24:36,24:20:55
2017-10-01 00:23:56,1,Bx4,LANE AV/BENSON AV,40.840612,-73.843231,THE HUB 3 AV via WESTCHTR AV,40.816234,-73.915859,NYCT_5603,40.831949,-73.866094,WESTCHESTER AV/ST LAWRENCE AV,approaching,85,2017-10-01 00:24:23,24:25:42
2017-10-01 00:24:01,0,Bx9,E TREMONT AV/E 177 ST,40.839994,-73.879938,RIVERDALE 262 ST,40.910081,-73.896495,NYCT_5818,40.858746,-73.885751,E FORDHAM RD/HOFFMAN ST,at stop,8,2017-10-01 00:24:23,24:15:17
2017-10-01 00:24:04,0,B4,NARROWS AV/77 ST,40.631834,-74.036377,SHEEPSHEAD BAY KNAPP ST,40.586626,-73.931703,NYCT_7648,40.624288,-74.014026,BAY RIDGE PY/10 AV,approaching,32,2017-10-01 00:24:23,24:20:08
2017-10-01 00:23:10,1,B15,JFK AIRPORT/TERMINAL 5 AirTrain STATION,40.647276,-73.779631,BED-STUY WOODHULL HOSP,40.699777,-73.941503,NYCT_7112,40.693008,-73.937047,LEWIS AV/DEKALB AV,approaching,43,2017-10-01 00:24:23,24:49:15
2017-10-01 00:24:05,0,B43,LINCOLN RD/FLATBUSH AV,40.660843,-73.961463,GREENPOINT BOX ST,40.737197,-73.955757,NYCT_471,40.686832,-73.941706,THROOP AV/GATES AV,approaching,80,2017-10-01 00:24:28,24:21:55
2017-10-01 00:24:04,1,B35,HEGEMAN AV/CHESTER AV,40.656215,-73.908149,SUNSET PARK 1 AV via CHURCH,40.656499,-74.012109,NYCT_403,40.643771,-73.977129,CHURCH AV/E 3 ST,approaching,63,2017-10-01 00:24:23,24:20:06
2017-10-01 00:23:59,0,B44,EMMONS AV/NOSTRAND AV,40.584026,-73.93844,WILLAMSBURG BRIDGE PLZ via NOSTRAND,40.709315,-73.959588,NYCT_4598,40.706629,-73.961929,WASHINGTON PLZ/WASHINGTON PLZ,< 1 stop away,442,2017-10-01 00:25:34,24:23:00
2017-10-01 00:23:53,1,B1,87 ST/4 Av,40.621924,-74.028495,MANHATTAN BEACH KINGSBORO CC,40.578093,-73.94017,NYCT_7184,40.578148,-73.940824,ORIENTAL BL/MACKENZIE ST,approaching,57,2017-10-01 00:24:31,24:02:00
2017-10-01 00:24:12,1,Q5,WEST CIRCLE DR /PARKING STRUCTURE,40.661908,-73.723262,JAMAICA PRSNS-ARCHR via MERRICK,40.701681,-73.802477,NYCT_5162,40.701297,-73.803656,TEARDROP/LAYOVER,approaching,107,2017-10-01 00:24:47,23:49:00
2017-10-01 00:24:20,1,B45,ST JOHNS PL/RALPH AV,40.670227,-73.923231,DNTWN BKLYN COURT ST,40.691439,-73.991194,NYCT_4822,40.681796,-73.967277,ATLANTIC AV/VANDERBILT AV,approaching,71,2017-10-01 00:24:29,24:23:21
2017-10-01 00:23:58,1,Bx21,WESTCHESTER AV/LANE  AV,40.83974,-73.843199,MOTT HAVEN 136 ST,40.809653,-73.928362,NYCT_7687,40.817342,-73.915829,3 AV/E 150 ST,< 1 stop away,198,2017-10-01 00:24:49,24:19:00
2017-10-01 00:23:57,0,B15,MARCUS GARVEY BL/BROADWAY,40.699722,-73.941516,JFK AIRPORT,40.646909,-73.779564,NYCT_6589,40.646728,-73.779333,JFK AIRPORT/TERMINAL 5 AirTrain STATION,at stop,27,2017-10-01 00:24:23,23:39:00
2017-10-01 00:24:16,0,M101,ASTOR PL/3 AV,40.729567,-73.990052,FT GEORGE 193 ST via 3 AV,40.855666,-73.925259,NYCT_5551,40.758828,-73.968569,3 AV/E 57 ST,< 1 stop away,170,2017-10-01 00:25:11,24:20:31
2017-10-01 00:24:04,0,M116,W 106 ST/BROADWAY,40.801154,-73.967576,E. HARLEM PALADINO AV XTOWN,40.797614,-73.93101,NYCT_6632,40.797508,-73.930956,PLEASANT AV/E 120 ST,at stop,9,2017-10-01 00:24:23,24:21:00
2017-10-01 00:23:59,0,S59,RICHMOND AV/HYLAN BL,40.53457,-74.154337,PT RICHMOND,40.640298,-74.131254,NYCT_8260,40.626334,-74.142648,PORT RICHMOND AV/SMITH PL,at stop,17,2017-10-01 00:24:23,24:22:49
2017-10-01 00:24:10,0,S74,BRICKTOWN SHOPPING/CENTER,40.530102,-74.226292,ST GEORGE FERRY,40.643585,-74.07261,NYCT_8129,40.557321,-74.199333,ARTHUR KILL RD/CARLYLE GRN,at stop,9,2017-10-01 00:24:23,00:18:45
2017-10-01 00:24:02,1,S78,ST GEORGE FERRY/S78,40.643655,-74.07347,BRICKTOWN MALL,40.530061,-74.226654,NYCT_8163,40.504849,-74.241549,HYLAN BL/YETMAN AV,approaching,38,2017-10-01 00:24:23,24:19:34
